k_long[1/Mpc]   bias Lagrangian 
8.900381e-03   -7.351956e-02 
1.120492e-02   -7.354751e-02 
1.120492e-02   -7.354751e-02 
1.120492e-02   -7.354751e-02 
1.120492e-02   -7.354751e-02 
1.120492e-02   -7.354751e-02 
1.410615e-02   -7.358429e-02 
1.410615e-02   -7.358429e-02 
1.410615e-02   -7.358429e-02 
1.410615e-02   -7.358429e-02 
1.775850e-02   -7.361332e-02 
1.775850e-02   -7.361332e-02 
1.775850e-02   -7.361332e-02 
1.775850e-02   -7.361332e-02 
1.775850e-02   -7.361332e-02 
2.234439e-02   -7.363434e-02 
2.234439e-02   -7.363434e-02 
2.234439e-02   -7.363434e-02 
2.234439e-02   -7.363434e-02 
2.234439e-02   -7.363434e-02 
2.774042e-02   -7.365409e-02 
2.774042e-02   -7.365409e-02 
2.774042e-02   -7.365409e-02 
2.774042e-02   -7.365409e-02 
3.227383e-02   -7.366985e-02 
3.227383e-02   -7.366985e-02 
3.227383e-02   -7.366985e-02 
3.556448e-02   -7.368042e-02 
3.828064e-02   -7.369112e-02 
3.828064e-02   -7.369112e-02 
4.070699e-02   -7.368244e-02 
4.297061e-02   -7.368891e-02 
4.513887e-02   -7.369703e-02 
4.725218e-02   -7.369276e-02 
4.933710e-02   -7.370626e-02 
5.141236e-02   -7.370772e-02 
5.349195e-02   -7.371268e-02 
5.558680e-02   -7.371986e-02 
5.985663e-02   -7.372073e-02 
6.204570e-02   -7.371155e-02 
6.427893e-02   -7.371399e-02 
6.889898e-02   -7.371709e-02 
7.129553e-02   -7.371629e-02 
7.375587e-02   -7.372433e-02 
7.888541e-02   -7.372958e-02 
8.156313e-02   -7.373176e-02 
8.432174e-02   -7.372276e-02 
9.009814e-02   -7.372438e-02 
9.312418e-02   -7.372151e-02 
9.947255e-02   -7.373064e-02 
1.028031e-01   -7.373628e-02 
1.097978e-01   -7.372816e-02 
1.134703e-01   -7.372433e-02 
1.172652e-01   -7.372662e-02 
1.252394e-01   -7.373971e-02 
1.294275e-01   -7.373179e-02 
1.382286e-01   -7.373267e-02 
1.428512e-01   -7.373541e-02 
1.476284e-01   -7.373563e-02 
1.576682e-01   -7.373952e-02 
1.629425e-01   -7.372835e-02 
1.740319e-01   -7.374102e-02 
1.798615e-01   -7.373039e-02 
1.921320e-01   -7.373693e-02 
1.985922e-01   -7.373989e-02 
2.052836e-01   -7.373447e-02 
2.194129e-01   -7.373950e-02 
2.268813e-01   -7.374410e-02 
2.427195e-01   -7.373819e-02 
2.511356e-01   -7.373496e-02 
2.599203e-01   -7.373174e-02 
2.787383e-01   -7.373669e-02 
2.888606e-01   -7.373779e-02 
2.995334e-01   -7.373646e-02 
3.108290e-01   -7.373590e-02 
3.356724e-01   -7.373862e-02 
3.494814e-01   -7.373786e-02 
3.644590e-01   -7.373869e-02 
3.808693e-01   -7.373939e-02 
3.990826e-01   -7.373936e-02 
