k m1-monopole m1-quadrupole m2-monopole m2-quadrupole m3-monopole m3-quadrupole m4-monopole m4-quadrupole
0.24808565 1375.9098 810.45989 1959.7234 1050.983 3675.4197 1766.6712 10028.645 4666.2291
0.25434923 1335.155 757.24688 1882.1521 979.49045 3466.9167 1668.3559 9428.5451 4555.3958
0.26063343 1274.0668 690.82757 1821.6252 884.25267 3417.0216 1458.1148 9224.5178 3777.1082
0.26692574 1233.4131 739.74442 1771.6208 942.72193 3309.2432 1733.2221 9083.4873 3870.0239
0.27324233 1195.1682 725.35606 1710.6854 927.5284 3218.5422 1579.8057 8757.9044 4499.6115
0.27955297 1134.9338 636.61979 1613.2744 832.19245 3062.9257 1369.9329 8497.8026 3778.6866
0.28583663 1090.2025 622.40938 1574.6172 810.3487 2955.0039 1381.4231 8071.497 3379.0928
0.29208763 1061.4893 628.94333 1507.3558 844.12797 2914.9524 1378.2068 7989.314 3421.707
0.29834498 1010.4883 597.46718 1457.0148 810.17758 2819.7273 1357.1905 7475.9668 3781.9705
0.30463826 980.83264 583.57826 1431.9659 777.32786 2703.1734 1290.8687 7395.5089 3544.7334
0.31092791 952.73422 552.49965 1380.6543 772.79918 2631.9576 1179.2736 7327.5644 3337.9622
0.31721682 938.86748 540.11923 1346.6569 697.88121 2599.473 1269.6429 7174.6751 3462.0359
0.32351876 887.18226 523.60774 1287.8774 707.09035 2502.4612 1227.7123 6884.1899 3513.4348
0.32981682 859.65684 487.0969 1256.2055 647.23312 2423.4683 1111.6027 6721.1885 2910.294
0.33611764 834.03647 453.35495 1213.1934 624.96544 2335.7641 1049.0111 6720.698 2776.9341
0.34237004 810.22776 481.97647 1174.637 619.48348 2289.3616 1068.7835 6298.874 2654.2407
0.34864782 796.40999 434.15579 1137.2424 596.60305 2246.8486 1134.8895 6371.1338 3018.9878
0.35494116 777.63548 439.87602 1123.8444 595.74996 2192.342 1103.9679 6121.7402 3138.7892
0.36119169 744.26455 440.28126 1082.3898 609.49059 2084.3288 1142.8615 5882.0441 2927.5934
0.36747671 720.46058 407.40912 1058.3246 569.62963 2096.4481 991.60746 5875.5221 3011.634
0.37376478 719.02534 439.1234 1034.5985 570.35497 2045.0674 1061.531 5709.4384 2559.6259
0.3800654 691.67611 419.97208 1015.5129 590.73316 1996.8338 1045.5298 5535.5833 2833.4283
0.38635399 671.34168 398.95987 976.79042 519.24073 1916.0262 1026.6795 5388.3287 2417.0169
0.39261402 652.77043 375.26461 952.57177 513.16966 1909.0362 990.2859 5159.6613 2864.1171
0.39892645 639.93537 372.3534 936.02199 492.389 1851.8658 940.54814 5197.7833 2457.9852
0.40520732 621.00385 366.9409 915.47145 518.15798 1777.6398 921.09961 4929.0131 2577.9994
0.41149165 604.02182 360.16273 885.30585 473.8143 1761.0722 850.91294 4980.9786 2553.4301
0.41778143 581.83919 337.90583 857.08549 464.42485 1716.7915 922.45533 4831.7586 2959.4647
0.42404006 571.58429 343.55872 842.2648 467.78743 1673.9539 900.63245 4759.0101 2433.0942
0.43034257 558.39291 310.76248 818.47209 455.75827 1641.4551 822.59436 4626.9031 2544.4203
0.43663586 545.57036 321.97471 810.0983 453.03759 1634.5233 853.02865 4633.5018 2286.5374
0.44289962 531.43559 297.30818 792.78132 453.16075 1541.3651 857.33054 4449.3519 2258.6772
0.44916344 519.83573 295.71411 767.08532 409.83907 1508.2154 745.39501 4365.7125 2357.524
0.45544141 509.68834 296.76125 750.58361 390.9975 1499.3932 741.09931 4262.7681 2493.254
0.46176345 501.88557 268.62292 739.96292 394.98427 1470.3902 729.3642 4156.1856 2513.741
0.46806442 483.21699 282.55711 716.25211 381.07892 1447.3441 759.75957 4026.0509 2192.269
0.47434852 478.41091 280.75572 708.82799 396.45915 1419.0356 696.47058 3799.6507 2128.2177
0.48063561 470.42905 276.43111 698.68972 379.27124 1380.6888 759.70598 3816.9884 2119.2599
0.48690193 460.11094 267.85056 677.11095 367.37323 1369.318 782.16961 3838.0684 2218.5695
0.49316971 454.4573 252.82318 663.78664 364.0072 1300.4743 714.15805 3755.2815 2339.89
0.49945067 439.72038 248.04032 645.63083 340.48895 1322.9669 716.60009 3523.1162 2326.8007
0.50571591 430.46194 237.59489 632.91443 337.99025 1254.4631 668.31605 3477.5719 2219.1062
0.5119924 419.07439 242.39643 634.8088 341.5389 1253.6308 663.50898 3510.8595 2259.7124
0.51831261 414.16718 234.7571 609.82085 340.58287 1224.8925 635.54803 3399.4911 2174.023
0.52460896 403.13863 229.57364 608.76603 337.12503 1220.429 700.47314 3413.9098 2105.8614
0.53087573 394.7238 229.17812 587.96865 319.62262 1188.4584 634.94666 3201.0477 1754.6324
0.53715735 389.1284 225.21639 581.23464 315.05881 1181.5883 677.17912 3195.3759 1962.6073
0.54345796 383.31218 214.56572 572.44636 315.51352 1144.5848 667.57375 3102.1114 1940.3306
0.54974307 375.30554 209.76714 560.94895 283.15433 1114.2912 613.40652 3000.8868 1839.9949
0.55599374 363.88422 199.81316 545.29576 296.37208 1069.1718 604.9609 2965.6106 1535.4064
0.56228547 360.36623 205.57318 540.59278 282.24735 1073.3036 588.99226 3048.426 1923.9757
0.56860115 351.22817 189.02616 527.74603 273.28643 1044.0397 598.08477 2907.3039 1984.2561
0.57488046 344.46908 192.30397 517.62368 277.20207 1031.1172 617.5049 2795.6195 1964.5739
0.58115502 341.74091 197.01757 502.2839 286.78206 1013.3581 597.30082 2747.193 1725.9556
0.58743945 332.45005 185.98644 501.38499 282.16068 1008.5083 574.30131 2769.1372 1692.0397
0.59371762 328.28298 180.37743 492.71044 257.37312 977.46301 588.69617 2638.3777 1668.0603
0.5999972 324.92164 180.57881 484.53558 266.20027 969.06621 577.82731 2582.6311 1712.27
0.60626791 314.25031 170.00798 476.77615 236.7714 948.30812 514.06786 2499.8832 1641.2626
0.61254696 313.27699 167.44773 469.06359 255.81788 944.24568 526.00332 2417.6232 1554.2159
0.61884777 306.90384 170.30271 462.19239 255.89159 933.79476 557.06709 2530.7962 1577.8592
0.62513106 300.76603 159.46967 452.92329 242.41296 903.63857 552.34089 2372.8063 1435.42
0.63140275 296.3407 159.61696 440.48385 241.84231 897.86265 498.81258 2269.5478 1534.1666
0.63770036 291.89641 155.28993 432.51108 227.96929 869.38976 508.06883 2368.0669 1594.7613
0.64398578 285.353 148.7464 430.96587 219.87596 867.35892 472.17071 2215.4203 1494.8302
0.65026854 279.8391 145.4356 423.14311 214.59013 845.61886 458.33494 2148.6125 1343.2719
0.65655861 278.17663 145.34489 416.91718 224.3243 833.69599 459.19488 2109.3322 1476.8865
0.66283693 273.58073 143.50293 409.93033 200.51453 823.60554 425.27905 2036.4169 1398.6799
0.66911854 268.62191 139.22535 402.69986 205.48823 801.58275 477.79357 2047.3929 1380.7753
0.67540702 263.45349 140.07937 396.36449 211.23175 783.27029 470.85103 2010.6953 1320.6035
0.68168355 260.19165 133.36751 389.49177 191.42954 773.95875 427.79161 1997.2932 1264.2294
0.68795925 255.92942 134.75434 384.42605 198.4224 766.70415 445.18036 1889.5286 1418.5854
0.69423443 247.999 127.75153 377.41972 192.38242 737.35876 415.52505 1947.8471 1240.5552
0.70051754 246.88592 126.62772 370.67726 192.83001 734.4625 410.11805 1912.9386 1286.1281
0.7068125 242.41219 127.87367 368.46043 195.73469 734.58701 441.07673 1854.0163 1164.2246
0.7131019 240.24062 123.43566 360.66817 182.95298 713.33365 429.2978 1729.5923 1203.6844
0.71939183 238.74647 119.96214 355.92642 179.78102 702.28533 392.33131 1708.8867 1276.3093
0.72568338 233.37682 117.63912 350.98334 179.6714 695.93572 398.65764 1744.2882 1175.3803
0.73196527 229.15296 118.50107 345.14269 179.20161 688.03266 390.00723 1669.5885 1229.6001
0.7382508 226.14134 109.24997 338.11258 176.4166 668.30061 373.63543 1605.5668 1285.7833
0.74452658 223.93672 110.0294 338.59763 170.8044 664.81335 372.32298 1561.7184 1048.7213
0.75078711 219.40672 113.61956 329.2601 171.28461 650.17953 374.8911 1581.3373 1127.0959
0.75707585 217.41645 102.09308 325.64857 159.42959 639.86578 349.72153 1508.5806 1081.3165
0.76336412 212.44379 107.76765 320.42666 157.05108 635.36384 352.93603 1482.4954 1096.0308
0.7696463 210.30197 103.89564 316.73731 156.38877 617.9925 354.76207 1403.6494 1014.8409
0.77593949 209.53882 110.29341 312.06599 161.72942 613.33872 371.76946 1409.3083 1117.5692
0.78223291 205.20923 103.24161 309.97908 156.31616 607.52357 329.79796 1393.4273 1001.1317
0.78853149 202.53741 98.321933 304.11407 153.58535 587.04899 326.33595 1395.26 969.55338
0.79478966 197.9933 96.580874 300.87624 153.40297 591.55718 319.7548 1364.0863 979.89607
0.80104911 195.53522 90.953506 292.31915 145.31857 576.35928 325.26808 1252.624 1181.1718
0.80733641 194.2219 98.905989 291.38401 144.20607 572.95615 320.22336 1242.8212 950.67029
0.81362295 190.28711 88.285834 285.22734 141.54253 556.34768 306.54834 1270.2295 1133.3909
0.8199153 187.54428 88.988397 282.86283 135.85327 547.04892 290.73432 1186.844 977.86775
0.82619526 184.49793 85.353141 281.17579 136.77912 548.32116 315.91595 1140.0024 937.44033
0.83248971 183.1936 86.435764 275.13386 141.56665 528.569 307.97235 1200.7325 858.38848
0.83879593 181.45289 83.791704 269.69239 132.31625 514.44761 282.21561 1130.4935 936.30735
0.84506346 176.54606 80.105193 272.96755 125.75585 515.33375 301.58903 1151.1179 947.44977
0.85132829 177.2638 80.069795 266.45382 125.71142 516.11095 267.5297 1135.7019 745.57084
0.85761983 175.06968 83.756395 261.21465 130.34816 505.03761 285.10271 1027.9533 1007.3632
0.86390585 173.26668 79.156919 259.10572 130.21813 493.0979 267.63218 1029.8524 847.2385
0.87018387 169.13897 75.883472 253.0413 122.20344 492.14066 278.72275 955.0745 860.04408
0.87646411 165.69522 75.351005 252.66419 116.96856 488.24407 271.55155 1001.3529 821.17659
0.88275039 164.99814 72.694815 246.96004 117.26549 475.03841 259.31406 915.23714 704.73758
0.88903328 162.22988 72.581804 246.41918 114.55114 462.15028 272.61091 943.1958 820.91128
0.89530842 161.74681 72.321903 245.6947 116.85555 463.86718 266.87193 910.18311 863.75507
0.90159565 157.42638 70.863445 240.04758 115.28252 443.34288 247.33728 885.11861 854.04782
0.90788333 157.92713 72.514773 234.88591 114.72009 439.04388 241.61793 867.03062 720.22342
0.91417441 154.04773 67.672461 233.66099 111.21905 435.83302 250.09367 829.29027 897.2983
0.92046308 153.78942 67.281387 231.73194 103.30361 430.57508 261.16897 838.33727 634.8062
0.92674344 153.20409 67.624427 226.51706 108.78284 432.73324 230.17348 808.88 715.75369
0.93303242 151.11157 65.682971 224.12351 102.05082 419.16678 219.50971 792.67336 701.79026
0.93932658 148.90983 61.923879 222.12483 98.961118 418.31331 237.89372 731.05308 677.0841
0.94559748 146.69701 64.789595 218.86612 106.95734 406.48251 227.06315 721.19653 738.14974
0.951866 144.53556 61.753803 215.61312 93.767333 400.39474 223.9534 709.99962 709.85501
0.95814133 142.87031 64.067766 215.90267 98.063979 401.27697 233.91407 681.59101 643.68835
0.96443509 140.0036 59.072613 212.36949 97.498245 383.17393 225.56227 640.93233 768.41814
0.97073556 140.28278 60.487335 208.00437 95.986857 380.05839 212.63908 672.14933 611.19328
0.97700808 138.74233 57.833801 205.63178 90.212413 371.06636 202.56322 667.99563 569.48667
0.98328233 137.29806 56.519862 204.13364 96.266236 374.15302 198.82017 649.22666 663.76242
0.98955697 134.50338 55.294577 202.11439 88.192935 364.97031 202.28703 612.88368 636.80724
0.99584563 132.37969 55.413797 197.70701 85.73293 358.0665 197.03829 613.11821 625.16632
1.0021362 131.28983 55.264371 195.76324 88.919235 356.01631 194.46205 610.34574 607.73533
1.0084048 129.52522 53.123093 195.66737 90.480982 354.65747 190.52876 576.05092 518.23249
1.0146941 128.88851 53.272049 192.86429 89.090679 346.80159 192.74147 566.82452 718.10812
1.0209926 127.38573 53.310491 188.25576 81.904245 338.51857 184.52866 552.47768 566.42933
1.027274 125.89633 53.838894 186.02155 81.916459 337.16748 210.22261 532.79149 653.23625
1.0335592 124.10798 48.240474 186.10175 77.554795 340.27386 185.899 535.83719 553.93206
1.0398476 122.74165 50.678366 182.21217 78.064685 323.71563 171.39041 481.13983 516.90487
1.046127 122.39312 48.845222 182.91688 78.547429 324.86126 168.09486 485.91383 573.55448
1.0524034 119.94249 45.850536 179.37874 78.543959 314.49076 176.32533 466.96833 545.25721
1.0586807 118.61478 43.775874 176.94311 79.754629 319.24624 184.35089 420.59947 500.51874
1.0649643 116.64836 46.455087 176.73585 79.91401 310.34502 158.10901 441.00649 545.65775
1.0712568 117.18552 44.215894 173.7701 71.861488 301.97116 165.0761 389.84419 452.89037
1.077544 116.66784 42.596347 170.79625 71.908075 292.99179 173.51962 421.14556 564.8222
1.0838248 113.91412 41.917365 168.95344 68.243474 293.24572 151.94566 436.753 527.79075
1.090108 113.0598 41.641119 168.14149 69.555986 294.64025 155.05415 403.6322 490.19712
1.0963897 111.8524 42.374467 165.19494 69.031963 285.55929 178.10268 379.20016 495.3439
1.1026811 111.46728 40.074852 162.30497 66.566015 281.78294 152.52106 340.54788 472.99526
1.108963 108.50399 39.453644 163.11299 67.486112 275.13935 157.98442 351.26922 493.17137
1.1152254 109.12836 41.99555 160.21763 68.052802 271.1176 149.21141 358.5398 430.04148
1.1215021 107.17206 38.716839 155.66731 67.894533 271.75671 153.53978 290.49244 386.99493
1.1277926 106.18241 37.881721 156.2414 61.132355 273.44617 135.03992 306.58944 470.86483
1.1340896 106.1759 38.249039 154.40712 63.857263 265.32762 144.09041 282.95476 340.4556
1.140364 103.32576 39.172261 153.52528 59.960643 259.72515 135.76176 284.87701 405.69565
1.1466392 103.0452 38.344684 152.11579 63.466927 249.56749 133.23208 263.99528 399.75636
1.1529424 101.46536 38.979049 147.12454 60.420099 248.31242 134.17745 248.65389 369.29829
1.1592289 102.1259 36.170445 148.13198 58.470959 248.98916 145.22545 219.32953 378.11319
1.1655087 100.03499 35.452769 148.14263 61.258253 247.50195 138.55793 213.74746 439.73684
1.1717931 98.581604 35.399742 143.49505 60.958952 238.00244 141.10662 205.16691 443.20137
1.1780874 97.411533 36.100697 141.44786 56.520941 238.07009 130.56062 225.54909 328.4183
1.1843677 96.539062 36.147512 141.49945 55.115262 230.04213 136.92741 218.45307 410.71683
1.1906346 98.015641 33.840608 139.44767 54.410339 227.31767 127.92921 187.774 309.62583
1.1969122 95.088026 32.42016 137.70712 52.967037 228.77317 136.24892 131.32816 285.54512
1.2032016 95.071026 33.399581 136.5592 56.043855 223.24735 115.18088 176.14707 295.9024
1.2094868 93.726811 33.824334 135.74648 56.749482 222.23471 126.6878 129.81175 299.03384
1.2157639 92.574873 31.509895 135.11686 51.893883 215.95445 117.37301 142.39895 306.30824
1.2220498 92.294135 27.859982 131.84115 50.248991 219.84232 108.30981 146.11657 297.55355
1.2283406 90.949941 32.560592 130.91028 46.523392 208.62701 120.46269 137.76896 303.22787
1.234633 90.321007 28.017744 129.24624 46.88133 212.24655 105.80456 97.800812 271.74292
1.2409022 88.725781 28.097051 129.34887 52.254464 202.68659 106.6818 96.458522 354.74286
1.2471748 88.431946 29.122638 126.86987 46.103052 205.55747 109.39348 131.0734 313.31362
1.2534655 88.174374 27.567794 127.64261 49.49412 193.5853 111.6856 130.94968 364.52418
1.25975 86.167567 28.197594 123.39015 49.475265 200.43952 103.15199 114.11005 252.17215
1.2660321 85.553653 28.778733 123.96082 44.298062 194.57962 106.99031 85.296727 358.55109
1.2723163 85.552754 26.275134 121.74656 44.821007 187.86783 102.8602 84.478883 304.05724
1.2786042 84.302838 27.805553 119.7499 41.885384 187.20733 106.25756 99.476607 284.10291
1.2848866 83.987383 26.402467 120.59215 48.587111 183.37534 115.15216 73.565886 326.45206
1.2911754 82.908454 24.91967 119.13028 40.870792 178.87029 102.62961 66.106737 267.01168
1.2974657 82.489364 23.099967 117.05365 43.932884 178.22248 110.73571 49.819824 345.66943
1.3037418 81.489603 23.801238 116.0941 38.901814 171.25737 87.146421 59.701208 302.59573
1.3100173 79.948583 26.690495 114.46846 44.23048 169.86342 103.9062 39.863548 328.0423
1.3163014 80.807762 25.116442 113.83583 40.952762 167.12025 94.406533 44.479001 298.98791
1.3225868 78.982668 23.867117 112.64779 43.201725 165.97045 83.362062 29.322004 265.02146
1.3288655 77.823202 23.634775 110.63953 40.734282 166.36831 85.239383 49.524604 312.71328
1.3351448 77.479156 23.013844 110.42646 39.098463 163.84161 77.429794 4.3332762 160.50433
1.3414405 77.373254 23.920485 108.43708 40.796142 159.53161 66.786772 6.7132647 271.96798
1.3477309 75.880718 21.386393 107.93166 40.479058 153.54687 80.480331 34.997126 277.10108
1.3540016 75.834654 23.565817 106.36251 34.70198 153.52485 89.259124 47.017794 269.50036
1.3602826 74.546771 19.821198 104.43808 33.774835 149.36327 79.989311 -6.6706498 240.53474
1.3665657 74.638625 21.635923 102.81959 35.92069 146.34631 84.10332 -2.5449773 306.33116
1.3728515 73.394374 18.892641 105.40489 29.113984 149.75521 82.655403 8.3441999 200.66454
1.3791354 73.51292 20.40625 102.87989 39.76326 144.85036 86.273155 -11.20383 226.13705
1.3854096 71.763881 18.89051 101.85962 33.547755 139.50549 82.506775 -0.13800505 291.27926
1.3916986 72.250541 21.660418 101.48554 32.452228 136.54692 88.574834 0.77734427 228.30393
1.3979845 70.837307 20.834506 98.602541 35.622227 138.12271 78.058173 1.9793201 310.69217
1.4042679 71.328088 17.233367 97.05532 33.162685 136.09325 80.389478 -12.860636 307.11344
1.4105548 70.480793 18.876423 97.359335 33.095567 134.07849 78.836718 -14.398238 248.97237
1.4168378 68.90135 19.535582 95.631 30.420976 134.89813 75.685982 -16.767113 322.80061
1.4231182 69.610074 19.034879 95.923276 31.023477 132.0666 69.668301 -40.44655 227.26075
1.4293978 67.739157 15.15793 94.659027 31.662535 125.97402 71.248339 -30.445308 265.57593
1.4356869 68.431808 18.501496 92.807417 28.022425 121.19006 82.397858 -16.040913 266.97769
1.4419771 67.49312 15.516045 93.044852 26.666064 123.32773 60.173324 2.1684484 175.71341
1.4482537 66.441633 17.507311 91.317821 29.28525 119.61111 71.372826 -16.58716 245.47204
1.4545323 65.707144 17.98636 90.31898 29.977809 123.9294 68.732231 -12.944399 195.31897
1.4608193 65.847964 16.414538 90.226169 27.977216 122.78855 64.166655 -29.938537 286.6228
1.4671104 63.85716 15.618439 88.033711 28.500904 116.65549 61.86797 -22.976049 236.1497
1.4733929 64.670636 15.169761 87.331094 26.488878 115.4841 66.87042 -42.038366 280.28292
1.47967 63.928338 14.384632 86.398774 26.315636 119.24091 75.26351 -52.119984 203.69554
1.4859561 63.832196 13.82384 85.605193 27.377389 113.87971 73.723963 -68.080351 163.03114
1.4922336 62.438306 14.844113 86.138667 25.637604 112.85989 66.479465 -54.708872 220.62282
1.4985025 62.389743 16.311387 85.053084 27.786527 108.28117 55.572377 -30.586418 169.28811
1.5047858 62.089395 15.6234 83.626581 24.54752 105.71147 55.586728 -20.36529 161.71055
1.511076 61.818196 13.745595 83.087513 24.382134 104.24348 60.824757 -47.586953 218.71853
1.5173616 61.211204 15.326685 81.152221 24.425277 99.026487 49.563363 -26.245266 218.12745
1.5236486 59.836526 13.72172 82.087409 21.842876 104.18534 54.836985 -35.800611 227.5437
1.529938 60.018633 13.041379 79.46022 23.259721 98.181316 52.652775 -26.915247 242.32006
1.5362302 59.959552 14.444506 80.309462 23.187142 97.321906 51.088427 -53.579758 271.54574
1.5425107 58.596741 13.328026 79.334858 22.937117 94.842648 51.029853 -39.375943 169.86439
1.548784 58.070683 14.059608 78.139123 20.896646 95.820878 57.541978 -63.155362 220.62392
1.5550731 57.663553 12.435016 78.118989 22.938415 96.418604 58.27229 -49.43721 195.06768
1.5613573 57.807976 13.562692 77.018361 19.604496 96.779069 53.245264 -52.914212 176.20705
1.5676291 57.341208 10.868917 75.787569 22.303059 92.420255 58.674097 -47.054139 147.60438
1.5739137 56.892864 10.596279 75.999219 21.632196 94.626595 45.900347 -55.301274 119.42334
1.5802035 56.661583 11.614967 73.695053 21.814519 92.95817 50.905676 -62.63088 221.24498
1.5864854 55.184819 11.822378 74.303498 17.705281 84.039666 51.437764 -46.242015 197.77865
1.59276 55.591903 9.4749058 72.544365 17.975231 82.604612 44.567465 -60.948831 229.09852
1.5990464 55.216542 10.727561 72.220045 20.107477 87.316991 44.141374 -40.112222 220.06953
1.6053421 54.7479 12.275913 71.838597 18.922487 79.503612 49.389649 -48.586826 131.23025
1.6116199 54.353352 10.459833 69.376702 16.495804 79.714946 40.083115 -69.10953 89.564404
1.6178976 53.535143 9.5623655 71.411362 19.492188 83.416983 29.040127 -59.798003 151.74117
1.6241832 53.275121 11.344258 69.764297 17.886189 79.361055 44.537808 -49.4709 201.05671
1.6304646 52.105234 10.264638 70.391391 16.487639 79.38682 42.44779 -76.153939 147.50673
1.636749 52.864824 9.6326077 67.306774 16.260942 74.690221 44.516382 -73.491398 198.85804
1.6430309 52.23119 9.6978114 68.250579 17.959793 73.571655 39.555966 -59.526073 198.17046
1.6493092 51.753824 10.600336 67.641136 16.280313 71.391069 44.755183 -74.121496 201.25808
1.6555936 51.989242 8.3302298 66.357126 15.656042 70.836824 41.825244 -63.733393 153.11605
1.6618796 51.288323 8.9160926 67.054673 16.443325 70.590955 44.405572 -74.364423 175.15157
1.6681694 50.161561 9.2758835 65.247156 17.633899 70.849079 34.586225 -57.893325 219.21156
1.6744502 50.701514 9.431937 64.758092 15.008379 69.214445 47.900968 -76.467834 117.32608
1.6807227 49.863192 9.4412005 65.504985 16.050478 68.28946 46.344646 -113.21222 218.40975
1.6870139 49.755529 7.4659888 63.115806 16.433936 66.020449 36.328472 -82.208105 181.99779
1.693309 49.27489 9.5057591 64.182682 14.979964 67.503338 47.986338 -93.974527 136.45171
1.6995821 49.348047 9.2775935 62.460211 15.837412 63.405105 36.840911 -64.208853 189.49045
1.7058637 48.541202 8.7454188 61.703343 13.321971 61.687626 37.047595 -89.285129 201.06725
1.7121544 48.360813 8.9452833 61.030772 14.041534 62.21661 31.317579 -83.594904 136.75958
1.7184384 47.968425 9.0858884 61.205378 12.526827 59.970301 26.244676 -81.019717 78.931194
1.7247213 47.325019 8.4596525 61.212785 14.861115 60.898239 33.087493 -68.20862 199.70612
1.7309974 47.089355 8.5381496 59.260969 12.986337 61.133863 36.632192 -76.826607 147.13216
1.7372871 46.646479 6.6427189 59.122939 13.857214 60.28367 29.235717 -60.396954 150.15065
1.743568 46.960793 6.5102501 58.216456 13.37675 56.255292 32.363296 -70.029508 155.02391
1.7498407 46.498804 6.8610644 58.255222 13.12585 59.22578 36.449677 -57.137019 121.85793
1.7561285 46.347697 6.3617919 57.18497 11.069918 58.00932 42.582717 -43.636636 154.44581
1.7624135 45.89919 7.7556793 57.27253 13.791926 55.322052 32.005904 -62.468917 136.75911
1.7686962 45.626084 6.6733716 56.332992 12.883418 58.020649 36.211243 -95.245968 120.19408
1.7749794 45.501424 5.3254617 56.080628 11.272102 55.797526 23.219 -62.488891 132.27434
1.7812656 44.28823 6.4267327 56.849284 11.060563 49.577158 44.539762 -81.186951 169.43933
1.7875494 44.649808 7.8748158 55.493532 10.543084 53.050994 31.323093 -57.921583 170.59946
1.7938341 44.6477 8.1791187 54.462961 13.680089 53.096498 38.765044 -59.759736 111.58116
1.8001151 43.913527 5.5438811 54.115235 9.0469477 52.549364 28.34188 -35.67524 128.47126
1.8063939 44.671147 6.2356928 52.70686 11.227573 46.502603 33.584728 -71.232776 182.9346
1.8126741 43.513577 4.0768112 53.212971 10.312956 48.697848 28.727916 -63.817832 168.47898
1.8189569 43.264879 5.5472566 52.712391 9.6875798 46.700359 35.285745 -51.363391 165.65969
1.8252442 43.345943 4.7000326 52.713516 9.2169482 47.944998 32.362911 -47.732181 141.56443
