k m1-monopole m1-quadrupole m2-monopole m2-quadrupole m3-monopole m3-quadrupole m4-monopole m4-quadrupole
0.24179106 1422.0042 828.31129 1992.6457 1020.1516 3799.2002 1574.96 10029.309 3761.4417
0.24808565 1376.6825 787.47527 1949.1103 1050.2215 3704.8102 1686.9412 9977.2535 3548.3539
0.25434923 1332.1179 778.7209 1877.8039 1004.807 3472.4339 1618.7489 9304.2671 3718.3825
0.26063343 1279.3753 729.42995 1827.9679 950.54301 3439.3571 1648.9916 9349.3127 4165.9276
0.26692574 1214.3421 683.72199 1766.6386 872.15694 3251.6777 1437.5528 9029.6146 3842.686
0.27324233 1190.3449 669.5374 1696.4889 888.16992 3226.3802 1449.2166 8722.188 3362.4024
0.27955297 1135.469 638.14545 1612.0951 855.44537 3082.2709 1413.1587 8493.7332 3803.4277
0.28583663 1104.6113 703.35831 1575.2994 914.24573 2983.0536 1579.063 8214.5929 3931.8064
0.29208763 1053.8857 560.2207 1500.6397 752.48087 2906.416 1417.5997 8125.6763 3774.5876
0.29834498 1003.8003 563.25637 1450.3756 762.54062 2817.784 1350.8939 7426.3474 3902.8133
0.30463826 980.64817 558.7311 1421.2393 709.36255 2709.1324 1167.4612 7250.5609 3002.6871
0.31092791 952.22001 544.0726 1365.4006 712.98899 2640.0354 1325.1312 7188.5033 3026.6361
0.31721682 940.32842 567.44817 1366.8001 795.66036 2617.0172 1241.3439 7115.6455 3115.4482
0.32351876 890.54097 536.01243 1285.6344 700.58427 2499.2708 1248.7957 6849.4613 3346.3033
0.32981682 871.31936 518.70098 1257.6455 734.65971 2424.4549 1313.1702 6801.7583 3189.1612
0.33611764 838.85388 482.99503 1216.4368 654.07802 2364.3808 1132.7173 6571.4869 3171.0308
0.34237004 811.99249 457.03718 1171.2322 617.94768 2286.8827 1106.7537 6355.4814 3165.335
0.34864782 793.70748 446.84021 1141.3901 599.74777 2236.5628 1004.7999 6373.3121 3038.8954
0.35494116 783.04781 461.23023 1120.2341 622.51199 2182.609 1083.2786 6155.4392 2857.9934
0.36119169 740.23326 437.14873 1082.2424 617.50728 2117.7435 1064.6427 5934.8256 3080.272
0.36747671 727.94514 414.74695 1064.2099 579.69406 2112.9105 992.9556 5859.1984 3058.1889
0.37376478 711.46124 405.25155 1039.8875 566.31131 2028.6439 1006.8781 5784.8225 2569.0056
0.3800654 687.00138 398.12583 1009.9488 553.5207 2003.0515 1011.8601 5565.9996 2665.0126
0.38635399 677.53579 405.04392 989.71459 538.21194 1936.1416 965.57447 5456.1132 2972.0663
0.39261402 653.21605 380.96158 943.23202 512.69385 1905.9359 949.54406 5127.4815 2659.9406
0.39892645 638.19015 371.69439 936.82245 512.40768 1851.5496 947.88483 5217.7454 2939.6011
0.40520732 624.21603 364.89999 907.86244 516.22586 1771.0644 946.23678 4815.7734 2574.1937
0.41149165 599.82908 351.56754 889.3906 501.47156 1791.1857 954.19816 4999.6667 2691.8194
0.41778143 584.17424 340.92977 870.21909 497.45294 1726.3342 925.30436 4821.5644 2359.0647
0.42404006 572.98 344.94393 837.31435 456.66716 1696.8966 896.21275 4763.2272 2752.5765
0.43034257 556.23053 311.50491 817.93316 424.964 1639.2029 866.54145 4556.0857 2589.7031
0.43663586 545.83461 313.32276 803.72681 429.0384 1621.5964 918.08241 4703.8317 2580.434
0.44289962 533.09733 318.12078 792.17614 431.7087 1557.3167 776.46244 4388.7406 2558.5823
0.44916344 521.36218 293.61482 770.67862 417.13891 1522.5141 761.84165 4369.3533 2281.4322
0.45544141 506.85837 296.63141 750.44098 405.62493 1513.6364 785.71258 4135.2973 2350.1572
0.46176345 500.2227 278.89748 738.4416 413.0985 1480.1784 783.05291 4123.6156 2287.4451
0.46806442 488.03206 285.97566 721.36691 425.6662 1459.5902 837.93239 4032.7445 2205.3896
0.47434852 476.38639 267.34652 706.30936 386.94923 1419.6269 775.26619 3947.7631 2306.4048
0.48063561 471.38551 262.92459 696.05571 375.85786 1396.3084 714.36321 3852.4691 2185.9525
0.48690193 455.81026 254.91502 677.81428 355.42929 1342.5722 711.44408 3789.2991 2066.8797
0.49316971 451.82842 259.34375 657.4593 358.07015 1324.0053 673.74654 3671.9033 2293.7591
0.49945067 440.18461 232.64134 649.5672 347.5557 1325.0508 712.44612 3537.6678 1910.4179
0.50571591 428.68032 238.95502 633.25712 345.22035 1266.8555 628.91352 3486.6218 2300.6292
0.5119924 423.44997 229.43301 631.26471 342.06692 1271.715 656.71613 3529.2888 2205.4036
0.51831261 415.26197 240.29964 611.24084 352.19253 1239.604 677.84098 3433.5341 2406.3588
0.52460896 402.91647 230.91828 598.21342 326.86208 1218.7604 645.05325 3338.1837 1920.9621
0.53087573 395.7123 213.12929 590.76523 310.35073 1203.4281 624.98662 3250.404 2069.6441
0.53715735 387.57324 208.35895 576.14622 311.0347 1170.6606 640.47982 3143.734 1761.5402
0.54345796 383.1302 209.00044 563.38456 312.23646 1154.1367 676.02658 3093.2519 2119.8748
0.54974307 372.23021 205.11565 562.94913 295.99086 1106.4696 671.60096 3047.2473 2001.8646
0.55599374 360.32202 190.17254 541.85968 289.37998 1092.5667 564.95715 2996.8785 1924.5845
0.56228547 357.0773 204.20409 538.74445 301.7634 1068.2946 598.64951 3018.367 2168.7105
0.56860115 351.22155 185.09801 528.88065 293.18599 1059.4767 561.79624 2815.4042 1795.8775
0.57488046 346.07146 190.24294 521.66905 300.41189 1044.8969 597.56538 2740.8233 1916.0972
0.58115502 340.27627 180.36747 503.85547 280.14783 1024.4864 505.45325 2738.88 2067.9407
0.58743945 330.37653 185.62559 504.82424 280.42151 1006.9964 560.86889 2667.0751 1843.1648
0.59371762 325.84022 177.24773 491.95453 268.26377 978.40421 573.53487 2655.0891 1846.327
0.5999972 323.24734 168.09552 484.3406 266.07476 980.35887 566.84615 2594.6134 1647.0576
0.60626791 317.10466 180.9808 474.76867 251.36909 954.81679 567.88585 2497.7589 1736.3771
0.61254696 312.27992 167.71573 469.71911 245.96444 930.51642 534.97339 2462.2297 1784.6463
0.61884777 304.54984 169.42546 463.38861 250.7501 925.04207 482.98093 2500.7873 1544.9394
0.62513106 301.68461 161.11856 449.70097 246.40124 902.83561 529.02749 2362.8767 1617.6836
0.63140275 297.11575 159.62313 442.99058 226.59487 906.83407 511.90032 2350.5907 1542.5671
0.63770036 289.56332 152.6671 431.80245 227.76239 876.02476 525.49996 2362.2345 1680.1062
0.64398578 288.62532 161.26065 429.77945 237.26524 868.2341 491.1291 2266.3519 1525.2033
0.65026854 283.05458 155.76094 422.81435 235.54376 850.86224 481.79687 2165.7409 1357.3343
0.65655861 276.35502 139.66534 410.52349 221.98309 843.0651 469.91801 2108.4071 1448.7608
0.66283693 271.02 140.12497 408.64665 222.03474 813.07629 445.74398 2038.9851 1597.9753
0.66911854 266.77858 140.71712 399.27396 221.13631 795.12649 415.66201 2091.6528 1571.9946
0.67540702 264.04741 136.32923 394.37758 207.75482 791.52428 437.26398 1965.1031 1386.1373
0.68168355 259.74901 130.59365 391.95752 209.53549 775.78263 451.52527 1962.5892 1524.7158
0.68795925 254.76204 130.87712 384.70098 204.91525 768.47543 454.50311 1925.9343 1245.1204
0.69423443 250.5785 135.44561 379.24899 196.03262 755.05 428.05483 1903.4166 1220.2692
0.70051754 251.40032 133.29183 374.81745 199.30702 761.37283 431.78689 1782.0278 1465.6438
0.7068125 243.62773 129.84749 366.95872 197.25949 724.57265 403.4906 1760.1442 1244.4507
0.7131019 238.52366 126.25247 363.44987 196.18775 701.54626 397.08822 1730.3039 1259.8108
0.71939183 235.97417 118.25742 357.4204 184.11533 704.41529 366.85776 1780.9951 1329.2631
0.72568338 233.71741 121.39371 349.4908 191.85683 708.10568 411.90028 1744.6814 1155.2342
0.73196527 226.2966 115.29068 346.98602 184.93065 687.84263 411.89314 1682.9406 1255.673
0.7382508 228.68719 118.858 344.03897 178.13753 677.42778 401.59948 1557.0177 1229.7312
0.74452658 221.76303 110.63666 335.99259 170.24996 647.65536 359.16732 1604.252 1263.6212
0.75078711 218.11247 117.06613 331.36163 180.14691 644.82358 352.14928 1526.5308 1119.615
0.75707585 216.62286 110.62328 325.95576 158.44224 631.21363 359.17913 1460.4544 1089.9846
0.76336412 214.11423 110.77821 324.99558 160.84038 634.67774 376.97023 1515.427 1274.2577
0.7696463 211.22042 106.21455 317.01708 163.80477 629.29867 366.3944 1388.0292 1217.3728
0.77593949 208.09076 96.460167 312.76812 159.39221 611.84845 344.69246 1391.6722 1033.8073
0.78223291 204.99033 94.453295 306.70668 158.91311 594.18884 335.13514 1392.4984 1093.374
0.78853149 201.24518 98.27021 304.77631 157.66746 590.42075 329.31396 1429.0084 1066.9456
0.79478966 198.74886 97.290051 299.46583 148.58999 583.32566 326.9951 1331.6728 1020.5594
0.80104911 194.43582 96.02299 294.54793 144.42603 576.88341 310.46741 1323.7926 1032.6864
0.80733641 194.17822 95.670813 290.70167 139.19932 561.34424 304.45546 1291.8524 1211.7396
0.81362295 190.4857 90.801374 287.50217 146.6542 567.03116 312.84621 1223.2334 933.8672
0.8199153 189.29615 90.412356 282.55687 145.59318 545.67565 315.37541 1153.6432 978.71731
0.82619526 187.16407 87.783373 281.70518 139.17115 536.53716 304.84939 1184.2937 1029.6671
0.83248971 183.32097 83.678126 276.35386 136.14041 532.27878 302.39534 1114.6881 877.96299
0.83879593 181.14431 87.874123 271.47016 144.84982 517.4406 285.28837 1126.6206 931.63448
0.84506346 176.50501 78.783307 266.03412 133.17592 519.12939 284.29611 1098.7944 855.8056
0.85132829 178.41428 81.553075 268.1473 135.02961 511.12662 283.16394 1116.6326 888.5463
0.85761983 174.64746 80.787182 262.8082 130.7089 506.91126 284.90937 1022.8149 759.44724
0.86390585 171.82457 77.192188 257.90814 127.95992 499.81177 270.00993 1113.5146 726.73301
0.87018387 171.49388 77.899855 255.63449 121.64433 486.75008 282.16365 989.10841 740.79996
0.87646411 165.36137 76.378836 252.19277 119.87144 482.20175 271.24576 996.41236 905.94855
0.88275039 165.18527 72.99934 248.61311 119.81175 463.75476 251.7861 938.89881 627.33397
0.88903328 164.48274 75.256149 247.48339 114.54035 467.10126 272.67933 997.28717 697.07547
0.89530842 160.81837 73.076589 239.45735 112.61232 457.25129 274.04381 896.39864 770.19888
0.90159565 158.65269 67.172334 237.77045 110.84895 444.62018 239.97692 922.0877 687.93112
0.90788333 156.76266 65.656382 237.93909 118.70223 444.90833 250.16267 838.63184 702.12555
0.91417441 157.42234 72.906386 233.36103 115.89242 436.38442 245.28845 817.59415 799.44398
0.92046308 154.54371 65.820439 230.52557 103.21096 433.77975 231.8511 792.94828 741.35713
0.92674344 152.52416 63.942606 228.27201 103.10317 417.12484 221.39482 792.83837 655.23556
0.93303242 149.45072 66.336102 223.67471 107.92462 414.40446 240.36564 704.31887 886.59559
0.93932658 147.77295 63.988242 218.23189 102.41311 406.86758 243.05766 791.92384 779.84416
0.94559748 147.28915 65.070983 220.0701 104.26685 412.42584 225.57327 735.30211 713.04246
0.951866 145.11333 60.005603 216.40116 101.48725 411.0584 223.9022 700.02014 680.65951
0.95814133 144.30781 57.917243 212.69861 95.469522 394.17194 223.14909 690.0382 606.54314
0.96443509 141.79457 61.66481 209.84061 95.784196 390.28696 223.94215 662.28779 763.75325
0.97073556 138.9949 58.723367 208.67874 94.902319 378.75996 210.58206 655.14025 635.96707
0.97700808 137.47631 54.236612 206.03185 92.990705 379.97215 211.38915 693.62358 708.99777
0.98328233 135.85449 58.026679 201.99463 91.479251 375.03683 217.43843 598.73584 652.47502
0.98955697 135.13164 52.844991 201.70006 94.706478 368.28758 198.21693 619.09468 710.82513
0.99584563 133.33066 53.159172 200.27637 88.491833 359.12537 198.68047 571.29563 590.95096
1.0021362 131.02671 55.181556 197.92262 89.751977 352.42366 208.8947 579.72037 661.30631
1.0084048 129.23891 53.546041 191.77724 85.818607 354.92091 183.72562 538.67322 561.85797
1.0146941 129.65655 52.382594 193.55471 88.337055 352.70292 200.90125 582.98429 550.19434
1.0209926 126.56868 53.742157 189.67399 82.049117 341.49071 203.5008 491.43007 597.58512
1.027274 125.39871 52.672049 186.28905 87.615817 348.12802 189.17501 509.41328 580.47998
1.0335592 126.40603 53.461541 186.60534 83.237851 336.12545 174.94838 492.0918 510.64076
1.0398476 121.83287 50.762259 182.47745 81.435229 327.21576 176.33507 462.48893 583.87964
1.046127 121.59249 45.750907 178.9249 74.943903 321.52926 187.23244 460.41219 541.2804
1.0524034 120.84862 46.855893 178.71819 82.78643 320.79977 167.43478 467.92087 534.45194
1.0586807 118.63407 49.168887 175.65109 77.215345 313.22877 173.57495 443.39211 562.18346
1.0649643 117.13207 47.083911 175.36599 71.374046 303.01597 165.70669 402.39146 507.96523
1.0712568 115.36176 45.809099 171.9833 74.267972 309.59216 187.00048 395.05426 469.97976
1.077544 115.80649 43.587579 173.53338 75.389738 298.77588 167.69594 392.73644 435.61549
1.0838248 114.97621 42.735043 170.47479 67.978642 288.3768 170.79589 403.97694 616.50068
1.090108 112.38385 44.548688 166.61585 74.869088 293.15694 165.21237 371.84023 463.48159
1.0963897 112.58727 41.928437 165.61564 71.978131 281.90009 161.78261 344.56951 387.49137
1.1026811 110.13519 40.457016 162.16573 73.272193 287.58024 155.48526 331.81934 503.33851
1.108963 108.66631 38.703809 159.95203 69.922798 273.52978 154.4049 297.36679 488.15448
1.1152254 107.71169 39.273948 160.8113 67.195482 274.45544 136.39389 299.3475 414.93325
1.1215021 107.23324 38.536905 157.9389 66.175138 276.7991 154.01461 293.11586 488.74023
1.1277926 106.3084 36.433539 155.19332 66.894418 269.50406 145.06191 338.85436 386.26543
1.1340896 104.98693 34.607462 155.09929 63.475998 266.94408 148.71192 264.50105 427.00913
1.140364 104.02837 38.401863 152.86607 60.172498 266.64544 138.22645 271.75585 373.71607
1.1466392 104.07685 38.241623 151.05943 66.268973 257.83112 127.75219 270.45164 421.81653
1.1529424 102.32315 35.39308 150.63748 59.958017 251.35116 141.98411 240.45592 391.8782
1.1592289 100.33463 35.104886 148.36358 60.339464 246.50558 126.92713 238.23308 428.27661
1.1655087 99.955579 34.906885 146.75321 57.857245 245.78419 121.30727 254.65481 359.89696
1.1717931 98.48052 35.53839 144.04897 56.346379 243.21075 110.4025 213.74534 308.76976
1.1780874 97.682436 35.613181 142.527 59.57723 234.87217 124.51553 245.44533 278.38727
1.1843677 97.923286 31.214699 140.18716 52.792545 236.85267 125.12538 169.32436 383.21962
1.1906346 95.926611 34.31225 138.88307 57.743673 227.39783 120.75586 222.86686 452.08923
1.1969122 96.855433 33.152803 138.12067 56.294736 223.08787 126.00913 172.06579 358.49926
1.2032016 94.394167 31.648285 137.34086 54.182442 226.22934 127.67625 183.89575 358.49456
1.2094868 94.843866 30.616259 136.58689 55.247431 226.26337 127.5501 187.38976 430.21347
1.2157639 92.799046 32.21232 133.21207 49.639299 218.67198 132.77887 197.82295 312.09978
1.2220498 91.292631 27.851 133.03595 55.952329 219.23768 107.92443 152.70694 325.4245
1.2283406 91.797317 31.058522 130.94178 48.724452 210.07359 114.18591 185.41566 305.10755
1.234633 89.907351 29.138229 128.78524 49.557148 206.16423 109.44928 187.50649 273.83416
1.2409022 88.356506 30.257514 130.10169 48.449052 205.51463 108.21359 155.42023 387.88371
1.2471748 88.455613 28.917355 127.64043 46.520982 198.79029 129.41911 139.40114 270.56169
1.2534655 87.394832 27.769516 127.58111 47.000388 197.48873 111.30525 121.58819 288.7117
1.25975 86.702003 26.699606 124.83298 47.854459 195.45605 101.46389 97.635475 325.23081
1.2660321 86.798508 27.248537 123.6781 43.052158 200.27923 103.10299 113.09953 304.41883
1.2723163 85.928416 27.907059 119.99171 47.930694 192.00534 116.47897 113.66909 197.82837
1.2786042 84.476998 24.637748 119.30103 42.783567 188.27865 109.93422 99.78305 187.57687
1.2848866 83.743436 25.985148 119.82261 44.632457 180.47752 101.36607 100.55012 350.83948
1.2911754 81.805265 23.720682 117.61565 43.584098 183.2721 101.77712 97.295207 249.76687
1.2974657 81.577572 22.709726 116.94277 43.936483 174.10768 88.738295 89.174444 301.22267
1.3037418 81.683259 24.547819 115.53611 39.228425 178.05043 105.67058 94.417796 323.69907
1.3100173 80.670955 25.505487 113.53925 41.685694 168.56671 101.17387 88.687524 293.95675
1.3163014 81.127457 21.891532 115.22323 40.473107 173.5247 84.631924 74.900933 267.41276
1.3225868 78.48486 22.8189 112.83976 40.904949 166.44955 77.087428 48.113993 272.54989
1.3288655 78.556588 23.685458 111.86136 38.727428 170.33562 99.937827 67.100795 351.21423
1.3351448 78.647933 23.023541 110.92218 38.7117 156.78307 88.912188 56.1022 243.0663
1.3414405 76.603249 21.775066 108.79632 40.742777 157.82626 82.643977 55.936447 260.4113
1.3477309 76.897031 19.462127 108.15296 38.91902 161.41226 89.179968 46.749943 263.04231
1.3540016 76.273338 21.53053 104.93668 36.297376 151.39085 89.115972 38.993013 250.7122
1.3602826 74.336119 21.928901 105.16818 32.475043 155.56432 104.84482 4.6630541 224.14022
1.3665657 75.338818 20.483355 105.35135 36.914169 148.76881 89.649451 38.324805 269.05639
1.3728515 74.188425 20.38938 104.73582 37.722429 150.29995 70.336427 40.276516 175.82755
1.3791354 73.625686 21.378638 101.73563 36.183198 151.64512 80.918675 0.45251621 299.64831
1.3854096 72.410739 19.949245 101.33388 33.983592 142.2828 71.566277 -1.609753 273.43058
1.3916986 71.240447 19.897828 101.0375 37.005006 145.37881 85.655966 25.201101 198.31047
1.3979845 70.882311 20.09027 99.520276 32.244296 136.32627 68.070795 19.466061 241.81173
1.4042679 71.540944 17.341203 98.377964 38.257737 137.7492 65.69277 25.192762 173.741
1.4105548 70.391748 16.881777 95.550882 32.11243 133.13254 66.59487 -0.66706446 210.03375
1.4168378 69.306085 17.715878 96.074379 30.269352 138.60282 75.507186 14.64194 154.60285
1.4231182 68.565609 16.914886 95.287219 31.792424 136.50702 75.338755 12.550766 214.74977
1.4293978 67.547258 17.325841 94.208177 32.399339 128.18118 67.572424 -2.850439 210.36034
1.4356869 66.922354 17.388229 93.483117 29.07282 126.08054 65.176476 -5.6781046 249.97027
1.4419771 66.923989 17.16524 92.572498 28.436131 115.74225 78.740302 -10.528307 139.0027
1.4482537 67.142086 18.847926 91.191679 30.128144 122.69387 61.674936 8.1513882 202.17509
1.4545323 66.326966 19.143846 89.708107 29.191025 124.16855 67.070733 21.834452 165.58213
1.4608193 65.365196 17.809735 90.089544 25.819942 118.81337 58.875393 -18.568968 326.81842
1.4671104 65.68368 15.452011 89.443722 30.610218 117.42503 59.221302 -10.937747 256.74465
1.4733929 64.353608 17.880614 88.65494 27.559916 114.43132 67.99257 -20.852237 175.59831
1.47967 64.444976 13.767869 85.725686 27.176384 115.25575 59.880605 -30.146496 230.21021
1.4859561 64.043511 15.360854 86.030085 26.092514 117.49476 65.569777 -50.299573 198.27901
1.4922336 63.005746 15.181368 83.825741 29.212801 107.08395 63.606423 -52.986038 236.56765
1.4985025 61.810411 14.996242 84.949113 26.670051 104.02653 59.027147 -48.737112 169.4008
1.5047858 62.888802 15.152908 83.455393 25.203948 108.46527 58.434509 -57.936603 226.61904
1.511076 60.933012 11.774724 83.875293 24.84712 105.75391 65.485037 -53.285995 157.8123
1.5173616 60.8053 12.518678 82.412012 24.161722 101.41802 53.115631 -36.010084 242.32657
1.5236486 60.054838 13.139752 81.395646 22.676926 103.10592 65.996791 -31.654209 171.97317
1.529938 60.594216 12.746393 80.234027 23.157043 99.246189 59.62097 -32.237091 237.86957
1.5362302 59.484862 13.587922 81.081832 25.888801 99.087425 56.546426 -39.74264 247.17048
1.5425107 59.763511 12.832849 79.554464 21.097002 97.459852 56.158073 -47.25796 226.34704
1.548784 58.671961 12.357286 78.160174 24.774965 92.441965 46.610176 -69.457792 249.65643
1.5550731 58.238449 13.895928 77.900136 22.557478 93.755322 49.998801 -62.842431 148.45094
1.5613573 57.510671 12.420151 76.235276 22.60788 99.263092 48.189635 -51.161361 237.04217
1.5676291 57.196746 12.00594 75.667188 21.723026 90.811855 48.017664 -49.762573 212.64452
1.5739137 57.20032 11.557534 76.068807 21.438771 97.781879 44.107947 -70.369298 181.78648
1.5802035 55.697136 11.914547 74.449426 20.49338 90.350311 55.790068 -81.013985 222.366
1.5864854 55.287681 10.355277 74.422561 18.756387 87.238853 42.685966 -58.228561 173.84888
1.59276 56.23768 8.206349 72.945482 18.484945 83.806798 52.676048 -57.006763 145.04771
1.5990464 54.623949 12.143311 71.258107 19.987834 85.219594 52.316999 -74.063402 152.63343
1.6053421 55.048549 10.975946 71.247969 17.74208 84.127561 36.494973 -79.692512 181.4104
1.6116199 54.744663 10.747964 71.211285 16.13866 81.558086 39.734615 -91.675776 211.7494
1.6178976 55.580297 9.8576756 70.969655 20.219494 77.172561 38.187789 -98.937782 169.03635
1.6241832 53.750271 8.3253832 70.653389 19.324119 77.270687 38.937203 -100.53763 130.69544
1.6304646 52.607938 9.7383039 68.996745 20.256422 79.136007 41.099368 -50.15365 150.09877
1.636749 52.665174 9.1935597 68.067875 19.589378 79.633484 41.698568 -69.710046 191.60888
1.6430309 51.665293 10.452096 67.732509 16.877219 77.739262 34.280278 -60.919291 182.59671
1.6493092 52.381524 9.0483074 67.549409 18.27305 73.29501 30.213406 -71.372216 189.29755
1.6555936 52.067085 10.132502 65.93997 16.457492 73.98449 47.894749 -30.07361 152.20988
1.6618796 50.956559 7.3992781 66.681586 16.605217 68.248791 32.107022 -98.691544 155.77287
1.6681694 50.897769 9.3909676 65.110984 14.916568 77.810627 34.918337 -53.770713 207.30894
1.6744502 50.275163 8.2832795 64.382725 17.916428 67.609367 40.051826 -75.404976 116.61558
1.6807227 49.90878 9.8253468 64.453415 14.912849 66.878446 47.086029 -65.136933 156.15233
1.6870139 49.970708 6.5913475 64.107633 13.511606 67.667975 32.711499 -69.533183 213.61252
1.693309 49.930771 7.6503728 62.948805 14.628248 66.660163 35.105031 -70.541568 158.98371
1.6995821 48.626994 9.5249025 62.41405 14.064351 63.430815 39.920167 -97.109951 184.7423
1.7058637 49.38674 6.4933992 63.465937 14.459224 64.473934 28.193046 -40.235705 134.0864
1.7121544 48.221873 8.0815081 62.223685 13.158901 63.101344 32.271232 -67.391395 185.12536
1.7184384 47.809185 8.3938636 60.195834 13.37564 62.27468 24.483531 -79.485193 214.31916
1.7247213 47.252918 8.1173094 59.295286 12.592311 59.797278 41.751743 -69.88351 164.09207
1.7309974 46.554367 6.1942877 59.389629 13.86833 61.857919 31.721336 -72.559695 222.63577
1.7372871 46.431108 6.6743341 60.403907 14.67703 58.833995 34.424001 -65.051001 202.12479
1.743568 46.330046 7.5097103 57.996692 13.592477 61.134491 36.042494 -39.528979 168.28139
1.7498407 46.497947 7.1632941 58.185453 13.880774 57.445856 34.618057 -40.986434 132.93574
1.7561285 46.015483 7.7099705 58.137452 12.333296 52.924237 25.04169 -53.318231 171.72314
1.7624135 45.323944 5.1716613 57.784858 14.360924 53.28747 35.00837 -50.504933 191.16234
1.7686962 45.476 7.6130566 56.549664 14.692353 56.11435 27.834011 -47.244193 173.40158
1.7749794 45.000742 4.1654173 56.936038 10.901008 53.216802 31.631679 -44.145442 119.08501
1.7812656 45.026612 6.7029333 56.367241 12.321851 49.901513 32.287253 -48.087943 160.15183
1.7875494 45.041142 6.0874015 54.618806 12.707814 52.777399 25.902936 -30.837965 193.52347
1.7938341 44.835632 5.7447295 54.750159 11.751224 47.450538 31.192426 -42.58642 150.63998
1.8001151 44.411406 6.5984336 54.837736 12.961903 51.369603 22.417459 -44.774498 168.52143
1.8063939 43.811332 4.4148126 54.721862 11.574392 50.990968 28.174445 -43.459559 121.18361
1.8126741 44.048998 5.8329913 53.421221 10.966262 53.124898 29.091613 -63.490526 153.96761
1.8189569 43.40527 6.400406 53.226539 10.118896 48.369398 33.601237 -72.897209 183.11426
1.8252442 43.310268 5.5207217 52.589836 11.645929 47.231437 26.849953 -38.159023 186.06812
