k m1-monopole m1-quadrupole m2-monopole m2-quadrupole m3-monopole m3-quadrupole m4-monopole m4-quadrupole
0.21669097 1492.921 925.02494 1569.5039 901.70746 2032.185 1060.3394 3811.3367 2041.6832
0.22297003 1413.2916 851.59065 1487.3185 839.51906 1905.9416 954.08245 3617.8395 1780.9604
0.229262 1341.7725 728.83418 1446.3141 784.51325 1887.7608 888.47113 3499.5095 1576.332
0.23551415 1278.9526 716.19514 1377.1106 729.31419 1782.3881 858.1206 3316.8577 1617.4838
0.24179106 1216.9069 718.08018 1287.0829 718.01827 1691.3108 858.54355 3276.2195 1599.9027
0.24808565 1180.3596 614.20002 1258.5754 643.34138 1638.264 771.6591 3096.2554 1462.4144
0.25434923 1121.1356 632.67386 1187.6703 641.18381 1552.7567 819.34639 2928.2734 1582.9387
0.26063343 1078.0506 547.72639 1139.0361 584.37281 1506.0831 738.52196 2882.6291 1487.6499
0.26692574 1039.8842 591.06427 1103.6365 614.18701 1454.157 764.29893 2717.6273 1460.9624
0.27324233 995.97146 545.3446 1055.8849 547.05932 1372.6286 684.2753 2633.488 1486.0829
0.27955297 947.81467 499.30943 1005.1217 484.22974 1343.1325 654.1725 2517.7943 1381.2902
0.28583663 920.88253 488.19895 985.87279 512.76002 1290.9142 623.44009 2492.5537 1269.6909
0.29208763 881.00008 435.68632 938.72371 461.09004 1241.4069 573.04578 2376.8492 1347.0444
0.29834498 826.94599 405.01987 897.33639 432.75982 1191.7006 525.57668 2240.0648 1297.3919
0.30463826 804.24791 414.88399 866.54395 449.57987 1133.1337 599.68013 2194.1582 1271.5154
0.31092791 772.05754 373.71872 825.09945 390.93466 1118.852 509.22685 2073.8925 1121.0877
0.31721682 747.05991 350.72035 802.60469 399.26764 1071.8293 499.60377 2003.4756 1093.3269
0.32351876 718.07465 343.03497 768.89999 373.06854 1030.2183 476.92761 1942.5101 1043.9979
0.32981682 696.09909 327.2682 755.36705 368.02699 1018.8966 499.23837 1900.9464 1030.8917
0.33611764 668.40095 306.92432 722.09099 336.08017 952.37093 419.39485 1817.5263 989.48723
0.34237004 645.00742 285.73636 697.55138 318.04878 931.84758 435.52284 1792.1857 953.20732
0.34864782 627.51813 267.47368 669.16934 269.78287 894.37637 372.25648 1713.8042 911.9116
0.35494116 595.84709 252.40056 661.30074 281.33456 859.15974 397.91661 1641.6649 983.0583
0.36119169 583.14038 256.78314 629.06784 283.44632 857.54693 388.07931 1597.6643 961.10064
0.36747671 558.26456 220.68227 601.76221 263.67397 817.06068 341.15101 1541.3324 834.70226
0.37376478 546.1857 247.6101 595.11097 264.81762 796.05309 338.01837 1499.302 880.93482
0.3800654 530.06131 207.53595 575.50287 247.23448 784.7802 323.21115 1452.4995 832.6185
0.38635399 511.16992 211.65334 555.37601 229.04028 760.09875 318.69446 1420.9255 756.69497
0.39261402 499.40024 198.98887 540.6292 226.00628 736.64569 306.3304 1365.514 755.72813
0.39892645 480.7186 184.57936 524.46623 211.56505 722.8852 312.96271 1346.0474 806.31806
0.40520732 464.95804 168.39187 501.26841 203.71133 676.36776 267.38059 1270.0351 737.15852
0.41149165 453.87861 171.27016 495.50968 199.04063 674.31036 272.21092 1271.8931 701.75961
0.41778143 439.05461 153.46251 480.66104 189.49497 650.2408 268.26197 1223.4082 715.3497
0.42404006 424.43474 164.99561 465.92428 185.69024 642.94604 263.08062 1188.2503 740.54194
0.43034257 413.53181 141.21975 449.76295 162.51582 617.22812 255.74509 1142.0243 663.23759
0.43663586 400.74716 148.94086 444.12789 173.46585 602.89115 247.83332 1121.1719 689.41742
0.44289962 387.78625 130.94009 425.9023 165.35872 586.78282 242.56808 1072.4888 687.0935
0.44916344 381.84139 125.69227 421.01246 155.87709 567.87473 238.96748 1047.2816 655.38186
0.45544141 370.09877 123.03153 408.47965 154.24032 561.38428 222.72103 1018.6432 652.00469
0.46176345 360.13741 109.92143 396.00369 140.95318 548.09407 219.14989 980.82522 608.10052
0.46806442 349.09182 102.87718 393.4154 137.73889 537.82314 210.66773 963.74359 635.51914
0.47434852 340.61189 93.40124 375.47834 124.37531 521.62879 188.26177 935.43038 570.51007
0.48063561 331.29069 89.66071 371.44966 119.734 519.07673 191.05738 919.15095 553.34966
0.48690193 325.13983 92.092513 359.20056 120.21339 487.05637 185.29424 900.96353 576.65455
0.49316971 314.03146 89.577923 351.09069 109.79256 492.07871 181.93508 865.52968 538.95783
0.49945067 306.95686 82.252874 343.13887 112.78718 470.23716 201.99817 841.07977 535.8589
0.50571591 301.51283 78.455451 334.50787 110.877 461.12262 179.22409 817.35777 585.61322
0.5119924 289.19568 75.090324 328.29169 102.6389 445.66971 166.01055 787.29932 540.66025
0.51831261 279.0693 65.415351 314.76446 95.127633 438.51343 149.30888 776.30335 506.10356
0.52460896 278.99358 69.016405 313.50057 82.956081 435.19466 139.02993 751.34202 503.19976
0.53087573 272.57518 70.855917 303.60196 91.909916 426.75383 167.34038 735.95272 513.86143
0.53715735 268.4897 64.860223 297.74883 86.863014 415.31595 156.04028 730.93584 450.89346
0.54345796 262.52667 59.101199 292.92673 85.546357 413.05486 134.86405 709.19569 495.11256
0.54974307 253.72923 50.047529 284.77823 80.891889 401.6812 133.18212 670.23986 454.92907
0.55599374 245.49655 53.260648 276.95242 76.954615 390.40591 147.59863 645.58223 447.31898
0.56228547 240.52615 41.377653 273.22841 64.21834 383.02139 131.74549 657.97675 418.38423
0.56860115 234.86114 44.366095 269.29423 70.143409 371.68702 128.63328 625.58337 415.31402
0.57488046 232.19097 38.627463 262.24669 67.74052 361.53646 135.53646 627.92767 425.33342
0.58115502 227.70207 44.071612 258.12927 67.344429 357.30856 132.48376 600.69669 440.59356
0.58743945 221.62475 36.913768 251.88702 62.817084 347.4176 114.56534 590.89348 426.43466
0.59371762 215.9099 35.791604 247.57449 62.055171 342.30352 112.25835 575.93382 375.10442
0.5999972 213.49479 36.871552 242.2231 57.550665 341.52674 112.29323 566.166 384.70547
0.60626791 206.64601 30.929602 235.4875 54.309356 329.946 102.74237 543.67957 398.70759
0.61254696 201.70518 29.660669 233.99123 55.720303 321.06474 121.0488 513.62635 365.18763
0.61884777 197.87774 25.394162 225.10502 54.70299 320.40949 101.53143 526.9237 345.81611
0.62513106 195.26939 24.449815 220.60462 47.979319 309.63302 106.69135 505.77841 389.71569
0.63140275 190.15463 23.899653 217.5386 41.331046 313.45094 98.496552 477.16169 395.67129
0.63770036 189.06282 23.897337 215.62432 42.836456 309.0614 93.141898 485.12159 347.61135
0.64398578 183.60072 20.864556 212.27543 46.12579 297.34767 87.341232 471.83402 349.62726
0.65026854 179.81347 17.49741 205.91484 46.654267 286.62928 84.4293 455.21452 375.55941
0.65655861 176.32821 23.287272 203.24414 44.756318 290.00303 95.326201 444.40448 338.25083
0.66283693 173.26408 22.238481 201.60352 33.903273 276.31631 105.52982 434.59172 349.13216
0.66911854 171.09735 10.614219 195.16813 36.061398 272.65015 96.82325 413.03003 320.42011
0.67540702 165.2524 13.096932 191.00896 36.574622 271.43093 85.065795 410.85308 345.09609
0.68168355 164.53711 12.551595 188.17273 39.241844 267.55833 84.519068 403.32996 304.39705
0.68795925 160.35438 13.77456 186.50473 33.689638 258.00144 79.817924 389.45254 307.50816
0.69423443 157.66491 13.035232 182.0872 32.366701 250.66644 79.694602 379.37053 298.36501
0.70051754 153.74953 13.601561 179.69481 28.699791 250.33227 70.220759 363.37598 296.11046
0.7068125 151.51639 7.0848251 176.0489 25.202962 249.58169 77.009178 364.72397 278.41208
0.7131019 148.32504 8.0496255 169.66869 31.621257 241.85758 83.531866 359.304 282.05238
0.71939183 145.75881 6.6381229 170.74269 26.555817 233.39243 79.545763 347.31477 286.51497
0.72568338 143.79299 10.481541 166.00874 31.29069 232.05847 66.157409 334.01695 295.20403
0.73196527 140.93953 7.3633023 165.79619 30.397984 228.81368 75.794708 338.30878 279.64114
0.7382508 140.34643 3.2533253 160.47421 26.890002 225.58501 57.733876 326.61492 249.47934
0.74452658 137.91908 4.9850186 156.84464 22.816457 218.42778 64.442205 307.53604 283.17543
0.75078711 134.83718 3.3913863 156.38737 21.837572 220.20921 64.409583 313.66061 246.72314
0.75707585 131.82201 2.5992333 154.15494 26.385522 216.26483 63.184763 290.70202 255.02052
0.76336412 128.67335 5.9448689 153.03532 21.963406 210.02896 63.915974 290.98906 249.82146
0.7696463 129.27791 2.4970326 148.74069 21.231338 207.4311 59.01133 288.21215 262.96321
0.77593949 126.43775 4.5955464 147.48878 18.918296 208.92883 69.270321 276.93958 236.20658
0.78223291 123.13079 1.9239165 144.06659 22.59268 199.37856 58.82848 268.70269 253.32719
0.78853149 122.27656 3.6970959 141.37768 18.691575 196.49278 61.105483 269.03014 257.36239
0.79478966 117.75454 -2.9158665 138.05042 19.069304 191.76342 59.506906 255.74184 253.57901
0.80104911 117.96507 2.5934328 137.43423 14.502753 189.43137 50.485522 255.14369 224.10219
0.80733641 115.16948 0.68476964 136.54645 20.853579 188.91414 62.237332 244.46486 239.32362
0.81362295 113.30394 -0.69020546 133.44021 19.312647 187.89287 52.337206 237.50634 235.22724
0.8199153 112.66747 -0.93339562 131.6604 18.646882 183.88796 63.651433 239.85199 205.48156
0.82619526 110.57513 0.30270279 130.57709 17.443714 182.53805 46.732303 222.04069 224.19579
0.83248971 108.33114 0.74048113 127.29919 18.031966 177.58331 54.909518 223.99619 234.43008
0.83879593 106.71919 1.1591505 126.66052 18.773222 174.7951 56.438764 216.82723 223.30425
0.84506346 105.68589 -2.4933938 127.72866 18.230674 174.4935 56.125662 212.12748 214.33351
0.85132829 103.9578 -0.96630945 121.9892 12.050335 171.63025 56.944224 206.5298 198.58385
0.85761983 99.890738 -1.3954685 120.55039 13.00306 166.23371 45.565571 190.94279 222.06897
0.86390585 101.58551 -6.2505679 119.01195 10.852934 162.49796 51.798426 198.68443 188.67057
0.87018387 98.936595 -3.0113283 118.81027 15.446819 159.55002 42.748418 189.93744 194.07008
0.87646411 97.738566 -3.6993027 116.32222 12.53523 158.41114 51.188297 182.01372 184.39932
0.88275039 95.848868 -5.2964043 113.05562 9.7567936 157.53191 42.260938 179.00448 207.30334
0.88903328 95.702706 -4.091021 111.58539 12.917721 156.20875 37.289229 171.77017 187.01091
0.89530842 95.849346 -5.4386316 111.95335 10.747262 149.92255 44.366571 178.14606 192.44444
0.90159565 93.163515 -5.0329684 109.19273 12.92841 149.32411 45.039991 168.24175 179.9848
0.90788333 90.35803 -5.168373 108.34236 10.405262 146.71415 43.926471 159.2651 207.56727
0.91417441 89.957801 -6.1588739 107.06623 11.401803 144.16244 44.848958 160.57248 193.56072
0.92046308 89.668286 -5.1471752 105.65474 12.341922 143.19823 32.386638 167.4062 197.6006
0.92674344 86.64603 -2.3295161 104.28637 5.9718673 142.59495 42.504317 151.58516 174.89419
0.93303242 86.932355 -4.9793851 102.91558 9.9800559 139.75487 48.585039 143.20262 183.29105
0.93932658 84.946207 -3.5398247 100.18351 9.0081546 136.88957 40.003697 139.81341 192.43332
0.94559748 83.158727 -3.3353443 99.396054 11.036288 135.61732 37.451834 145.30363 179.98667
0.951866 82.840849 -4.708464 98.91277 9.8868624 129.22386 43.349612 132.87538 156.98687
0.95814133 81.889627 -4.7495711 96.973306 8.5830669 133.62617 34.986111 131.45428 183.52449
0.96443509 80.205253 -9.3005789 96.165273 7.4152167 131.45939 40.433453 122.22609 166.03254
0.97073556 79.844323 -8.6051209 94.030062 7.3720428 127.17173 40.483026 125.20866 167.64333
0.97700808 77.23426 -4.8049999 92.015805 6.033596 123.27904 34.864363 122.79273 169.38159
0.98328233 76.390637 -4.9381417 92.427835 7.1627767 124.3018 39.812427 120.3429 175.07704
0.98955697 76.438821 -3.9135375 90.813895 5.3304196 122.7091 42.930361 118.75419 169.68577
0.99584563 73.890667 -7.6042721 89.32896 8.284207 120.76002 38.046163 112.24203 131.84011
1.0021362 73.640535 -7.0005453 88.309409 6.5444852 122.11773 33.792723 105.4263 150.81473
1.0084048 73.805311 -7.217684 87.645049 7.6501611 117.66426 30.754924 107.61598 172.05428
1.0146941 71.947088 -4.2411608 85.534499 7.8680573 116.29579 32.413492 105.9939 150.65615
1.0209926 71.890848 -7.5498672 84.697834 7.6773582 112.21458 36.329033 96.302277 155.42035
1.027274 70.553731 -6.0938074 84.39914 8.1668333 113.43249 40.886938 99.492974 172.27684
1.0335592 69.057707 -6.3455018 84.642824 9.1044349 111.5553 28.963977 96.041317 164.96815
1.0398476 68.399394 -6.9169076 81.55418 4.493013 106.97433 38.269386 91.325632 139.49131
1.046127 67.629001 -5.111819 81.538929 6.0938585 107.92132 34.301264 98.54345 142.36949
1.0524034 66.88758 -6.1713945 79.572215 3.877553 106.0049 29.644062 87.639991 156.05888
1.0586807 66.950446 -6.1895141 78.208986 7.0232826 108.31904 28.77615 85.143191 147.78501
1.0649643 64.854782 -5.7767714 78.46473 8.5142616 104.01599 31.071108 81.792391 145.8943
1.0712568 65.619894 -8.8592332 75.429408 6.2407131 101.47728 32.131763 83.707024 146.56348
1.077544 63.655633 -5.3558901 76.462882 4.9590725 99.059585 37.446294 75.033883 136.18183
1.0838248 63.248475 -6.127674 74.914773 6.8446327 102.04794 30.016216 74.598956 135.24569
1.090108 62.688824 -8.26598 74.136567 4.6626598 98.328336 27.127813 64.026462 131.98819
1.0963897 61.628001 -7.6729944 73.294642 3.5190994 95.582201 33.429227 70.20734 138.39226
1.1026811 60.865749 -10.068097 73.952571 5.1019051 96.198928 27.952786 68.499784 128.54423
1.108963 60.211049 -7.5635256 73.975484 3.9358842 92.33452 31.210389 71.881049 112.59379
1.1152254 58.921069 -8.0823493 70.202316 1.607812 90.174141 31.822954 70.732426 117.72566
1.1215021 59.025235 -7.5017159 71.642785 2.1351665 87.437892 27.208479 61.691156 132.3794
1.1277926 58.858978 -4.8194395 69.727559 4.6887263 89.609958 30.334468 61.470787 130.90883
1.1340896 57.262292 -6.6522966 69.53892 3.4064863 90.2177 26.910327 59.375984 126.14094
1.140364 57.501184 -6.8966015 68.283755 1.3726639 86.834985 25.766343 64.922061 113.28778
1.1466392 56.867629 -8.0028159 66.930193 3.9974856 83.483103 30.543857 57.531812 127.94819
1.1529424 54.465622 -5.6106623 66.772641 2.4153787 87.168068 28.085954 53.116685 123.15231
1.1592289 54.896679 -6.8947265 66.111734 3.2143334 85.451545 31.174189 50.796274 115.542
1.1655087 54.253385 -7.2904799 64.475046 3.0324581 84.569849 24.73589 50.946884 127.12429
1.1717931 53.708111 -5.9236697 64.251809 3.8602183 81.093233 26.00079 46.076359 117.65346
1.1780874 52.653688 -4.1492407 64.71182 4.316776 80.380395 27.589459 46.095873 120.5477
1.1843677 53.022218 -8.1676442 63.84408 4.2784916 81.213878 24.212064 42.639668 124.01655
1.1906346 51.713769 -4.5489168 62.238007 4.3848725 81.180374 21.539854 44.639306 119.28571
1.1969122 51.56881 -7.5357605 62.596055 2.0337043 78.777386 25.59855 41.501719 107.70206
1.2032016 50.876622 -6.7817193 61.678458 1.2873697 77.009231 24.589865 43.068391 108.70833
1.2094868 50.597345 -6.9811606 59.892958 5.5404124 76.305648 24.086758 38.344447 110.05604
1.2157639 50.073504 -5.8321326 59.749752 3.4992396 75.880771 27.340724 45.148594 115.66415
1.2220498 49.601871 -7.4106017 60.149475 0.43515795 75.033975 30.064338 35.814346 102.48056
1.2283406 48.965209 -7.1299883 57.765347 2.3980673 74.941668 26.176496 36.130382 106.2648
1.234633 48.703158 -5.8735443 57.49405 0.65012764 71.462382 25.566887 32.413119 108.11865
1.2409022 48.140137 -7.6911383 57.00014 3.6144546 70.311599 23.083634 32.422297 92.377897
1.2471748 46.765948 -5.8568582 56.175664 2.0217288 70.385373 21.820662 35.341956 110.31468
1.2534655 47.313579 -6.341025 55.869593 3.4192781 71.625483 22.650124 30.862023 103.24113
1.25975 46.535862 -8.1309798 56.029125 5.2652456 68.389167 24.368228 31.836846 104.11256
1.2660321 45.914542 -5.3965251 56.634765 0.98617092 67.939827 19.000216 28.074733 108.02134
1.2723163 45.105947 -5.8028254 54.491547 0.25034755 68.842784 27.582589 28.8622 97.482437
1.2786042 45.3661 -5.7908515 53.805462 2.2050605 67.175237 24.876927 29.613049 87.914145
1.2848866 44.100831 -5.99239 53.476386 2.3702671 67.379292 21.973947 23.795183 92.066213
1.2911754 44.298306 -5.0517701 53.955285 1.367927 65.623133 27.03743 23.000589 96.592892
1.2974657 43.831789 -6.3386255 52.213876 2.0677154 63.635794 22.244265 21.436697 103.14888
1.3037418 43.618469 -7.0497656 50.572951 4.025094 62.749205 24.900308 25.354976 102.2878
1.3100173 42.784721 -5.2615058 51.151793 -0.78209619 64.284294 20.737066 17.82366 88.680472
1.3163014 42.039811 -5.1356246 50.768231 2.5434349 62.936795 20.445272 20.40423 89.285817
1.3225868 41.418835 -5.6676371 49.684213 0.060212908 61.141215 21.104828 18.094333 97.788706
1.3288655 41.002315 -6.903258 49.660946 1.2473385 60.107174 26.407129 14.660111 100.32098
1.3351448 41.145046 -5.4372659 48.978887 1.6907494 60.879902 17.500634 18.631889 87.940123
1.3414405 41.127805 -5.8359667 47.679144 1.5765639 60.29544 20.326933 16.199436 89.58729
1.3477309 39.893452 -4.7903438 48.296006 -0.025504126 60.642892 18.603969 17.059657 84.788215
1.3540016 40.171507 -5.7405551 48.363011 3.7231008 57.180566 20.964674 18.63237 83.75929
1.3602826 40.061393 -7.2148879 47.652691 0.47019537 56.459604 17.57194 14.672153 93.248607
1.3665657 39.05656 -7.5371895 47.755574 2.0328994 56.046489 21.914851 14.425572 88.043004
1.3728515 39.043648 -6.3913375 46.223232 0.96748438 56.818299 18.711921 8.5362824 90.756112
1.3791354 39.086484 -5.7363166 46.305327 2.0591315 56.047749 20.37107 11.981232 93.265224
1.3854096 38.557866 -3.6476871 45.047057 3.424739 54.524806 20.93635 11.524795 78.513947
1.3916986 38.011675 -5.2411709 44.983496 1.5156368 53.212672 19.151427 13.483884 85.656153
1.3979845 37.349178 -7.923376 44.517367 -1.1008455 52.09109 19.955677 10.976849 81.051533
1.4042679 37.62574 -6.0533944 44.219123 0.92410396 54.33598 22.150179 12.242315 76.203817
1.4105548 36.845485 -6.8824374 43.88165 1.5264131 53.008219 20.94022 9.962084 92.825089
1.4168378 37.123306 -5.1502634 44.106452 2.8107219 51.077956 21.451959 8.4373112 90.301849
1.4231182 36.438382 -6.0832448 43.495477 0.22681042 50.695103 20.374268 7.5673194 86.411528
1.4293978 35.602358 -5.9794455 42.293501 2.2269811 53.150774 19.155819 7.9839146 85.73213
1.4356869 35.555554 -5.8063142 41.89157 1.6504561 50.163044 16.733989 5.7743186 80.877693
1.4419771 35.611155 -4.9824243 41.588633 0.66981874 48.665539 21.432293 7.1268704 78.814802
1.4482537 34.432742 -4.5150538 41.975114 0.82071972 48.109277 24.021445 7.4313638 70.760439
1.4545323 34.421758 -5.8784919 41.172956 1.061935 48.227086 16.502125 6.0143304 82.00732
1.4608193 34.040601 -6.0217325 40.179997 1.4661854 47.197816 16.629312 7.5878875 85.608825
1.4671104 34.423698 -5.764121 40.268358 1.5968303 47.199617 14.258914 6.4484205 67.50941
1.4733929 33.822422 -6.2703895 40.390653 2.619273 45.544704 15.050727 4.0191453 78.636393
1.47967 33.466525 -4.6309836 39.904326 0.99592419 47.955766 20.659365 1.1257797 70.311276
1.4859561 32.885807 -4.083734 39.788052 3.1287095 45.87076 15.011548 7.4579857 72.016289
1.4922336 33.28901 -5.9053062 38.422414 1.2506219 47.320666 20.480442 -3.7864813 68.936581
1.4985025 32.671545 -6.0671542 38.356237 1.3144384 44.562868 19.427936 1.0346221 70.022364
1.5047858 32.02266 -4.3751753 38.131945 1.3972333 45.140691 20.573987 2.1063942 70.569389
1.511076 31.86128 -6.8736879 37.23755 0.78219925 44.228371 18.375835 2.2176556 69.487375
1.5173616 31.999966 -4.888791 37.033879 1.0613546 41.873071 19.349158 0.4042688 59.060786
1.5236486 30.996269 -5.7887521 37.540803 -1.1141963 43.292113 18.943606 4.3084391 70.104113
1.529938 30.815159 -5.109531 36.230251 0.38985335 43.902266 20.431089 5.129048 66.266858
1.5362302 31.20021 -6.3191942 37.023454 0.4333651 41.353611 20.917523 -2.2221106 67.538186
1.5425107 30.530357 -4.4963121 35.965207 1.3173031 42.479003 16.433414 -2.8647279 71.81311
1.548784 30.145902 -5.2196507 35.31826 3.0999183 41.593245 22.474738 -0.073593511 64.748689
1.5550731 30.608616 -5.009112 35.866091 1.9168796 42.316574 15.450803 2.5766919 64.105203
1.5613573 30.194135 -4.3391361 35.177326 2.4379121 41.246773 14.98827 0.53749681 66.891447
1.5676291 29.307153 -5.405742 35.432097 1.0151541 39.955979 17.176749 1.0235928 65.648142
1.5739137 29.440015 -4.542674 35.194847 0.099967623 38.356263 15.246541 -0.88229619 60.844869
1.5802035 29.326514 -5.1885351 34.999943 2.0099211 38.22543 16.633143 -1.4898423 57.910771
1.5864854 29.193074 -4.2219935 33.785355 1.2726078 39.620713 17.112506 -3.7268754 61.588275
1.59276 28.381895 -4.938497 34.100651 1.464715 37.703654 19.953557 -3.3896543 59.543443
1.5990464 28.524829 -4.441418 33.377315 -0.029755906 37.584433 19.00851 -4.1736708 57.780275
1.6053421 28.441321 -4.0259551 33.912079 1.8164075 36.205939 17.998335 0.1768055 66.666734
1.6116199 28.762592 -5.176641 33.211764 2.859238 35.721304 17.036583 -3.5918436 66.302211
1.6178976 28.135193 -3.9862578 32.353516 0.47457936 36.441733 14.045708 -1.3372573 56.744797
1.6241832 27.654933 -6.0953632 33.261578 3.4277288 36.503848 19.075328 -2.3845173 55.891151
1.6304646 27.415293 -5.3570093 32.003813 2.8248876 35.772025 17.771104 -1.343284 59.224228
1.636749 27.525898 -3.4186335 31.761785 2.4349301 34.675779 16.327451 -2.9687572 59.180216
1.6430309 27.348593 -4.6227878 31.384063 2.2703461 34.039431 13.680187 -3.5100788 62.166901
1.6493092 27.207999 -5.0762086 31.011847 0.15318939 35.024331 17.592483 -2.1438309 62.983625
1.6555936 26.479719 -3.615877 30.901592 0.25158801 33.019525 13.208137 -3.5852927 61.544206
1.6618796 27.083756 -3.736395 31.491117 0.30165656 33.357294 16.458676 -2.0489402 57.307849
1.6681694 26.614057 -4.7997396 30.556042 1.2599396 32.601608 15.142851 -4.246546 54.729841
1.6744502 27.095383 -4.2650659 30.458116 2.2873081 33.370166 18.245447 -5.5259187 48.339162
1.6807227 25.953135 -4.8527446 30.47068 2.9084633 32.808793 20.505698 -5.294482 57.882654
1.6870139 25.938357 -4.6644385 30.197454 1.564438 32.897374 12.964344 -3.5902881 53.843079
1.693309 25.402873 -3.8471647 30.261157 0.35559062 31.16224 15.739896 2.2992316 56.650156
1.6995821 25.772074 -4.6675919 29.616662 1.6023038 32.972721 16.373544 -2.9822072 53.13041
1.7058637 25.715441 -5.0508646 29.824508 0.69968207 32.892441 12.957288 -6.1119816 51.23505
1.7121544 24.505066 -4.4047967 29.380674 1.1165352 31.284118 12.40935 -2.2520346 49.074564
1.7184384 24.588762 -4.0382825 29.559627 0.92948356 31.798528 16.532532 -2.7972717 47.432651
1.7247213 25.022682 -4.0935896 29.205452 0.80852645 30.215788 17.586328 -1.9230133 49.801729
1.7309974 24.321388 -3.2631433 28.650829 2.5935715 30.266634 18.374245 -1.5558723 46.68163
1.7372871 24.318333 -5.0656212 29.026151 0.51215271 30.768857 14.316633 -2.9034431 52.772108
1.743568 23.9434 -3.1149139 28.46009 1.5288512 29.671024 18.405294 -7.3318316 45.107595
1.7498407 23.805287 -3.8844485 28.39789 0.13310048 30.659752 16.482193 1.0446614 51.150397
1.7561285 24.036669 -4.8482606 26.928459 2.7905186 28.777853 14.948842 -3.0694886 54.04382
1.7624135 23.281748 -4.4235458 27.235733 2.5212233 30.368661 14.526583 -2.5492474 49.987639
1.7686962 23.80028 -4.7823262 27.202863 0.54557511 31.032203 14.922313 -4.8440228 52.083915
1.7749794 23.731687 -5.3492802 26.971447 0.72910519 29.585106 15.038939 -1.620651 42.073466
1.7812656 23.317264 -3.2764749 27.014627 1.7472759 27.27994 15.258536 -1.2563417 47.440388
1.7875494 23.381368 -4.0617463 26.49259 2.3778545 27.054342 15.528712 -0.53057162 45.222688
1.7938341 22.983028 -3.582774 26.278161 0.9475284 28.160505 13.287877 -0.52942493 43.776334
