k m1-monopole m1-quadrupole m2-monopole m2-quadrupole m3-monopole m3-quadrupole m4-monopole m4-quadrupole
0.22297003 1315.8831 896.61269 1523.2144 941.43924 2142.686 1226.8017 4404.5067 2432.7116
0.229262 1263.9194 865.26869 1473.7276 902.71353 2136.5968 1168.403 4218.9886 2295.9496
0.23551415 1211.3522 801.05369 1404.7613 845.35364 1993.8453 1068.2355 4041.98 2173.8862
0.24179106 1143.6388 791.96081 1331.1245 852.844 1915.2533 1101.6999 3967.1599 2099.7895
0.24808565 1112.8694 692.10382 1277.9095 778.7471 1854.6054 1086.7221 3801.7067 1988.5619
0.25434923 1047.6238 655.32874 1223.2078 757.46326 1751.9585 971.84324 3607.0955 2079.7083
0.26063343 1002.3226 613.47197 1189.9706 696.45877 1710.4709 917.96801 3521.651 1974.6535
0.26692574 978.79954 667.44254 1138.6784 732.2955 1675.7021 984.72425 3341.0506 1933.8284
0.27324233 930.06065 595.30411 1092.4828 669.29967 1573.4834 904.30827 3241.4498 2083.5555
0.27955297 886.77891 574.86806 1051.1882 625.04318 1505.8912 888.24835 3108.6128 1765.6997
0.28583663 861.95486 557.4175 1014.7256 601.62844 1457.1183 812.16164 3052.592 1687.6365
0.29208763 816.8093 493.49084 972.8704 552.80155 1398.163 781.07893 2902.1621 1901.9481
0.29834498 784.79527 482.49338 931.24547 538.06788 1356.4729 783.57571 2731.1442 1716.0839
0.30463826 758.82951 473.56458 894.68878 544.46388 1314.3646 726.63767 2670.84 1687.7297
0.31092791 724.9047 447.05448 853.45379 474.53944 1278.1185 717.49771 2535.084 1513.4566
0.31721682 696.16185 409.8919 838.94342 462.92514 1213.6843 650.3772 2482.2469 1463.2098
0.32351876 673.81293 393.64761 800.4403 454.06049 1169.5835 639.64358 2377.3708 1416.3985
0.32981682 651.66507 370.9261 783.68888 433.27649 1151.367 617.27018 2347.9173 1274.2321
0.33611764 632.57595 354.48599 740.86272 393.63155 1095.4395 575.3257 2247.1068 1337.0565
0.34237004 605.42154 328.76372 729.12712 387.88768 1062.8981 592.19519 2160.3325 1157.029
0.34864782 586.72712 297.95057 694.48432 357.48756 1022.777 481.57331 2103.4583 1232.4738
0.35494116 568.03577 301.27426 686.61879 347.16497 986.0181 527.2342 2030.2501 1328.8441
0.36119169 547.64984 301.27199 656.24136 351.81896 967.66946 504.93818 1947.6067 1192.7002
0.36747671 529.51537 267.74775 629.57131 330.84393 937.47975 479.88097 1915.0797 1131.4191
0.37376478 515.98173 295.15734 611.85841 335.08405 917.1213 475.92617 1839.7086 1141.8497
0.3800654 497.63937 256.13618 601.06183 304.83132 879.66913 443.09656 1816.7907 1135.051
0.38635399 483.65671 243.89477 582.97498 285.77077 858.28059 430.79177 1765.6284 1025.3435
0.39261402 472.12894 231.47351 568.16919 287.88751 842.4583 387.92217 1685.6837 1026.5299
0.39892645 454.59683 230.15488 548.73526 269.55964 813.24562 436.36591 1690.0807 1058.3604
0.40520732 436.10231 212.1882 529.13735 255.80492 776.56887 388.60683 1574.563 978.57223
0.41149165 428.80711 211.16361 518.28573 255.18684 780.84372 341.268 1570.7721 989.0001
0.41778143 417.78409 190.31221 495.31795 220.81553 743.29225 361.32565 1513.2744 898.34789
0.42404006 401.43183 193.50803 492.49622 243.14997 742.54235 367.59588 1456.4932 940.27529
0.43034257 390.95077 170.27736 472.44358 227.95617 707.46747 354.81085 1433.845 922.7643
0.43663586 378.24189 180.59484 461.50551 219.37743 708.88805 347.76002 1364.8918 937.37473
0.44289962 363.72614 160.70424 448.23652 200.1886 660.49882 313.82238 1345.8007 887.02085
0.44916344 359.7707 152.10375 440.87574 194.3151 658.93347 301.72889 1329.9705 886.52889
0.45544141 350.50923 156.80114 425.01389 188.3582 648.68386 304.51884 1271.3263 853.51513
0.46176345 340.96718 130.83954 417.15291 173.57436 637.06031 285.4852 1236.5068 815.44892
0.46806442 335.75775 141.53239 408.90413 177.19945 611.86532 309.42024 1212.8035 760.21586
0.47434852 322.48245 119.51564 397.07214 164.41844 606.79583 262.09054 1141.8508 688.23372
0.48063561 317.61459 122.15708 389.06217 159.65528 585.00458 289.30943 1137.5907 739.77843
0.48690193 306.69033 124.87895 374.47893 157.08212 564.11559 281.76973 1105.3159 772.58309
0.49316971 299.14569 108.8483 368.6372 151.09652 557.37229 242.88999 1081.2937 690.76194
0.49945067 292.40749 111.5243 361.25649 156.75694 538.51223 255.66729 1041.7822 703.85783
0.50571591 286.70794 111.25973 351.96192 142.15706 530.54288 236.59671 1006.193 718.69632
0.5119924 276.98198 95.461327 343.89649 132.93511 514.81052 237.03244 984.67682 627.22335
0.51831261 271.51935 107.11906 337.10279 125.52282 513.96434 215.22312 965.34479 661.93747
0.52460896 263.83455 95.907403 329.94715 134.08413 503.14554 218.21685 934.15987 606.98877
0.53087573 258.90694 97.84518 320.2475 129.22669 488.08083 225.08915 907.67407 633.28698
0.53715735 253.85114 86.432928 311.85569 125.00076 480.33583 203.16847 885.57002 568.37217
0.54345796 248.44742 83.693781 305.80917 114.23055 465.35673 190.72818 854.9709 573.37814
0.54974307 241.15596 80.027441 296.83369 112.00142 455.95827 196.6415 840.50834 571.93487
0.55599374 234.47576 72.797287 292.67314 103.95906 441.08688 185.02449 801.61662 565.48285
0.56228547 228.33874 72.721844 292.7929 98.015979 442.8045 189.03691 814.87949 552.31023
0.56860115 225.963 68.616212 282.74016 96.314665 425.28339 171.36567 764.92149 522.00498
0.57488046 222.29633 60.033916 277.23612 89.196946 423.00986 166.83859 757.77279 526.25622
0.58115502 218.29275 67.898701 272.93505 102.00094 404.92126 183.83595 732.74353 528.13749
0.58743945 213.02565 59.943937 265.48704 83.895405 397.52169 160.92996 701.10344 530.45696
0.59371762 207.14867 55.267771 263.27361 89.667721 397.38283 162.4768 689.15145 466.71364
0.5999972 204.0566 57.003219 255.72337 90.157194 385.53873 167.40567 690.04231 485.63071
0.60626791 200.8726 52.192934 250.5174 81.989325 375.00906 136.15655 648.82603 443.73874
0.61254696 195.2871 54.921855 245.90374 80.907036 370.69191 137.46782 643.90164 440.39226
0.61884777 190.56744 46.431217 241.64865 72.567675 367.24522 171.04326 626.43165 424.25904
0.62513106 185.13655 46.160839 236.67415 74.37889 354.00384 152.72601 597.45439 421.5792
0.63140275 184.57137 42.942949 235.05121 72.609682 353.48658 131.62971 594.17335 446.68982
0.63770036 180.99092 42.038832 227.76445 73.946752 343.84247 131.14203 566.9877 420.76931
0.64398578 177.73115 41.505288 225.73191 70.676445 336.20962 132.65492 580.04129 425.62015
0.65026854 173.23146 44.294618 221.29199 61.766266 329.62198 128.87867 553.17232 444.12489
0.65655861 170.47647 36.466243 216.18528 63.422134 325.36202 126.02754 537.39025 416.65431
0.66283693 167.3524 37.385527 211.78303 62.85248 321.0887 130.68487 528.25427 424.81188
0.66911854 162.78295 30.050288 208.04832 62.459941 310.4224 112.80121 500.14041 389.12987
0.67540702 161.8221 36.50823 204.05777 60.855162 303.91654 111.62076 487.9278 366.87393
0.68168355 157.12437 28.995927 200.86459 55.2 301.65775 113.3507 473.79597 338.70109
0.68795925 157.36213 30.018502 194.90319 52.487418 294.8382 111.70702 458.62386 364.46205
0.69423443 151.78957 30.728524 190.72997 54.285681 288.30238 113.0364 446.66787 331.93157
0.70051754 149.97781 29.858652 191.00561 44.572437 288.37929 109.99439 445.50825 318.24362
0.7068125 147.36181 26.257146 185.83322 50.489852 283.44605 107.65789 432.00268 331.19156
0.7131019 143.90582 24.538739 184.69596 43.179832 278.39141 97.311046 411.52911 308.61821
0.71939183 142.31672 19.250872 180.15917 41.486535 268.01452 98.362809 393.70003 310.63658
0.72568338 139.16801 25.237677 179.58653 44.170789 267.45347 94.837276 397.2997 307.15234
0.73196527 136.01916 24.724337 176.29261 47.582634 265.19433 95.580063 386.67537 297.57656
0.7382508 135.5269 22.572397 173.74861 37.142871 259.16002 100.67326 374.13557 257.22858
0.74452658 132.30672 20.127481 168.84759 41.231358 251.7843 97.150892 348.98307 299.13269
0.75078711 130.74534 18.281639 167.106 39.306319 250.74836 84.554364 366.59672 293.29721
0.75707585 128.08123 17.747787 163.93003 40.190712 247.40387 82.895468 343.17024 279.66612
0.76336412 125.6268 19.762582 160.49125 36.369733 233.28047 83.329505 346.54946 269.9536
0.7696463 124.06711 18.102621 159.67004 39.720767 237.394 93.467591 335.1047 263.39388
0.77593949 122.35258 19.511258 155.85045 36.283886 230.78729 82.555579 311.73655 263.01614
0.78223291 121.37575 19.056563 157.3035 30.513957 230.63506 77.72793 308.66319 278.22851
0.78853149 118.20567 16.4198 151.39116 32.574366 225.017 87.348056 297.74013 256.29174
0.79478966 116.94071 15.626775 148.92051 32.718313 221.95992 82.777971 282.811 271.67498
0.80104911 115.77261 16.397623 146.28787 31.493211 217.48019 73.226506 287.86337 243.29871
0.80733641 112.47823 11.943456 144.54841 31.327593 212.60611 60.088832 274.96806 225.36537
0.81362295 111.59417 12.853998 142.36272 30.512402 211.79855 90.496985 267.61642 220.99969
0.8199153 110.52423 9.8778574 141.35222 35.436466 212.86559 81.518819 269.2321 249.54795
0.82619526 108.27625 11.167564 136.51381 24.556783 205.73291 67.79643 251.98722 227.60424
0.83248971 105.61918 13.797651 137.08797 28.955557 195.87085 62.596612 248.58563 218.05261
0.83879593 103.64711 13.355121 135.31138 25.207834 195.7378 66.006481 243.96221 218.85536
0.84506346 103.70539 13.581086 132.17115 23.885749 196.76746 62.177499 240.62246 217.44822
0.85132829 103.21519 9.76811 130.32792 24.875378 195.16466 60.529302 238.08932 222.92042
0.85761983 99.891511 8.7910319 129.44032 23.349393 188.40315 67.296339 207.27582 195.2606
0.86390585 97.570373 8.2816691 127.71685 20.878864 183.53239 56.374238 214.07018 199.83077
0.87018387 97.877372 8.9885494 125.30688 26.381746 181.13326 57.060613 210.47765 185.89837
0.87646411 95.690456 7.9243825 123.56363 18.130247 180.36928 56.147852 205.38195 199.68385
0.88275039 94.345073 8.2403015 122.65649 21.401293 173.67946 57.833908 196.40746 172.3713
0.88903328 92.790434 8.388013 120.87408 21.039392 176.08043 59.552027 190.27729 186.86148
0.89530842 92.976372 5.9345386 118.56577 17.574491 170.58412 54.330359 190.18153 181.64982
0.90159565 91.566903 6.6256946 116.48921 24.069384 163.07867 50.658951 181.16446 186.15678
0.90788333 89.12888 6.9495406 115.53619 19.560841 164.90526 55.368844 165.92794 178.58849
0.91417441 87.65826 5.9184252 114.15546 19.268461 162.78821 45.293125 165.54915 200.0227
0.92046308 87.851324 3.2366727 112.22679 18.555295 161.22127 52.751454 160.47047 172.00402
0.92674344 86.511081 7.8133525 111.31743 15.31187 159.7685 50.754293 156.66002 179.18629
0.93303242 85.298081 2.6473062 109.19387 13.361359 159.68125 51.065132 150.73473 174.75006
0.93932658 85.086822 7.5658916 106.51085 18.329951 152.03353 48.970845 149.58807 186.04554
0.94559748 83.043884 5.7922665 107.09373 13.753829 149.75682 48.181962 142.97269 159.9212
0.951866 80.507048 6.806072 104.45503 14.816243 144.983 46.58106 133.58931 166.10752
0.95814133 81.312215 4.928399 103.93268 14.965041 149.36051 41.51645 132.16076 186.34878
0.96443509 80.878101 0.91266948 103.77369 14.863302 144.11355 42.540102 132.2917 155.07514
0.97073556 78.578713 1.4744803 100.87754 15.989248 140.50411 41.20773 124.72963 155.5113
0.97700808 77.434343 3.6627661 97.584749 12.329702 141.57165 42.193619 120.55188 146.59872
0.98328233 75.358277 1.8636058 98.385371 14.903489 139.08431 42.328323 113.77281 142.52401
0.98955697 76.851881 1.7450853 95.656559 12.48062 136.69092 39.142245 121.04923 158.29879
0.99584563 74.888333 1.4876298 94.609659 12.755149 136.32636 34.907585 101.44867 148.24676
1.0021362 73.943085 2.6971389 94.626667 11.811852 131.50146 36.440627 106.63786 167.85557
1.0084048 74.287132 0.97302049 91.88701 12.26241 130.81306 39.07254 103.45333 154.06847
1.0146941 71.007936 2.2651879 91.479356 12.655348 126.12402 39.873742 95.969721 145.75911
1.0209926 71.013849 -1.1336263 91.464534 9.3639556 125.32225 33.988241 97.314477 145.78992
1.027274 70.302375 0.36295109 89.619438 13.563759 123.48827 31.964972 95.781985 149.77903
1.0335592 70.283015 1.4533509 88.788342 11.052135 123.05292 33.887223 94.289332 141.29616
1.0398476 69.560376 -1.6593619 87.8966 12.057386 120.38133 39.429533 81.669375 141.92371
1.046127 67.394337 0.69596449 88.439666 8.0299138 116.07877 35.822475 75.338672 148.0055
1.0524034 67.04389 -1.3675163 85.218333 9.7417612 117.98522 36.590645 71.104341 153.40825
1.0586807 66.367701 0.34643708 84.824278 10.768828 115.44334 28.576919 73.196761 146.86925
1.0649643 66.505353 -1.1228858 83.172087 11.027309 111.9273 27.991666 75.959752 136.018
1.0712568 64.637619 -1.0917242 82.216065 7.452575 110.82383 33.05145 69.269405 139.53055
1.077544 64.122378 -0.38437325 82.381322 7.1911478 109.98098 28.63661 64.622806 128.16675
1.0838248 64.444581 -1.4125662 80.204142 6.7110045 109.12357 30.356804 58.426629 116.45814
1.090108 62.602759 -0.73616737 79.623638 6.7384246 107.37435 32.134764 67.286349 123.44141
1.0963897 62.03912 -1.1392395 78.789265 8.1808124 105.93914 33.077635 58.66295 129.11978
1.1026811 60.299187 -1.5310038 77.085651 8.0500024 105.30142 30.095248 56.90705 127.56951
1.108963 60.101451 -2.8111641 77.214493 7.6073306 102.62404 30.951133 54.183449 120.29909
1.1152254 60.168302 -1.7996893 76.788541 8.4180913 99.85183 25.077678 53.197964 128.42793
1.1215021 58.809686 -1.0779367 74.431967 7.6018112 99.050185 25.814602 58.586372 124.10227
1.1277926 58.474668 -1.0286331 74.001035 8.7742033 97.641745 24.846671 41.152464 102.96822
1.1340896 58.223325 -2.2163124 73.190382 9.537515 97.357452 27.596893 45.602638 113.44913
1.140364 57.729468 -2.8915075 71.965992 5.5418959 96.525024 25.608985 40.82261 117.52214
1.1466392 56.426259 -3.7368513 72.163175 5.5701388 94.742457 26.676417 35.730814 127.59629
1.1529424 55.888851 -1.5731221 71.432369 5.6272688 95.999443 25.912711 43.953836 108.15856
1.1592289 55.703602 -2.8178983 71.251381 7.7343322 90.170676 23.97659 38.307538 112.44146
1.1655087 55.101604 -3.7955324 69.038932 5.2683429 91.124404 23.496156 30.346899 113.91792
1.1717931 53.957841 -2.9863287 68.897236 7.3756556 86.857343 27.299639 29.512018 113.06746
1.1780874 53.374655 -1.3772795 68.36594 5.115966 88.725633 24.953339 24.750006 105.22368
1.1843677 53.027188 -3.382737 66.486019 5.8006683 84.66053 22.228516 34.077278 121.56799
1.1906346 53.368875 -1.9470314 65.736918 5.6853854 82.228607 23.749801 29.91932 98.922717
1.1969122 52.789385 -3.491764 66.309098 3.978027 84.618036 24.916753 27.350059 127.20542
1.2032016 52.177587 -2.8199748 64.40623 7.1762608 80.151751 23.853371 25.037748 106.6658
1.2094868 50.040924 -3.5170507 63.259493 5.1349039 81.011278 20.97766 24.599713 97.011763
1.2157639 49.808594 -3.7781867 62.946526 5.1750775 80.974304 19.89447 16.447968 86.609803
1.2220498 50.221221 -3.2508192 61.677813 5.5964981 78.156868 22.621402 20.372656 93.866476
1.2283406 48.967277 -3.6460809 61.615879 2.9231316 79.825899 19.921053 13.740163 100.47124
1.234633 48.945835 -3.3025918 61.011875 4.3132854 78.472751 22.535705 17.848118 93.077766
1.2409022 48.999072 -3.8533409 61.051048 2.5884883 75.545968 14.361964 13.213204 85.971812
1.2471748 48.656218 -2.8790509 59.057049 0.47425272 76.318839 16.959425 12.079001 96.469131
1.2534655 47.908148 -2.9531645 59.762793 2.8813719 73.813645 13.452228 10.117513 91.267576
1.25975 46.658457 -2.8198223 58.316634 4.9327734 70.298967 20.386997 10.966053 103.07065
1.2660321 46.020719 -1.7134511 57.447239 3.2518157 71.084672 16.604658 7.5550531 98.743859
1.2723163 46.531808 -4.1603229 56.843535 3.4832179 69.300053 20.797154 3.817387 99.914095
1.2786042 46.163112 -3.3175628 56.642598 3.0957121 67.600903 21.158856 6.0881097 90.164446
1.2848866 45.657362 -5.1047558 56.245586 4.0147655 67.158416 20.546233 8.844328 79.94896
1.2911754 45.321109 -3.0011163 56.776492 1.4792067 68.848316 17.931499 3.1610278 90.052835
1.2974657 44.045037 -3.4495513 55.006603 0.4091245 70.080698 21.239911 2.0367359 88.09288
1.3037418 44.195549 -3.2423444 54.216759 3.6712947 66.159312 14.673167 5.0721294 75.815692
1.3100173 43.993549 -1.8206587 53.719746 1.6479088 65.141784 22.482393 7.0788665 96.543483
1.3163014 42.97082 -4.7191846 53.901759 1.7324309 65.566168 15.445098 6.1816016 93.01732
1.3225868 43.033855 -4.003405 52.724676 2.2567364 64.388081 18.106905 -1.6352159 79.519728
1.3288655 42.87273 -4.8649044 51.852621 1.5365825 62.517345 19.59766 -2.6020112 78.128671
1.3351448 41.711463 -4.9296355 52.801819 2.5361359 59.269091 14.203846 0.84963946 91.55826
1.3414405 42.174612 -4.6652931 51.481389 2.4786285 60.476773 16.32495 1.0364473 70.156607
1.3477309 41.363847 -4.2251022 50.891067 3.6944421 61.206013 12.697322 -14.389141 79.609177
1.3540016 41.358317 -5.4816204 50.149163 1.496117 55.951898 12.817968 -5.7394979 87.020511
1.3602826 40.114829 -5.6384364 49.26133 0.55351012 57.016218 16.573208 -3.2266434 73.090122
1.3665657 40.412409 -2.3969581 48.936506 4.3541827 56.841285 10.887513 -7.6626322 79.62768
1.3728515 39.30058 -4.610143 47.721613 0.69132912 56.005183 16.440274 -3.4805681 73.628142
1.3791354 39.397808 -5.229505 48.404842 1.9611114 57.631258 13.703512 -3.5847971 86.940363
1.3854096 38.954845 -2.6431399 48.297903 1.7425776 56.524181 18.637957 -5.2840174 84.550074
1.3916986 38.721622 -3.4985369 47.883567 -0.3354629 53.816691 14.498292 -9.875981 79.99319
1.3979845 38.737666 -4.7650101 47.507539 1.4466518 52.693919 10.843343 -5.7954065 75.573862
1.4042679 38.287976 -4.1232006 45.908549 1.5574481 52.9658 11.483944 -11.249645 74.481855
1.4105548 37.321184 -3.3926798 45.592108 -0.084309191 53.215019 17.451939 -8.149266 80.80665
1.4168378 37.232658 -4.8046109 45.024045 1.2679681 51.125288 10.599727 -7.5767789 71.862809
1.4231182 36.533935 -4.1881775 45.419221 -1.9505538 49.759691 17.738921 -16.058726 77.742953
1.4293978 36.621486 -4.8596926 45.419527 0.83124265 49.508731 14.819449 -9.2902721 71.343336
1.4356869 36.585721 -5.1566541 44.120286 -1.184854 49.382467 12.036709 -9.310343 71.92385
1.4419771 36.561414 -4.2375709 43.253853 -0.31723583 47.484721 15.255185 -9.4136541 85.612826
1.4482537 35.865609 -4.6308394 43.365292 0.65166119 48.888917 14.132766 -11.028978 72.400792
1.4545323 35.245141 -4.4869559 43.027519 0.2824691 46.261472 12.208975 -8.4689698 71.37048
1.4608193 34.557502 -4.7199087 41.891164 2.07025 47.679801 13.077068 -9.5670098 84.065364
1.4671104 35.061266 -4.0161151 41.944823 0.14476595 45.987551 14.451264 -12.205105 81.912751
1.4733929 34.532638 -4.8352759 41.903229 -0.074626088 45.550273 8.599655 -10.8509 65.636615
1.47967 34.656028 -5.6861882 41.20565 -0.00901342 45.017847 10.260206 -14.641228 68.680173
1.4859561 34.81756 -4.4059361 39.675507 1.9936794 44.002604 12.590954 -10.47064 58.638647
1.4922336 34.149839 -3.9884607 41.471005 -0.37227607 43.499099 11.423008 -11.44262 72.160527
1.4985025 33.235304 -3.7659517 39.877535 -0.34810664 44.723114 18.266251 -14.077425 76.185061
1.5047858 33.734144 -5.4006977 39.402537 0.62996324 41.472621 9.1343178 -12.903383 80.627801
1.511076 32.935199 -4.1959971 38.810189 -0.33838607 40.515511 12.432576 -16.527091 62.465513
1.5173616 32.680581 -4.6041583 38.662199 0.65274943 42.48707 13.37552 -14.234481 61.614197
1.5236486 32.528469 -4.0475225 38.485673 0.60669526 40.820556 14.731711 -14.551211 64.368985
1.529938 32.163207 -4.6982249 38.320875 -0.059022163 40.460963 14.989229 -14.571609 60.338575
1.5362302 31.563013 -4.9978584 38.056512 0.37410625 39.525602 11.635012 -19.098369 58.420949
1.5425107 31.620753 -4.1215349 37.12874 -2.0636687 38.302684 12.151747 -15.546519 75.173433
1.548784 32.039709 -4.0784987 37.833951 -0.25792274 37.693922 12.342229 -16.479163 70.44933
1.5550731 31.199431 -4.8433176 36.883834 0.65034946 37.952943 8.7742958 -12.107057 59.429423
1.5613573 30.922898 -3.7439246 36.922921 -0.049078828 37.40947 12.202198 -12.058671 59.490262
1.5676291 30.122099 -4.3740588 36.556603 0.79192094 34.746012 10.572564 -11.182238 71.242908
1.5739137 29.995709 -4.8257465 35.580818 -1.582838 34.485756 11.452841 -15.054894 59.875717
1.5802035 30.154794 -4.7473316 35.085799 -1.0018015 33.751305 10.281697 -13.287947 62.099759
1.5864854 29.753934 -3.8811568 35.371573 -0.40969487 35.194712 8.8358619 -16.825705 65.695429
1.59276 29.27102 -5.0271119 35.297925 -0.045220578 34.525054 12.112764 -15.32738 53.485084
1.5990464 29.79006 -4.0300688 34.360755 0.25458209 34.834575 9.7989263 -16.639164 64.242272
1.6053421 29.334838 -3.8870687 33.973487 -0.54376462 33.21943 9.8825388 -7.5843082 63.57985
1.6116199 29.047296 -4.0873399 34.320677 -0.64839133 33.491667 13.412619 -15.980277 57.10625
1.6178976 28.465917 -3.6835204 33.428366 -0.838602 33.350019 11.028022 -13.607156 57.803352
1.6241832 28.736952 -5.0471151 33.887397 0.096885586 33.644804 7.8233923 -11.437935 70.689324
1.6304646 28.438643 -4.0587609 32.53206 -0.90571757 32.816062 13.678968 -9.5847025 59.273302
1.636749 28.004644 -3.5311137 32.440701 -1.4319735 32.954345 13.884437 -16.096445 53.851743
1.6430309 27.576821 -4.9186383 32.532589 -0.62956334 32.491202 7.8819462 -14.884863 51.420192
1.6493092 27.75486 -3.7349823 32.088211 -1.2016911 31.548472 6.8149366 -10.216107 56.929727
1.6555936 27.856841 -4.2781443 31.752191 -0.055578596 31.241611 4.9883875 -16.519217 59.305684
1.6618796 28.210388 -3.7603644 32.089417 -0.35259812 30.762509 12.223277 -17.077819 56.026407
1.6681694 26.738283 -4.4032752 30.81528 -0.9529121 32.561878 16.255305 -16.681954 48.579136
1.6744502 27.105698 -4.0689509 30.975484 -0.52298912 28.967705 10.1722 -14.499236 57.998642
1.6807227 27.059855 -4.9885411 31.162709 -2.1741221 29.780119 8.6541829 -12.033165 53.214418
1.6870139 25.981487 -3.7594482 30.421789 -1.5330363 29.636204 12.513283 -13.271506 54.016335
1.693309 26.291113 -3.6439171 30.377491 -0.26693103 29.524502 14.464888 -10.835528 52.276084
1.6995821 25.840803 -6.229436 31.044174 -0.87411836 30.37528 10.498999 -20.56862 59.751641
1.7058637 26.098936 -5.1431289 30.933061 -0.21056939 27.606382 9.5307513 -17.52957 64.469681
1.7121544 25.47966 -4.1359062 28.968736 0.027346574 27.731362 12.858685 -12.450827 51.807498
1.7184384 25.33911 -3.8942279 29.111771 -0.70754102 27.570365 12.131451 -17.888497 43.827008
1.7247213 25.745612 -4.278261 29.484025 -0.08837488 26.798011 7.2635315 -13.400802 42.780156
1.7309974 25.169737 -4.2110006 28.630112 0.2703741 27.324855 9.7876407 -12.950558 49.433504
1.7372871 25.301045 -4.3588614 28.242947 -1.2081924 26.631547 13.709304 -13.652169 43.792779
1.743568 24.945576 -4.2008976 28.72554 -0.44197581 24.005299 7.4120824 -14.003501 60.101219
1.7498407 24.674099 -4.1612563 28.958489 0.48791791 26.421438 7.2421478 -14.041831 40.536968
1.7561285 24.249761 -3.5318994 27.266403 -0.24560578 24.449812 12.809182 -17.477068 50.487272
1.7624135 24.441695 -4.4144373 27.577057 -0.30203998 24.613688 11.298912 -15.547952 51.03266
1.7686962 24.369139 -3.7871266 27.848821 -1.6751545 23.913369 11.268708 -17.507137 52.428027
1.7749794 24.169037 -3.458008 27.322691 -0.85962673 24.667991 8.7152576 -8.9054085 49.308901
1.7812656 23.863607 -3.1216965 27.403188 -0.018191927 25.365215 12.577147 -9.3372805 57.888883
1.7875494 23.889827 -3.9877997 26.296891 -0.59093998 23.710186 12.883157 -10.675132 48.5398
