k m1-monopole m1-quadrupole m2-monopole m2-quadrupole m3-monopole m3-quadrupole m4-monopole m4-quadrupole
0.24808565 1385.761 802.02524 1966.4788 1042.1175 3693.5388 1626.3921 10077.002 3963.2347
0.25434923 1331.3694 735.44969 1877.9487 961.65022 3490.2025 1552.4022 9287.848 3679.4222
0.26063343 1274.8374 714.89836 1820.7002 945.62719 3412.2844 1525.2409 9284.6925 3770.8383
0.26692574 1213.5292 678.96545 1763.4571 900.9668 3268.4682 1434.7019 9062.0388 3735.0897
0.27324233 1176.3563 670.45918 1698.8255 859.4381 3220.5484 1467.4515 8927.8854 3726.2748
0.27955297 1145.5422 681.37352 1635.6478 855.66952 3101.0406 1484.3134 8549.8329 3600.1737
0.28583663 1097.9849 632.85978 1568.1915 828.22445 2960.5797 1337.349 7979.4761 3669.4651
0.29208763 1059.7211 653.82269 1507.0235 792.58873 2882.9756 1343.9398 7961.2967 3562.8664
0.29834498 1000.0968 569.47739 1448.1185 730.18682 2810.2159 1247.2771 7408.3483 3307.51
0.30463826 983.00718 570.09626 1421.2051 741.10759 2713.3802 1291.6817 7387.2447 3284.1825
0.31092791 955.04078 529.91061 1370.0953 717.84562 2642.1933 1247.3267 7310.8324 3257.2951
0.31721682 928.7958 523.1404 1357.8656 670.38933 2623.8341 1298.161 7177.9987 3647.487
0.32351876 893.21928 504.26734 1281.9018 662.2829 2492.7209 1133.9447 6866.4051 3316.8068
0.32981682 872.11001 515.82944 1261.8962 687.0972 2426.5144 1198.7248 6714.7656 3279.4663
0.33611764 833.73879 490.94307 1212.0109 664.09996 2335.8237 1091.9992 6568.9091 3627.8854
0.34237004 809.45689 463.82768 1163.3882 632.87485 2275.2779 1186.1457 6335.2438 3203.1233
0.34864782 796.98198 464.17055 1147.4567 607.19012 2266.2673 1137.3574 6423.3451 3312.0387
0.35494116 781.30949 436.49734 1114.5917 597.84101 2181.7986 1049.6343 6100.2494 3163.3116
0.36119169 742.02083 420.13434 1090.0752 597.01541 2127.9253 1087.5734 5868.787 2783.7193
0.36747671 732.06974 431.86414 1060.7122 581.28625 2087.305 1023.192 5924.7745 3154.0012
0.37376478 713.33938 405.1373 1041.1831 550.27514 2044.3885 990.50273 5664.1618 3158.4665
0.3800654 689.27991 394.06645 1014.2158 528.2365 2009.9547 1033.8661 5564.3347 3062.1067
0.38635399 674.43564 380.88758 984.31843 542.52104 1937.3013 1005.8615 5494.6202 2931.9103
0.39261402 650.72969 366.99385 948.61868 533.01271 1920.921 967.2852 5157.5448 2878.1214
0.39892645 641.21807 353.53864 938.16168 505.87019 1841.492 981.75162 5278.2336 2831.7928
0.40520732 621.55269 366.71878 913.36553 483.52096 1768.8331 931.88545 4953.7839 2721.7486
0.41149165 601.55749 352.44961 890.71159 483.36105 1778.3484 888.60381 4919.6635 2842.5282
0.41778143 591.13474 352.10645 870.00596 478.41232 1710.6458 942.36467 4917.5397 2689.3424
0.42404006 567.34876 319.15817 843.68479 455.12101 1688.3188 880.50212 4752.6303 2449.7226
0.43034257 558.43626 332.93891 815.02794 464.07003 1644.8617 899.03509 4637.0884 2679.0638
0.43663586 544.03985 326.51096 798.48935 441.74729 1604.4823 798.34389 4695.1797 2186.229
0.44289962 530.61787 298.73865 788.62561 411.73093 1565.5409 800.33261 4441.1975 2333.2092
0.44916344 524.18461 306.78545 780.57027 445.20363 1545.7912 918.31812 4370.573 2615.9077
0.45544141 508.87921 286.74387 754.75014 393.45596 1517.2968 807.58986 4222.2718 2607.4488
0.46176345 498.78029 301.10073 736.35325 414.92762 1483.8642 840.64536 4029.5287 2241.0711
0.46806442 491.99772 286.99036 726.2201 416.82285 1464.428 763.633 4081.5491 2437.2409
0.47434852 482.74327 281.27576 705.84983 379.88581 1424.7754 760.85559 3921.7319 2334.9101
0.48063561 468.50376 262.18138 701.71373 390.23113 1385.7973 807.41356 3891.4763 2232.7621
0.48690193 456.47015 258.43301 676.83228 357.13025 1341.6179 748.35088 3674.5919 2272.3308
0.49316971 451.26146 257.09428 664.57053 370.87803 1331.6717 723.33809 3723.3852 2021.4826
0.49945067 441.55256 257.32523 654.70257 367.42733 1313.5641 700.78873 3524.3742 2297.1298
0.50571591 428.21467 236.85552 632.3937 345.22933 1278.7866 723.00016 3463.7307 2181.6317
0.5119924 421.1007 241.26725 631.96313 332.02078 1261.929 679.87829 3495.135 2097.8254
0.51831261 414.11394 233.85679 607.71584 307.3982 1227.8262 675.09142 3431.294 1915.4327
0.52460896 400.13746 225.51081 601.12305 324.30766 1227.9106 680.71793 3221.0868 2094.21
0.53087573 395.47511 222.62136 587.8921 326.40168 1196.8464 644.26086 3216.3442 2046.4608
0.53715735 389.00636 218.82558 578.08662 303.74894 1169.4438 672.13664 3164.1519 1818.6918
0.54345796 383.61358 204.43636 569.86402 309.43529 1140.6994 606.32393 3207.9262 2128.1156
0.54974307 374.10201 207.70612 562.82445 308.40292 1125.4269 634.99696 3007.3551 1923.674
0.55599374 362.14865 196.07051 550.46773 304.18659 1083.4573 618.00948 2935.803 1830.4843
0.56228547 358.86194 196.29831 538.0442 290.44994 1077.735 556.99995 3030.8948 1569.9045
0.56860115 350.50529 204.84182 528.69003 282.25263 1045.7002 567.92877 2954.6767 1781.8204
0.57488046 347.88104 199.60484 525.57453 290.44782 1054.2608 599.65761 2886.291 2032.164
0.58115502 340.59108 180.62503 501.00985 269.53183 1013.7504 553.05205 2847.877 1805.5175
0.58743945 330.17173 176.44845 499.88901 267.13122 1010.1694 571.77087 2712.8582 1718.0173
0.59371762 326.23008 182.90563 492.15143 259.41965 975.77584 523.91544 2615.9335 2000.3648
0.5999972 319.83828 168.00317 485.08134 272.59944 968.43904 547.40543 2544.9529 1709.4227
0.60626791 315.07422 165.71821 472.08402 262.27508 950.68997 550.96248 2459.5686 1934.5889
0.61254696 312.81782 162.27839 468.62457 237.32165 955.26513 508.12497 2456.6775 1708.6015
0.61884777 305.67345 163.8572 461.5164 242.5075 920.3053 507.28105 2488.5954 1723.8338
0.62513106 303.70488 164.39013 455.95012 251.06937 905.84869 515.58265 2342.9084 1583.5116
0.63140275 296.44163 163.32484 442.26135 231.71779 908.60891 493.12567 2315.907 1556.8174
0.63770036 291.38096 149.12766 436.07044 234.60822 878.29166 500.59218 2361.0965 1693.521
0.64398578 287.22164 149.37892 428.44461 238.57671 865.24311 474.24529 2190.0172 1662.4061
0.65026854 279.08944 150.73487 425.48046 218.59122 848.38455 489.06499 2187.4756 1474.3369
0.65655861 279.48517 144.1143 416.04235 221.61954 829.2104 449.4411 2143.6034 1492.731
0.66283693 272.39399 147.12464 410.6924 215.58041 818.40791 469.39017 2043.2437 1669.6342
0.66911854 267.4059 140.60753 401.3567 215.08238 788.53526 446.36529 2026.4427 1521.8454
0.67540702 261.53427 144.15974 397.50517 212.34562 795.06318 434.84564 1996.4776 1513.0789
0.68168355 256.51137 129.95759 390.14742 197.60968 771.20722 426.49388 1975.649 1469.7663
0.68795925 256.31842 131.99476 386.66162 202.6221 763.56808 414.46604 1944.6696 1536.7918
0.69423443 250.53513 133.77456 375.52517 189.71622 751.30313 459.34584 1952.7444 1265.6979
0.70051754 249.42196 131.02368 374.4737 199.8813 751.72612 435.24913 1853.7835 1270.8933
0.7068125 241.25825 123.78738 363.07174 180.80329 727.98082 411.18853 1781.2121 1478.3493
0.7131019 240.42327 121.8506 363.00863 189.71561 709.74803 429.04417 1732.9238 1492.5122
0.71939183 233.71642 119.86377 352.74499 174.18792 716.29697 385.17548 1728.0584 1189.7448
0.72568338 232.9068 118.11552 348.20464 183.76886 699.68059 398.85409 1733.6851 1189.4671
0.73196527 228.07073 116.40622 348.21061 179.39692 687.76234 366.52529 1725.2578 1174.3993
0.7382508 226.27836 110.41036 338.7514 171.71014 682.16517 344.55014 1536.3582 1316.1318
0.74452658 221.63331 104.00973 332.41675 162.98902 662.2324 371.22667 1555.9248 1197.9262
0.75078711 218.40585 105.34492 334.17432 179.76178 658.25092 376.78241 1549.4422 1141.1141
0.75707585 216.21713 104.63823 329.86885 157.19714 646.29555 370.99192 1516.8532 1134.7581
0.76336412 211.73426 106.83403 322.98209 156.91223 631.91939 350.62268 1408.1655 1233.5733
0.7696463 212.28171 102.1514 316.609 160.15174 609.95351 365.32682 1423.7444 1154.9173
0.77593949 208.94889 104.41035 311.89962 158.39435 615.03781 349.21346 1430.9906 1159.7635
0.78223291 203.54565 101.27469 312.15344 158.29623 598.34817 329.31058 1357.2491 1230.1548
0.78853149 201.62132 94.869594 302.54152 142.97008 602.49804 331.46563 1406.7437 1132.4878
0.79478966 198.32043 95.993347 299.15396 147.32408 575.86609 315.13767 1360.1352 976.85272
0.80104911 196.86981 94.994562 292.25294 141.5168 581.22401 335.83974 1258.6936 957.68429
0.80733641 193.35833 95.052466 287.17843 140.72707 564.04115 336.8656 1203.0908 941.4626
0.81362295 191.0037 93.014505 287.98569 142.44828 563.09724 309.71846 1219.8729 948.63844
0.8199153 190.07332 87.968349 286.34083 135.40842 544.79974 300.36022 1182.1851 928.03658
0.82619526 185.14355 89.703811 280.57227 141.51303 531.39846 323.70801 1195.9313 1047.8445
0.83248971 182.93335 85.623151 275.23872 134.63318 545.89644 328.82443 1132.5938 944.53062
0.83879593 181.64065 88.618452 272.55452 130.04303 534.04224 299.02797 1087.2413 979.68912
0.84506346 177.41938 87.230302 271.33819 132.39235 518.24654 293.72438 1105.0739 977.89095
0.85132829 178.23576 83.51736 264.00177 132.00516 513.12583 274.79357 1097.6886 910.32617
0.85761983 173.06972 80.204265 259.03368 121.67575 497.74545 293.4502 982.90665 803.48202
0.86390585 169.61439 73.239023 255.97037 124.13669 490.99206 271.38896 997.8312 827.44177
0.87018387 168.68602 76.965987 254.41966 126.7981 483.59567 288.22522 975.11504 804.84164
0.87646411 167.32299 76.988323 249.9178 116.62407 483.40934 253.15819 974.67323 787.69211
0.88275039 166.29096 74.323967 246.31981 117.42767 478.59172 261.9391 936.39981 917.44975
0.88903328 162.79686 72.278468 244.46024 114.16062 464.86208 275.19199 900.03412 838.88553
0.89530842 161.18376 78.500998 245.63372 124.83227 463.02325 242.6611 895.78506 861.74251
0.90159565 159.08361 70.397884 242.0164 116.43082 446.69585 258.62033 849.60455 778.61576
0.90788333 156.8036 70.87705 235.15751 107.8381 448.98031 260.78102 836.39477 697.89307
0.91417441 154.91611 66.678071 231.95407 110.52364 430.51989 227.99023 785.07032 856.41612
0.92046308 153.86994 67.774907 230.13847 109.79564 433.89764 255.43842 812.28412 817.38358
0.92674344 153.2867 65.937005 227.6039 107.70568 428.128 256.24171 806.58465 766.97401
0.93303242 150.28376 67.743471 223.05364 101.04359 414.5761 229.11017 775.23929 696.25235
0.93932658 147.36655 64.440842 222.63431 110.70544 410.36751 240.83893 763.575 800.48693
0.94559748 144.84782 62.010709 217.57237 99.452742 411.56967 232.24592 730.74456 558.14601
0.951866 144.62427 63.102995 216.91681 93.442431 406.93174 202.42345 648.38149 749.74228
0.95814133 142.24374 59.624928 212.40975 97.863118 398.20728 212.12508 712.5409 653.60856
0.96443509 142.03501 58.832869 212.64089 95.433017 389.24315 226.83025 662.60976 707.2798
0.97073556 138.93679 56.818841 209.43183 93.158674 378.13475 214.78328 683.4928 700.30341
0.97700808 138.07253 56.64588 205.84511 89.826 380.79616 205.1592 641.14776 639.9544
0.98328233 135.28124 56.007672 202.90387 89.825006 370.02847 195.45824 646.78177 664.22108
0.98955697 133.74289 53.901745 201.75348 88.472372 373.03362 201.89365 604.63583 652.11308
0.99584563 132.61114 53.819876 199.73966 89.54934 360.14332 207.06856 547.19021 553.7441
1.0021362 131.69483 56.457693 196.81492 87.157633 357.4797 200.81312 583.17708 617.62533
1.0084048 129.39115 53.786983 192.42144 87.871917 359.36587 192.48783 571.90301 596.6404
1.0146941 127.56274 51.599314 191.37309 84.336137 342.63895 188.61606 512.31151 588.41754
1.0209926 126.83966 51.154789 190.06961 84.394633 344.22702 188.5272 462.39037 613.84508
1.027274 125.87395 51.055627 188.41696 82.459597 340.22819 183.83487 474.90918 563.37181
1.0335592 125.41108 50.137102 187.09114 77.546946 327.20906 184.0532 497.55153 507.63733
1.0398476 123.65117 47.494091 184.27644 79.981247 324.79633 170.18427 442.85691 534.77441
1.046127 122.50758 48.953481 178.22983 77.208543 328.53392 192.19474 433.39725 452.61089
1.0524034 120.78028 49.178877 180.26018 72.204612 321.48837 190.56632 471.71107 510.18643
1.0586807 118.9397 46.744556 175.83628 74.166216 306.79871 161.07788 419.64747 577.28719
1.0649643 117.05694 47.124137 175.31134 73.433169 306.49388 163.321 396.81767 476.32727
1.0712568 115.88509 49.001884 172.23296 72.556102 302.36823 149.5913 429.14286 408.44811
1.077544 117.50379 43.434867 169.57216 71.123384 300.15735 165.07703 423.58554 557.76522
1.0838248 114.7916 43.007466 169.94458 76.875229 291.95932 147.50598 419.25119 470.18252
1.090108 113.253 45.190523 168.58932 69.160188 298.51227 161.15715 371.01457 607.02118
1.0963897 111.87292 43.42492 165.67434 67.650281 286.36122 179.98277 350.54046 453.9499
1.1026811 110.85276 41.127257 165.83617 67.64484 284.85799 158.40721 341.78133 527.07129
1.108963 110.52662 38.812226 160.74532 69.976526 278.98598 139.59661 308.59775 479.14916
1.1152254 109.45352 43.310634 159.72856 70.134292 277.9988 145.23145 333.74475 443.43884
1.1215021 106.52128 39.017516 157.32537 63.940719 270.84747 143.06304 327.53494 469.22988
1.1277926 106.89781 37.191083 156.01766 63.197661 266.77698 148.94469 319.07689 417.08471
1.1340896 104.20105 36.914517 154.39888 67.105024 261.50989 134.97406 291.95098 496.70411
1.140364 104.40062 38.926638 154.50773 59.733499 255.14656 114.90251 264.77659 367.38841
1.1466392 102.20494 36.739474 151.33618 59.397617 256.76388 133.76376 268.24205 435.62677
1.1529424 102.08749 38.865639 149.39792 59.860836 250.60153 136.88243 274.36106 440.83175
1.1592289 100.61006 37.089787 146.84275 56.894516 245.80274 130.79635 237.19877 465.89882
1.1655087 99.709784 37.418721 147.01865 55.502559 247.51835 102.8332 246.63707 410.29733
1.1717931 98.982968 37.521193 142.33312 59.175008 239.65198 126.53938 255.55783 428.31529
1.1780874 98.705933 34.255711 144.87331 57.006291 236.91506 119.72482 241.62774 391.24842
1.1843677 96.635002 32.839608 142.00928 56.431704 230.23868 127.75419 213.08745 489.27906
1.1906346 96.366094 30.765587 139.98076 57.649072 225.81089 115.62216 184.26146 318.09435
1.1969122 95.136528 31.2118 136.06626 54.90611 228.32672 126.51756 206.13124 372.32124
1.2032016 94.127648 30.578087 137.98577 51.234038 225.37081 123.3875 201.9418 432.15996
1.2094868 92.791657 29.735087 135.93001 52.168988 215.94456 115.3674 197.97404 375.27231
1.2157639 92.49816 31.107501 134.21391 54.216919 214.715 112.20212 174.63733 327.23395
1.2220498 91.562796 27.817701 131.26626 52.37097 216.83672 108.12059 138.27187 375.27076
1.2283406 91.615617 31.526619 133.03168 47.81602 212.08161 113.4978 144.09349 314.77955
1.234633 90.55762 30.627784 130.43236 51.06844 200.9783 101.01661 120.72769 312.10965
1.2409022 88.26263 28.395084 126.07208 48.143901 203.56671 117.49466 136.01981 273.38104
1.2471748 88.07205 28.726927 125.5795 53.576286 200.10726 114.63322 142.37589 369.80533
1.2534655 88.102945 27.695671 125.53639 45.277968 202.55498 121.49117 88.107191 325.30167
1.25975 86.438116 28.842257 124.10905 48.602429 194.86801 93.457938 139.71898 319.067
1.2660321 84.720104 25.398002 121.88292 45.290709 193.5919 94.673028 71.768973 400.12628
1.2723163 84.47751 26.75244 119.82695 46.083429 189.3365 102.22003 86.068177 364.05043
1.2786042 84.432071 26.706996 120.00941 42.150554 184.2321 112.33897 119.29295 289.14313
1.2848866 83.704569 26.716426 118.28863 42.991103 188.28785 103.55849 78.757029 306.02897
1.2911754 82.47614 26.456038 117.14213 41.839016 173.97281 88.954896 73.138334 355.11651
1.2974657 82.660775 23.99426 118.05858 42.770932 175.68993 95.867746 57.057431 422.15856
1.3037418 81.063616 24.449825 115.72725 40.298386 176.20973 96.118341 75.811675 293.81271
1.3100173 80.190228 26.519022 114.63901 43.876728 171.72868 98.71757 49.125342 341.9335
1.3163014 79.7465 24.077488 113.49286 40.156831 178.83473 109.1734 78.638588 326.46242
1.3225868 78.217526 24.175829 111.83845 41.247369 171.10938 82.014266 29.125279 331.1299
1.3288655 78.960757 24.310149 111.65893 39.220654 162.39737 79.543378 14.185911 314.9756
1.3351448 77.94612 22.263762 108.72543 36.431273 159.34823 87.528162 38.969359 285.32748
1.3414405 77.241511 23.984388 108.11791 37.332965 154.92079 73.164713 -10.224805 249.42088
1.3477309 76.274287 20.847772 108.52942 35.506371 157.68503 84.36824 57.692692 286.00042
1.3540016 76.320115 21.923471 106.08336 37.576342 152.98622 81.131546 34.70753 304.93092
1.3602826 75.376432 20.8975 106.20816 33.713334 147.33438 76.703226 6.3597097 245.32976
1.3665657 74.000794 21.261758 104.34033 37.278301 147.7094 81.875177 -0.92508876 281.38185
1.3728515 73.179962 19.03105 101.89894 31.844277 149.13448 95.671539 -15.73985 321.32532
1.3791354 73.468086 17.911645 102.0926 34.999058 141.14813 69.479054 2.0826323 250.15842
1.3854096 73.375343 18.39553 100.89934 31.646326 140.53995 78.419959 -39.061924 288.42183
1.3916986 72.093876 21.466251 99.04864 37.315717 139.14287 69.920479 3.4992059 288.99744
1.3979845 71.174458 17.704859 98.308129 32.485539 135.35216 78.09197 8.8340621 283.24666
1.4042679 70.965173 18.547549 97.952145 34.239798 131.54828 79.781855 -39.109128 351.76411
1.4105548 70.300974 17.002025 95.683585 32.066444 130.64625 74.092209 -20.528208 243.0847
1.4168378 69.684933 17.213307 96.372315 33.75505 128.85419 77.416732 -19.110927 277.83241
1.4231182 68.738564 18.067635 94.439926 31.848915 131.82515 65.118282 -18.521626 230.40074
1.4293978 68.208941 17.718798 94.871835 30.694542 127.96141 57.425099 -9.1675912 242.39142
1.4356869 67.73638 17.776648 93.66746 28.122922 129.48605 76.957638 -49.746071 204.98845
1.4419771 67.461967 18.010565 93.587755 28.680208 120.1864 81.74515 -22.204492 252.32005
1.4482537 66.552236 16.540783 93.121955 32.07204 116.32696 59.461496 -11.114326 272.08067
1.4545323 65.534279 14.25547 91.659293 27.726765 122.41913 49.689524 -35.369155 244.99202
1.4608193 66.985989 14.925637 89.542928 28.445479 118.83657 53.038981 -34.613821 324.98285
1.4671104 64.592966 15.924035 89.059463 25.8354 114.29796 65.528211 -33.217823 199.56768
1.4733929 64.55917 15.647898 88.60426 29.240083 110.38552 67.079956 -15.206915 263.36003
1.47967 63.717738 15.29704 87.89701 27.797986 112.96698 64.091929 -50.481215 273.80847
1.4859561 63.570153 14.984528 85.60957 25.82174 105.11117 54.837119 -57.140794 240.40891
1.4922336 63.572378 13.673687 85.73125 25.752006 107.03682 66.91912 -46.57841 213.11603
1.4985025 62.166689 12.952915 84.284202 24.095642 103.90573 57.515788 -3.8172047 307.41771
1.5047858 61.703267 15.527177 83.930203 28.146027 105.51733 47.832445 -38.987897 207.99178
1.511076 60.977928 15.262702 82.721052 27.966307 105.07297 67.495227 -76.102064 267.93519
1.5173616 61.217814 13.013428 80.730847 25.211192 100.26636 50.815131 -38.994974 302.73629
1.5236486 60.845208 14.24821 83.059313 23.162469 101.94048 51.662512 -5.3051913 195.67581
1.529938 60.386331 13.086213 81.167806 26.618687 96.36657 54.84772 -37.836116 195.39414
1.5362302 59.931977 11.870104 79.254021 18.92194 99.107028 55.624847 -41.866018 231.25898
1.5425107 58.29868 12.439512 79.400711 21.938916 95.706783 59.340049 -57.225211 199.79201
1.548784 58.683241 13.385519 77.774819 22.077385 95.048037 49.045638 -50.971871 250.8972
1.5550731 57.953352 14.304397 77.636329 21.732361 93.78583 53.253653 -77.188584 207.1754
1.5613573 57.248612 11.415204 76.002628 21.48781 90.177393 43.898907 -64.814452 117.48268
1.5676291 57.93593 12.541373 76.219326 22.602767 87.571067 59.83341 -51.210104 219.58893
1.5739137 56.348084 12.439683 75.62813 22.314743 91.531637 43.876833 -53.345596 206.15262
1.5802035 55.53355 11.561348 75.555085 22.513241 85.905152 41.722293 -35.471797 160.26055
1.5864854 55.373431 12.841975 73.910475 20.179843 84.040577 57.352497 -77.089636 147.77161
1.59276 55.509139 11.19218 72.86152 19.61673 81.542174 40.723681 -59.11244 208.32465
1.5990464 55.046182 11.149182 72.659203 18.472758 85.502612 42.652918 -66.103604 277.15246
1.6053421 54.602627 11.371247 71.908549 16.78473 81.197095 45.046869 -65.279427 280.99652
1.6116199 53.81487 11.534428 70.264698 21.061962 83.16232 50.713647 -73.974235 199.29111
1.6178976 54.197311 10.665823 70.971305 18.21455 78.534016 45.380729 -41.729202 153.61646
1.6241832 53.953362 9.4769938 69.767577 20.652927 75.299758 42.193985 -63.402478 202.23937
1.6304646 53.254397 9.8550265 70.242624 18.699304 77.75083 34.580474 -66.36393 188.454
1.636749 52.763668 9.815245 68.921719 18.634523 75.307695 48.48879 -52.866066 161.45453
1.6430309 52.242817 9.2788089 68.279547 16.440019 70.842985 44.529605 -52.740738 236.90952
1.6493092 51.68073 9.8586509 67.764081 16.023675 68.511883 34.146271 -65.313453 189.63853
1.6555936 51.581902 8.1527442 66.916732 17.301517 71.449375 42.52179 -63.238413 169.99641
1.6618796 50.841865 7.7623206 66.499299 16.141448 70.774774 40.097315 -81.631769 219.8677
1.6681694 50.808368 8.6129011 64.807024 19.751153 65.722515 41.448028 -87.254645 161.99104
1.6744502 49.849816 9.5652225 65.342626 15.71955 68.806479 34.349704 -68.259914 220.06541
1.6807227 49.312258 9.2399665 62.612192 17.268308 65.593052 41.398359 -53.333835 175.05022
1.6870139 49.99861 7.8551641 62.824441 13.666529 70.233264 36.112034 -68.499535 272.54817
1.693309 50.525195 9.1007777 63.530879 15.988301 68.762453 41.072795 -70.484941 177.98873
1.6995821 48.958492 8.6046222 62.291849 14.004834 62.447247 40.131798 -80.213855 197.21795
1.7058637 49.204862 7.615121 62.610415 14.304004 62.6352 49.827077 -96.167725 199.21889
1.7121544 48.448631 7.5361061 61.172557 13.339277 60.676678 33.827311 -87.117749 203.26036
1.7184384 47.61941 8.4384505 61.220518 14.667172 60.773308 23.921331 -65.43547 204.11341
1.7247213 47.483199 7.3021565 61.193378 15.837737 59.219115 41.652847 -103.58909 191.95255
1.7309974 48.273086 8.8895112 59.434129 14.042571 56.765536 34.316091 -57.592603 168.95396
1.7372871 47.293282 8.354389 58.224611 12.091879 54.772693 27.535926 -70.52731 208.46657
1.743568 46.383862 8.309191 58.33167 13.039196 63.131768 39.190421 -44.159265 176.96599
1.7498407 46.672199 7.3367312 58.888341 11.124236 56.783577 32.840998 -61.727217 193.04627
1.7561285 45.803397 6.7557475 58.309072 15.820499 53.415028 23.608978 -68.634876 186.73336
1.7624135 45.253741 4.6398564 56.895873 13.367963 53.106194 28.873318 -74.636937 247.86192
1.7686962 46.012894 7.162921 56.537378 9.744712 56.395478 29.96187 -76.287007 219.97907
1.7749794 44.70812 6.1451411 56.418498 12.397839 53.499373 31.456684 -67.143329 144.5309
1.7812656 44.550567 6.4794516 55.532048 13.262598 52.171406 37.178233 -72.585792 160.17249
1.7875494 45.153537 5.4997619 54.347757 13.264556 52.775678 31.732032 -63.09044 249.09988
1.7938341 44.157565 7.6452175 53.927367 11.102336 48.09635 37.024377 -54.055975 204.38958
1.8001151 43.980562 6.1202968 54.369191 13.584923 46.820135 35.472776 -35.000001 169.81284
1.8063939 44.209313 6.1139965 54.104461 9.5335174 50.552615 28.06654 -45.499979 203.94997
1.8126741 43.534193 5.6492472 53.699902 10.888937 46.724006 36.299852 -26.874534 187.3858
1.8189569 43.658517 5.4393659 51.825926 10.740266 43.628342 26.378953 -49.061177 156.3338
1.8252442 42.609787 6.1730415 52.798362 9.7770429 42.942483 23.779235 -45.466903 175.63953
