k m1-monopole m1-quadrupole m2-monopole m2-quadrupole m3-monopole m3-quadrupole m4-monopole m4-quadrupole
0.17897652 2063.3585 1294.8239 2162.4145 1299.0953 2739.718 1541.2295 5150.1584 2548.9366
0.18523537 1958.1709 1255.6127 2066.6586 1288.5398 2673.0808 1474.1159 4956.235 2597.5308
0.19148068 1862.2327 1120.8973 1961.2448 1194.017 2579.2828 1369.7041 4837.4726 2415.5003
0.19778899 1753.8284 992.3054 1862.857 1006.7703 2370.4028 1130.2697 4520.4684 2076.4977
0.20409377 1662.6393 950.38133 1759.7744 958.92839 2252.1106 1177.0642 4313.1122 2084.424
0.21039393 1576.7865 917.08734 1658.2733 934.00779 2165.2682 1082.0702 4007.344 1914.9376
0.21669097 1478.3003 840.74067 1557.0703 811.18053 2022.6248 983.51714 3800.2716 1768.1649
0.22297003 1413.5038 794.2258 1504.5646 837.83876 1949.0342 976.85637 3637.1972 1949.0366
0.229262 1346.829 768.36578 1436.6188 796.01491 1875.3419 917.6365 3526.3884 1838.4115
0.23551415 1273.9567 703.56862 1374.506 751.91466 1781.0949 882.02254 3290.3468 1616.7686
0.24179106 1222.1575 702.64202 1300.4631 735.27245 1705.8722 948.0009 3258.8406 1648.9895
0.24808565 1189.1693 691.22101 1269.0714 691.76326 1648.0769 858.49895 3117.5207 1608.782
0.25434923 1112.82 625.57012 1180.9852 648.64784 1534.1293 739.53119 2905.4218 1561.7671
0.26063343 1072.2697 578.87035 1141.1531 629.75631 1484.4707 713.76316 2852.9973 1517.8971
0.26692574 1037.2146 550.97889 1097.8042 575.47891 1452.2709 677.22093 2754.2668 1306.7922
0.27324233 995.07723 533.17755 1052.2612 548.91564 1372.2302 637.43247 2654.5028 1400.1515
0.27955297 946.41285 507.78761 1006.8293 515.23745 1338.839 619.46814 2485.0272 1268.0278
0.28583663 917.6059 474.76483 981.70934 511.82396 1290.1131 641.59381 2496.7169 1369.3893
0.29208763 875.94297 454.70282 939.71231 473.05316 1220.9376 541.74724 2363.2859 1218.0455
0.29834498 835.42036 431.51183 900.67805 434.3352 1208.9783 551.48817 2244.5283 1179.6886
0.30463826 795.603 408.54569 857.95866 438.5769 1138.5766 502.71308 2183.2508 1196.3807
0.31092791 782.38473 405.69047 840.54867 417.22124 1136.5116 534.6554 2099.7137 1221.0096
0.31721682 745.03337 386.74821 794.87953 406.68028 1062.9609 534.37976 1996.3958 1216.1928
0.32351876 715.99112 357.35042 772.4076 388.72755 1019.8169 490.85857 1935.913 1142.306
0.32981682 699.58674 319.74486 753.5102 311.89561 1013.6534 420.90687 1903.2321 1071.8095
0.33611764 669.86124 309.01106 719.78417 324.20027 956.09354 421.94984 1832.2356 990.64712
0.34237004 648.8341 303.78593 701.52358 327.9306 936.75414 458.37469 1780.7462 1050.2565
0.34864782 628.074 293.41393 672.55936 306.78041 893.93978 409.42206 1696.1263 941.1939
0.35494116 594.41417 269.08086 651.08155 288.25319 848.23945 351.34539 1643.1645 979.3716
0.36119169 583.65465 234.94385 627.77591 291.55876 847.38551 363.60139 1586.9419 901.87227
0.36747671 553.87673 239.5249 601.28409 255.83101 817.40614 357.5006 1546.8879 865.35559
0.37376478 544.21193 214.63278 591.71363 253.49402 800.32126 358.57339 1500.1047 838.63438
0.3800654 538.59121 207.6801 579.03779 247.72745 789.67717 350.76842 1452.4023 891.99562
0.38635399 512.72287 198.49633 554.21129 230.50383 766.42032 298.13303 1409.6394 811.57622
0.39261402 500.70956 196.58313 540.62332 230.43949 732.81446 306.02955 1381.7625 862.06714
0.39892645 483.90496 203.23892 530.54334 219.30611 714.44699 328.18472 1333.7017 849.47617
0.40520732 468.91544 176.73866 505.35478 194.45715 690.32173 281.3996 1295.7311 857.19144
0.41149165 451.10167 172.64548 491.68949 185.48599 680.20577 271.75692 1271.5026 733.87333
0.41778143 439.26091 170.98862 478.19597 192.53669 651.96278 265.81862 1209.9168 723.52975
0.42404006 424.57426 146.09786 467.80075 173.01343 637.21761 261.17172 1200.0294 734.38774
0.43034257 414.73534 154.85512 452.92908 175.90329 623.23945 281.2955 1150.5358 743.09201
0.43663586 395.59978 133.66279 445.80688 161.36693 597.5625 221.47088 1117.9933 629.73143
0.44289962 385.82096 133.56948 424.23559 159.22993 595.36448 206.03381 1071.9469 688.35496
0.44916344 379.62673 116.23198 419.81326 150.14419 563.44785 219.01765 1061.8441 616.13796
0.45544141 370.50845 124.70919 409.09411 152.64975 564.87987 222.72602 1026.9704 692.94881
0.46176345 358.38847 114.88756 395.34343 129.63704 546.06903 221.86966 977.10072 613.19089
0.46806442 351.23765 110.00578 389.49455 132.23323 536.42972 215.5532 965.26307 571.53149
0.47434852 338.87003 107.01875 378.07041 132.12996 530.84366 201.97694 929.89781 571.18638
0.48063561 328.14084 91.645803 365.96306 113.26205 508.44445 174.02771 930.53651 607.34035
0.48690193 324.14285 88.036724 358.5211 115.74679 495.79483 206.19571 905.06205 585.68224
0.49316971 316.93685 86.828856 352.13602 121.0447 486.21165 169.68658 882.69426 547.49217
0.49945067 308.51271 86.258466 345.16031 118.21142 470.28435 175.11832 855.95857 540.32111
0.50571591 301.16155 69.543132 338.24733 100.24312 459.53261 166.44927 818.26129 518.2606
0.5119924 290.52747 72.828745 327.55087 106.02966 447.70255 160.4133 797.4515 572.58025
0.51831261 284.8452 71.987883 322.47586 91.531075 440.92089 159.84651 789.43344 520.45417
0.52460896 280.85581 68.744387 315.10022 84.315958 434.28472 150.98388 751.93759 466.46196
0.53087573 269.93235 68.629685 302.94575 92.189152 432.16824 166.16868 727.58156 483.05692
0.53715735 265.54945 69.311345 297.37212 82.384946 419.1395 156.78103 734.00393 521.0209
0.54345796 258.81893 58.641565 289.98019 74.560429 407.83991 163.09296 702.37294 488.64081
0.54974307 253.80499 48.727493 285.33256 84.541893 394.44693 157.08612 675.38739 487.58545
0.55599374 247.03209 52.30748 278.12323 71.44243 386.47092 143.28349 653.317 441.6135
0.56228547 244.84728 45.394279 276.90547 66.941647 378.22366 121.93668 666.01922 438.79341
0.56860115 232.97655 46.517381 267.04185 70.862774 373.40946 138.83494 633.61071 465.58063
0.57488046 231.89623 44.370849 259.84318 58.453298 367.47497 127.93386 626.76243 448.84286
0.58115502 228.70965 42.360036 258.95484 66.072232 364.53928 127.34134 606.3098 422.44226
0.58743945 221.4899 34.642739 249.47059 60.471679 356.20874 115.6729 599.24486 421.13223
0.59371762 217.33953 36.940315 247.31066 69.834987 347.26379 113.40904 571.67023 425.6463
0.5999972 212.4697 38.965272 243.4671 54.26847 340.93332 111.02861 550.70957 417.0712
0.60626791 205.99539 35.480023 237.79499 57.005531 333.2533 108.24021 537.79574 403.84677
0.61254696 203.64797 29.383974 229.51538 57.96641 325.76634 102.325 523.67964 410.61111
0.61884777 200.32724 30.895245 226.08498 51.421814 316.96692 108.92686 520.95342 392.52807
0.62513106 194.52814 28.97863 222.82741 50.931243 306.61356 100.68855 507.37008 387.16612
0.63140275 191.62114 27.810179 217.64689 47.049276 305.33727 113.28735 487.4219 402.58397
0.63770036 187.01979 23.135877 211.76402 49.971384 298.9007 104.03018 467.80219 362.29736
0.64398578 184.97947 21.740064 213.76135 47.781008 299.93135 97.085199 468.03892 340.15176
0.65026854 180.231 24.055066 204.66602 43.665989 288.75355 92.198132 452.92323 351.84857
0.65655861 177.60264 15.749995 202.84508 45.984653 283.05744 96.620033 432.18482 335.59887
0.66283693 172.93111 17.496837 200.40367 45.018096 271.40609 99.490095 434.98319 356.31753
0.66911854 169.73429 23.859988 195.00178 38.327232 278.05858 105.26916 414.25059 350.96607
0.67540702 166.81174 14.36142 191.49116 36.834657 265.04641 90.753971 416.04662 317.91223
0.68168355 163.34667 12.802779 185.25345 37.712761 262.8268 82.799208 413.6698 328.60592
0.68795925 158.54614 16.863672 186.63754 44.59986 259.39108 89.665077 399.87511 334.20265
0.69423443 157.91542 18.877214 179.16683 35.065652 247.69245 86.797991 374.07321 303.70199
0.70051754 154.28818 8.0881219 177.52321 33.773885 251.42252 67.639393 376.68913 305.48942
0.7068125 150.31272 9.8899703 177.05862 32.701158 242.54702 80.043546 359.8989 290.83251
0.7131019 149.92785 11.555079 172.01214 34.7942 245.05268 76.562018 358.59095 312.0446
0.71939183 146.66592 9.0189526 167.92631 28.688741 234.3761 70.324671 341.66412 312.00953
0.72568338 144.73544 10.835209 168.0667 29.411399 234.5609 70.907289 344.88014 291.23484
0.73196527 140.81717 8.574904 164.18126 25.69248 225.56652 73.937506 330.29237 276.43795
0.7382508 138.88362 4.2317509 159.99114 27.664395 221.32153 55.254639 321.46713 292.25045
0.74452658 136.96302 10.735559 158.12466 30.701185 219.14171 79.190168 317.54343 275.48843
0.75078711 135.66316 7.0643314 155.15675 24.219854 215.32847 58.704523 316.24832 271.59803
0.75707585 131.50292 6.6303279 155.29509 28.804504 216.07459 51.320544 300.27065 274.26751
0.76336412 129.90188 7.8734941 151.8219 19.981467 212.2945 59.210123 288.81633 272.89181
0.7696463 127.29352 6.6390151 146.05376 22.4997 204.79099 63.518078 298.39333 275.5664
0.77593949 125.4597 3.8633564 146.53312 19.864961 204.4657 58.296153 276.56908 257.20612
0.78223291 122.18 0.15610961 144.18551 20.56314 200.76229 61.00357 269.41389 264.46634
0.78853149 121.40799 1.9145655 141.19709 18.097505 197.44912 68.336653 261.94494 251.94705
0.79478966 117.96367 3.1303601 138.24574 22.768768 194.5257 67.946208 255.76832 251.19631
0.80104911 118.42257 5.7103493 137.31335 22.742139 191.29249 56.979948 253.77185 234.73677
0.80733641 115.31524 0.10951333 135.2759 17.454169 184.30644 54.982221 248.72677 248.03234
0.81362295 111.41879 -1.9617814 133.52462 18.394368 185.2541 42.919866 238.11511 218.88126
0.8199153 112.06319 -0.29085704 132.63748 17.331582 183.99552 49.37658 237.08942 229.24938
0.82619526 109.70607 -0.018171908 128.92972 13.100265 175.92221 53.059854 229.77531 231.76665
0.83248971 108.08593 -1.0735212 127.57886 19.902828 174.68486 54.609915 213.8572 225.71866
0.83879593 105.57525 -1.8004377 125.91982 15.340928 172.95497 49.185141 209.82199 225.2165
0.84506346 104.94025 -2.5541979 124.29041 11.709858 168.73038 52.284383 207.46113 216.83446
0.85132829 104.18909 -0.74005211 122.31338 13.885541 171.73859 57.149553 210.48967 217.78993
0.85761983 103.28814 -2.1650261 118.47013 16.492635 168.20847 55.145718 206.27661 224.63946
0.86390585 101.71611 -5.7207058 118.97954 14.172581 162.20791 45.326626 195.31661 210.8123
0.87018387 99.900778 -2.4639116 118.77488 12.995582 164.20907 47.258553 198.08297 231.13995
0.87646411 98.225181 -3.6199087 115.50505 13.956076 161.06917 43.883694 187.36016 201.78335
0.88275039 96.284386 -6.0656488 114.19741 13.528022 158.41746 49.353366 179.6749 193.1781
0.88903328 95.465942 -0.8666112 111.72821 11.447477 152.37307 41.660296 180.26176 206.70835
0.89530842 94.471325 -4.2100312 110.9207 14.579338 151.4379 44.218677 182.62652 201.25331
0.90159565 91.112071 -3.1156108 108.85115 10.49696 145.9529 43.992727 169.50515 193.16114
0.90788333 90.891142 -5.6587984 107.60663 9.3660925 149.49955 36.878349 172.28358 197.53104
0.91417441 90.406848 -0.29821971 106.2074 10.878742 142.47562 41.574075 158.45671 186.10584
0.92046308 88.042072 -3.2789718 104.94863 12.329458 142.8994 37.187273 152.83197 195.11218
0.92674344 86.617716 -5.937638 103.01468 11.21752 140.45089 40.371458 148.14383 190.6544
0.93303242 86.915003 -4.7767384 101.9628 9.0681529 140.14848 43.427138 139.64339 187.90232
0.93932658 84.703908 -4.2099347 101.7143 9.3345834 139.94093 42.503318 141.2549 194.30623
0.94559748 84.570085 -4.8349205 99.429984 6.8251212 139.33911 31.612175 140.44359 169.80104
0.951866 81.976285 -5.9996113 96.37675 10.069518 133.6529 38.49107 139.43101 174.40707
0.95814133 81.525326 -5.603931 96.839508 8.785496 129.79496 40.426667 128.57845 179.84709
0.96443509 79.795549 -5.6044358 93.891994 7.5722702 130.46244 42.332071 132.02027 167.89032
0.97073556 78.139702 -5.3660326 94.209363 4.3798493 131.59384 33.03968 125.41249 176.22175
0.97700808 77.543774 -3.3867904 92.725123 10.530203 122.6927 40.593522 124.07803 155.48958
0.98328233 77.405101 -5.3059519 91.245011 12.425845 125.14838 34.703095 118.02414 180.20683
0.98955697 76.035193 -4.7075372 91.014105 6.9385024 123.11643 26.557912 116.78137 162.86116
0.99584563 75.361652 -5.1416825 87.996651 5.1835178 120.55603 34.351198 114.89169 161.57849
1.0021362 74.652655 -5.8110162 88.430608 9.4403597 123.19336 36.795637 108.03298 169.14135
1.0084048 72.805757 -7.2158077 86.457303 7.9979245 118.55941 33.117386 109.61043 155.28779
1.0146941 72.943238 -7.7636559 86.380766 6.5739607 123.06136 33.652069 103.92604 151.08636
1.0209926 72.814005 -7.625956 85.112617 9.0784814 116.54632 37.796688 97.700228 153.61364
1.027274 71.288846 -7.0406858 84.97926 7.3701452 112.97452 28.699616 94.491561 157.76992
1.0335592 69.594699 -5.9380475 84.109011 8.6860566 113.93048 34.564222 100.48704 152.48867
1.0398476 69.112928 -5.3855495 83.056898 7.3919772 110.61308 31.355437 97.55456 150.28527
1.046127 68.280057 -4.8414354 81.916132 4.134191 109.3422 34.332721 87.608846 137.5403
1.0524034 67.861799 -4.8096598 80.388427 6.814929 108.53842 35.339149 89.319456 144.8679
1.0586807 66.983254 -6.0478147 79.859334 6.5795773 104.44074 31.663646 82.716407 157.85137
1.0649643 65.479176 -6.7412206 79.585052 5.2178401 104.60466 29.962026 77.263383 145.55419
1.0712568 65.636779 -8.5702054 76.565969 3.6041582 102.98043 26.581176 77.693972 138.60209
1.077544 64.476561 -7.008203 75.708709 5.7328924 98.317013 27.279496 80.419732 145.50406
1.0838248 63.782186 -6.625795 75.637337 7.6220551 97.324188 21.326048 80.498867 138.96744
1.090108 62.912039 -7.8849211 74.549679 5.6698217 98.387585 26.987941 68.860285 135.24564
1.0963897 61.943157 -7.2447474 74.027881 6.3381564 97.446748 31.114645 72.55062 124.23695
1.1026811 61.732338 -5.4164609 72.365686 7.1895999 95.635632 32.641996 72.281036 142.04611
1.108963 61.009308 -6.2002204 72.099986 3.4886303 95.620676 28.695504 70.985566 136.45232
1.1152254 59.452406 -7.4939271 70.88644 4.5089051 93.823044 27.767112 67.472279 128.6466
1.1215021 59.188133 -5.3157818 70.142629 2.8121319 91.210722 25.419076 65.383301 125.00492
1.1277926 58.220985 -7.0356131 69.937487 5.0830856 90.038912 25.310363 62.005661 127.24055
1.1340896 56.506203 -7.4873728 68.979289 7.1283982 87.598139 27.562803 55.755918 115.23604
1.140364 56.732977 -6.949862 67.761486 4.3091354 88.759374 29.588162 60.895851 130.53662
1.1466392 56.27945 -6.7740939 67.034689 4.7500955 88.565674 22.88074 53.717685 126.25634
1.1529424 55.660561 -8.1386177 67.114478 3.954775 86.406065 23.758761 50.655392 129.72532
1.1592289 54.451878 -6.7269479 65.627971 6.8330698 85.395065 26.255785 49.868563 111.10404
1.1655087 55.281793 -7.2214397 63.41119 5.1822318 85.077005 23.096912 47.189679 112.40038
1.1717931 53.949653 -9.8919534 64.689991 2.64129 85.155025 30.71913 45.225895 116.07271
1.1780874 53.399479 -8.0853669 64.456633 4.0753294 83.656752 24.995418 48.581872 124.02971
1.1843677 52.724734 -7.9045481 63.508905 5.4955606 80.168134 29.939302 42.067117 124.50652
1.1906346 52.089679 -6.5734376 63.141014 5.0125198 80.467083 23.537203 39.771223 117.88294
1.1969122 51.233377 -8.4625356 61.63165 2.2775091 80.751145 20.431966 46.076995 110.24044
1.2032016 50.367848 -6.1808781 61.570124 1.8142879 79.521695 25.310802 35.203191 116.63054
1.2094868 50.906076 -7.0698885 61.076448 3.5164853 78.198374 28.662548 37.637046 114.74257
1.2157639 50.236777 -8.4801827 59.78035 3.5965315 78.647735 26.758669 38.535253 118.61344
1.2220498 49.463043 -6.2416726 59.017655 1.6232401 73.394457 30.36075 37.901615 106.05532
1.2283406 48.769854 -7.0514957 59.290307 4.4899201 75.334776 22.837847 35.579259 92.660088
1.234633 48.384798 -6.8141716 57.931099 3.598352 70.25939 27.940436 35.057292 112.05496
1.2409022 47.999796 -7.7106084 58.207261 3.9735185 69.508018 25.441615 33.804268 110.4491
1.2471748 47.515372 -8.24824 56.683865 4.1664399 72.777591 24.762379 30.739462 102.70058
1.2534655 47.632522 -7.9758304 56.154986 4.8588684 72.744354 26.759104 31.075474 103.78119
1.25975 46.226112 -7.3758941 55.319329 3.1581633 71.800424 24.908289 30.466199 114.92317
1.2660321 45.886755 -7.9233401 54.140136 4.8770763 69.009272 15.999101 30.696132 115.04883
1.2723163 45.226151 -6.5640545 54.326423 2.6631638 69.012064 20.544351 26.961241 99.736591
1.2786042 44.789929 -6.3000724 53.590753 0.7071822 69.29095 25.221243 23.464625 88.123379
1.2848866 44.873444 -5.4187232 54.26924 3.3096128 67.932322 19.461532 18.010534 110.28272
1.2911754 44.979086 -6.5484067 52.986496 1.9244542 66.961073 21.861598 27.319826 105.11758
1.2974657 43.70248 -6.5998515 53.124185 3.2039869 66.36987 22.407462 18.244906 111.61429
1.3037418 43.758378 -5.3929301 50.924107 2.740544 65.529848 18.585885 20.17298 92.048434
1.3100173 43.102083 -8.1718993 51.207883 2.5263186 63.830258 25.0438 16.958204 96.60446
1.3163014 42.010227 -7.9642038 50.301941 3.8238131 63.526049 24.267607 18.897555 98.218323
1.3225868 41.772093 -7.7151161 49.021389 -0.94337499 62.097771 21.249978 21.19522 88.457709
1.3288655 41.406286 -6.6918199 49.023155 0.60946371 61.971031 20.66061 21.113567 95.679091
1.3351448 41.110627 -5.798224 48.834451 3.8378145 59.817802 19.348402 15.028739 95.043321
1.3414405 40.225357 -5.9891027 49.129781 2.5746249 58.708748 18.071555 14.886398 92.238215
1.3477309 40.269391 -4.8832353 47.450214 1.4756501 59.130005 18.826722 16.288959 88.066705
1.3540016 39.89992 -5.7363309 47.874491 2.594521 59.12759 23.891871 16.094839 99.775939
1.3602826 39.667894 -6.7170411 47.909225 3.4232926 59.340374 19.927376 13.714063 85.705279
1.3665657 38.866283 -4.9093134 47.29072 1.8581305 57.63091 18.625856 11.176219 90.090374
1.3728515 39.515779 -5.8871752 45.989269 3.2277917 54.926416 21.31403 14.67267 81.143795
1.3791354 38.591306 -6.4508303 46.379534 2.8097975 56.502963 21.340403 15.039789 84.061721
1.3854096 38.13133 -6.3947576 44.956049 4.9078912 54.685893 23.478984 10.555448 81.69834
1.3916986 37.867021 -5.9264343 44.766177 2.3145382 55.205615 22.443163 9.2752133 100.60278
1.3979845 37.23085 -6.963049 44.200612 3.3494796 54.720259 19.651158 13.891237 75.381308
1.4042679 37.343931 -6.541067 44.868 1.1085577 51.772352 19.530402 9.2912249 79.32696
1.4105548 37.081392 -6.282129 43.286139 2.9792035 56.183858 18.47449 6.9784599 73.498019
1.4168378 36.985578 -5.4631549 43.174964 1.5106119 53.191251 21.342237 6.1747189 76.747228
1.4231182 37.006887 -5.1460081 43.471523 0.96661832 50.674591 17.321698 7.3260038 94.272377
1.4293978 35.564593 -5.2189222 42.290274 0.10042079 51.331295 18.041825 6.9433266 75.156862
1.4356869 35.340853 -4.9001987 41.350756 2.1111904 50.840132 20.125757 3.4616223 73.5978
1.4419771 34.810506 -6.1078662 41.79772 -0.28501373 49.205436 24.080087 10.690954 81.781586
1.4482537 35.162472 -5.7277668 41.783951 1.4468009 48.082997 20.916044 7.9721049 78.529732
1.4545323 34.495094 -6.8790506 41.246228 1.1896682 46.711792 13.980436 1.4912074 74.208602
1.4608193 34.224447 -6.28234 39.789362 3.0008379 48.495986 17.608898 10.181901 83.897283
1.4671104 34.30426 -5.4560536 40.696768 1.7183116 47.109325 21.00933 3.7975883 77.851822
1.4733929 33.483571 -6.373786 39.804963 2.0964047 45.082945 18.117784 -0.15287743 65.422478
1.47967 33.517897 -6.4332423 40.32298 1.7767124 47.079314 18.304351 4.3847525 68.77908
1.4859561 33.928386 -4.9636694 39.803711 1.595393 45.289793 17.24351 6.7294819 71.61489
1.4922336 33.38955 -3.9809508 38.172528 3.1141693 45.814507 16.857378 0.53688334 77.198158
1.4985025 32.664757 -4.9383779 38.582365 2.2042194 45.34146 20.098883 4.7976282 68.545433
1.5047858 32.5078 -6.2299678 37.805132 1.5082156 43.759217 15.634683 0.55287774 79.995994
1.511076 32.402196 -5.5934223 38.05329 2.5892726 45.127927 18.944178 2.5314608 66.966141
1.5173616 31.599237 -5.8740528 36.868743 1.3321777 41.834221 14.303538 0.3347236 58.678474
1.5236486 31.143702 -4.9933356 37.792498 2.8509025 42.341495 18.002427 3.7484218 64.928884
1.529938 31.210779 -5.5982674 36.876455 3.440253 41.395912 16.749431 3.1256098 65.282146
1.5362302 31.786918 -5.1382917 36.367448 1.0856161 41.142501 18.708505 2.0460533 69.530767
1.5425107 31.002858 -5.6350371 36.08421 2.646312 39.216523 15.593997 1.2478462 69.468091
1.548784 29.944734 -5.1739766 36.175177 0.99679486 39.236438 15.555731 -4.0340804 76.983122
1.5550731 30.559855 -4.7800029 35.505825 1.9134753 38.796298 21.960432 -1.484424 62.780922
1.5613573 29.992452 -5.7791803 35.272382 1.9413846 41.216943 18.153263 -4.2041061 65.719353
1.5676291 29.984546 -5.5947496 35.256043 2.6387493 40.042371 18.51212 -0.98839524 57.176166
1.5739137 29.55572 -4.9409317 34.364354 2.5205374 38.068798 18.813512 -3.8439694 57.917417
1.5802035 29.128354 -5.0102688 34.470856 1.216523 39.784471 14.055736 1.3999938 65.313117
1.5864854 28.699614 -3.802312 34.350012 2.1888074 38.669892 16.55333 -0.84934081 58.347612
1.59276 28.919233 -4.5584659 33.683871 1.6255868 37.521149 14.819808 -1.609789 64.731498
1.5990464 28.069943 -5.8578069 33.120493 1.7350673 37.961376 14.055077 -6.6148966 65.151773
1.6053421 28.329338 -3.8700443 33.606745 3.4042176 37.267656 17.376224 -2.1158706 72.276902
1.6116199 28.815108 -4.0563244 32.617909 2.3949274 36.458529 14.599069 0.32117691 55.241091
1.6178976 28.252532 -3.6988794 32.356214 2.9686241 35.366193 12.444654 -3.3026798 65.531901
1.6241832 27.790273 -4.4784561 32.975244 0.52329771 35.477826 17.994194 -4.5172506 58.862819
1.6304646 27.37236 -4.8283715 31.876371 2.8980619 34.398562 18.387576 0.075701913 56.516791
1.636749 26.906411 -4.4152156 31.749513 2.453127 34.287823 17.092004 -2.8585937 59.699314
1.6430309 27.514208 -5.0443173 32.406586 1.6698086 34.968762 15.106535 -3.3836085 64.259102
1.6493092 27.213256 -3.7112272 31.725207 1.1191881 33.785107 15.154795 -2.1633876 55.771704
1.6555936 27.033372 -4.4471383 32.178963 1.619327 34.347662 19.098032 -5.8011974 55.225625
1.6618796 26.724896 -4.9427986 30.545735 1.0807419 32.967408 14.256669 -6.5181322 63.747777
1.6681694 26.058793 -3.9004956 31.016368 2.6275624 33.626061 12.920707 -2.3757968 51.448147
1.6744502 26.558028 -4.7748853 30.151648 1.6136156 35.263912 12.990072 -0.75216014 56.64115
1.6807227 26.230809 -4.4999673 30.027881 1.563173 32.877357 15.3331 -1.3251691 61.063727
1.6870139 25.790035 -3.474621 29.981943 3.133532 32.331622 10.097419 -2.9665552 56.968512
1.693309 25.608766 -5.0741853 29.538851 1.5018075 32.569793 13.917638 0.81203407 53.506483
1.6995821 25.707746 -4.3989373 29.789849 3.1717793 33.388996 12.405928 -2.0233857 60.06175
1.7058637 24.872633 -5.0626731 29.038802 0.28430417 31.644495 12.766762 -3.1276434 53.470506
1.7121544 25.104602 -4.3001698 29.522934 2.2378903 31.267985 17.586894 -2.8375502 54.622393
1.7184384 25.099301 -3.7373549 28.521203 1.1508262 30.226124 11.459977 0.25282014 48.868667
1.7247213 24.60503 -4.2870719 29.56044 2.4366467 30.499813 14.05293 -0.46635326 59.918511
1.7309974 24.679115 -2.8976685 28.28362 1.4749769 31.045127 14.550003 -4.0239966 56.20489
1.7372871 24.523769 -4.4689814 28.4241 2.724863 30.923878 13.37401 -2.8057613 51.93318
1.743568 24.302373 -4.4653052 28.363905 0.71326512 31.241887 13.662242 -1.0154491 44.546469
1.7498407 24.442439 -3.9729456 28.074369 2.4281993 29.894289 14.99301 -1.8082133 48.779556
1.7561285 24.405478 -4.0945262 27.300093 2.98509 29.70932 20.651309 -3.6396698 47.813352
1.7624135 23.879829 -3.785659 27.121278 1.2234041 30.368462 11.9253 -1.7583315 41.701981
1.7686962 23.562434 -3.7990319 27.202843 0.76320927 29.364597 15.073303 -2.031312 46.17721
1.7749794 23.63931 -3.7622258 27.561717 0.64795223 28.071034 10.73455 -3.5491228 42.015922
1.7812656 23.266906 -3.6630208 27.078737 2.0279763 29.128071 14.746355 -2.4503691 46.794219
1.7875494 22.783709 -3.551945 26.889458 2.4340161 28.696926 18.424033 -0.10086941 49.827641
1.7938341 22.96122 -4.4403051 26.104404 2.3031365 27.607339 13.147143 -3.697458 41.329375
