k m1-monopole m1-quadrupole m2-monopole m2-quadrupole m3-monopole m3-quadrupole m4-monopole m4-quadrupole
0.32351876 720.48908 336.72856 771.42869 344.05016 1037.3806 446.88715 1968.156 1059.4191
0.32981682 696.78712 348.01337 747.48583 358.31213 1014.659 451.31318 1899.6632 1102.2612
0.33611764 665.75408 316.17283 726.46047 341.74673 962.66126 434.7227 1843.1172 1038.7333
0.34237004 642.64578 304.13647 693.86035 316.29379 935.8455 386.06532 1788.3473 959.82248
0.34864782 622.94408 297.79593 674.82044 330.52602 900.86955 424.26605 1694.778 1018.7841
0.35494116 602.91201 279.86119 656.98322 282.46325 856.52417 381.45027 1646.809 917.60266
0.36119169 587.11074 279.59891 635.06463 308.61104 860.14228 398.18622 1581.5499 939.65871
0.36747671 554.55403 240.95254 605.48685 259.02309 817.02376 358.9375 1532.4609 850.77481
0.37376478 547.11614 215.8336 589.7431 252.94293 806.49441 355.79354 1537.53 912.42943
0.3800654 534.56069 214.61813 575.99656 219.53609 783.36324 324.66112 1451.6801 797.27517
0.38635399 512.95723 206.89352 556.63055 229.05289 770.63655 314.48593 1428.6938 817.75456
0.39261402 500.97569 199.84005 541.42249 219.12836 736.83706 308.32041 1357.2156 779.68817
0.39892645 481.83674 179.82542 524.31372 217.11633 712.95383 316.97337 1337.8378 776.31353
0.40520732 467.59362 178.27401 498.9042 188.3941 679.03791 292.45471 1254.6293 774.61029
0.41149165 454.05845 184.4438 501.91876 212.05608 684.06752 299.28672 1284.9891 809.25183
0.41778143 440.22429 163.63067 474.82339 201.3554 648.59905 269.41358 1216.3998 671.13929
0.42404006 419.10659 154.63873 465.40353 178.67442 640.00959 255.78788 1175.3876 694.97783
0.43034257 410.39742 144.7215 456.36558 180.29626 615.5875 252.06911 1146.9191 686.85692
0.43663586 399.80544 131.38353 445.16801 168.13062 606.68074 257.52263 1115.2107 682.87229
0.44289962 386.94155 130.85186 422.19747 149.80967 585.70106 228.92705 1055.7856 605.88288
0.44916344 374.89302 119.48371 419.58377 154.47506 576.19519 203.06996 1067.7501 665.80763
0.45544141 371.38896 128.20691 405.18912 159.42132 563.42097 219.49756 1005.742 636.99763
0.46176345 358.51187 117.84344 396.59085 147.34565 552.68955 231.78914 990.09834 599.28083
0.46806442 346.93045 96.779334 390.22473 128.1719 537.99723 194.22509 962.92889 570.17131
0.47434852 338.96352 100.77444 377.94442 128.91117 519.90635 200.8577 923.3123 570.57099
0.48063561 328.95604 104.67236 369.75408 120.67348 519.18612 201.38378 932.09172 578.97004
0.48690193 327.03121 93.860106 356.46329 126.89292 497.86584 188.63984 883.73114 578.9941
0.49316971 309.96375 76.454036 350.42805 100.0549 481.45759 166.7174 871.47694 564.40116
0.49945067 305.21154 80.026735 343.0728 109.87643 469.89287 183.18789 840.29947 527.47134
0.50571591 299.83982 74.148677 335.46326 102.97386 463.00938 181.19777 815.13939 548.47065
0.5119924 290.26009 73.768409 326.71728 96.155954 460.88052 154.11184 786.60455 531.45928
0.51831261 283.4373 70.994351 322.57021 96.160119 434.04682 159.42508 782.26037 521.88449
0.52460896 278.02263 66.160496 315.35068 90.211927 433.78963 146.88257 773.25156 529.8493
0.53087573 269.71968 61.15332 302.56259 95.722506 427.46167 138.6023 737.13236 531.76244
0.53715735 265.38952 57.931658 298.41795 89.719158 416.55868 147.1755 710.70128 438.84964
0.54345796 263.35887 56.604178 291.20321 78.58091 410.75598 145.04694 702.50061 460.27678
0.54974307 250.95539 52.467082 281.46911 79.308273 393.52616 139.61765 677.96613 484.89266
0.55599374 245.8264 55.054147 278.67405 82.514239 387.20514 146.89794 649.20788 455.36905
0.56228547 243.52196 52.736752 274.11811 70.549231 383.67536 111.78 662.64032 438.30258
0.56860115 234.66738 42.618539 266.23797 69.392788 369.99393 138.25026 624.9797 421.08808
0.57488046 231.72772 46.636662 260.27129 66.893486 362.4608 106.23346 612.7425 415.80943
0.58115502 227.82223 45.779868 260.84154 70.675627 364.7368 105.0362 603.08043 432.37023
0.58743945 221.14048 38.507012 249.25884 56.944336 351.86687 122.80192 589.10335 396.51886
0.59371762 213.41343 33.518522 244.66854 61.136476 347.21208 99.629629 576.94337 422.10957
0.5999972 213.82676 37.226067 240.87709 58.580924 335.97716 108.52405 556.94535 371.87113
0.60626791 204.78345 34.357092 233.4035 54.841034 327.57756 104.52342 538.10873 405.3949
0.61254696 203.70569 32.703013 230.02542 52.524043 319.90988 102.43971 529.17226 379.40236
0.61884777 201.70629 28.560504 229.05675 54.185736 317.50363 90.691402 526.31005 390.54218
0.62513106 192.81687 27.62887 224.44937 46.578242 310.04987 91.282113 501.79088 392.42589
0.63140275 189.99347 29.516377 216.21282 44.999954 307.15041 96.182215 479.3897 374.35918
0.63770036 187.3659 27.477726 214.80716 45.369312 302.658 96.942282 466.51586 392.46771
0.64398578 184.47184 26.344538 212.40489 44.984695 299.39845 94.062875 472.18374 378.4814
0.65026854 179.74648 24.595095 204.54677 43.575991 299.54996 92.304008 443.07413 367.25882
0.65655861 175.43161 17.756875 202.65287 36.906038 283.95552 78.927957 435.16333 348.4233
0.66283693 172.13595 13.707573 200.41026 39.817821 274.00767 90.659381 420.69027 328.05825
0.66911854 171.20924 15.171604 197.77141 38.218672 271.6742 72.318837 421.81433 328.47894
0.67540702 163.46929 15.882256 191.20136 37.674456 268.93631 75.348934 401.4107 329.29013
0.68168355 163.33637 12.597018 186.28307 37.536118 267.28236 84.323917 401.56022 348.13401
0.68795925 160.26472 10.750969 184.60012 31.824716 258.64094 74.760421 395.70502 332.87101
0.69423443 158.31048 16.120568 183.33977 39.449769 253.19125 79.338247 379.11391 326.42243
0.70051754 154.28397 13.865296 179.43261 35.051914 250.81372 69.552995 369.89867 307.22239
0.7068125 151.56495 9.7701535 176.00079 32.33175 247.20147 65.385596 354.48388 278.23277
0.7131019 149.70996 12.348584 171.35701 33.216559 239.02219 79.688059 355.64641 302.74372
0.71939183 147.19451 7.9316123 172.7767 32.247757 234.36008 71.373629 349.523 317.18496
0.72568338 143.50667 8.9270216 167.72681 28.157695 234.26202 66.75359 342.26325 285.8959
0.73196527 140.25964 3.8070853 163.40239 27.063336 226.23033 62.914759 336.45443 265.49777
0.7382508 137.80664 6.2690197 159.81864 30.732095 226.28076 67.094097 318.73723 254.48394
0.74452658 136.04515 11.855356 159.10186 25.81855 222.04067 64.908283 305.98802 261.52074
0.75078711 133.83486 2.9588684 155.89865 24.625751 215.27744 59.305752 305.71835 295.20826
0.75707585 131.14465 3.4590374 151.7299 26.486921 217.68698 61.203581 295.8903 289.3038
0.76336412 128.96008 9.2054167 151.09517 22.221303 213.60497 72.287969 296.02961 266.61132
0.7696463 128.54286 1.905755 148.68618 23.359252 211.65652 47.38816 281.99861 253.87078
0.77593949 125.10241 3.8480126 145.5368 24.485653 208.08274 57.623678 272.62846 252.47757
0.78223291 123.60503 1.2716495 143.08521 21.411056 198.46287 56.520745 268.92007 255.31857
0.78853149 122.2718 0.63342853 142.39372 18.956818 196.78685 52.786044 264.13557 236.55514
0.79478966 118.98604 2.9923043 139.69417 24.487825 195.01152 57.404018 251.74326 267.28012
0.80104911 117.05979 0.071224318 136.74918 19.109008 196.12695 60.096777 251.41263 246.51042
0.80733641 115.22222 1.5753869 136.10563 15.316704 185.84011 55.555001 244.24469 238.61426
0.81362295 112.94889 -0.28844735 132.11352 16.579882 185.50539 44.477957 241.6406 237.57252
0.8199153 112.87224 0.73618023 131.87504 16.722273 181.77632 54.692581 238.44301 235.94331
0.82619526 110.97227 0.47874097 128.86078 16.951137 176.72217 49.470205 235.41255 236.43735
0.83248971 108.58207 -0.74357407 129.41689 20.661723 176.52366 45.206142 222.94824 216.92773
0.83879593 105.87192 0.11611275 126.44229 17.59361 170.58894 40.278977 211.14739 226.62821
0.84506346 106.13893 -1.8882292 123.73414 16.990585 174.92887 52.441944 213.08146 251.36201
0.85132829 103.30292 -2.296862 123.16363 16.297065 163.32562 39.951872 208.2884 209.77228
0.85761983 101.20333 -1.2595829 119.65248 12.698688 166.40376 48.326684 198.31671 214.51637
0.86390585 100.80904 -4.009028 119.65466 11.682077 162.33331 45.308766 190.64286 206.78636
0.87018387 99.703761 -2.5217257 116.05275 10.656137 164.80648 39.194079 190.53071 205.19543
0.87646411 97.950046 -4.630113 115.55053 11.300364 155.18818 44.373547 185.9382 202.887
0.88275039 96.638458 -1.8751212 114.79256 10.777614 156.5926 37.476162 176.3451 206.10814
0.88903328 95.515599 -2.6617334 112.27988 11.448708 153.86386 37.317174 175.63546 191.05183
0.89530842 94.479338 -4.5349571 109.84862 11.641597 150.20028 38.113581 179.65511 207.48591
0.90159565 91.822853 -0.31689392 108.52011 13.092609 149.35649 44.875897 169.94072 191.00425
0.90788333 90.204787 -4.81164 108.32182 9.4678849 144.84998 43.306407 162.33878 195.62644
0.91417441 89.424642 -4.0196971 103.50119 10.629715 144.96798 42.223616 156.85505 188.93958
0.92046308 88.634663 -5.1744207 105.02768 12.855033 140.40719 40.940889 151.79368 202.16726
0.92674344 86.973986 -2.6792998 102.21381 7.4503146 143.8845 38.564889 148.55328 184.29397
0.93303242 85.132466 -5.8555769 102.10006 12.307886 139.40354 37.47163 147.50215 182.94375
0.93932658 84.029273 -4.8250937 100.9892 5.4182396 137.37999 39.923768 138.30526 182.6851
0.94559748 84.9937 -6.5211891 99.31028 8.5683536 137.5635 32.547311 142.74267 185.52238
0.951866 82.139872 -6.6175503 98.708861 9.2104588 130.1893 40.851119 136.30997 168.08102
0.95814133 81.579435 -6.0984383 97.829699 10.220794 131.83307 41.215873 129.94309 175.74304
0.96443509 80.811466 -6.4905345 95.252443 9.2005377 134.08525 34.776764 133.33272 166.03805
0.97073556 78.921562 -4.8201905 95.068476 6.9593219 127.98269 38.000456 122.85437 164.64736
0.97700808 77.537275 -5.9095622 94.321399 9.3280247 127.35143 44.238332 128.13219 169.61744
0.98328233 77.134297 -4.7253793 92.469917 9.1182007 124.34253 29.722725 117.46662 156.99546
0.98955697 76.541953 -5.6529178 90.245513 8.4703167 122.01922 36.726726 118.8431 160.62863
0.99584563 74.810375 -5.738082 87.387438 6.0061169 116.85765 31.584461 112.69318 166.37974
1.0021362 73.706622 -2.1374336 87.420224 9.5604623 119.43683 32.947811 114.34743 162.83698
1.0084048 73.047923 -6.0105833 86.835006 7.2098503 120.11425 33.169078 104.4502 158.96598
1.0146941 72.428928 -7.8152018 85.983971 6.1624251 114.29269 27.621299 103.0382 166.66263
1.0209926 71.56827 -5.1081471 84.428133 7.0140528 114.3843 41.596245 99.676996 168.98566
1.027274 70.460458 -6.8169901 85.55572 8.6723173 111.55736 25.22477 99.742572 151.46061
1.0335592 69.381812 -4.6395337 83.259608 4.2862892 107.67041 22.156133 94.63915 143.83322
1.0398476 68.054229 -7.9737201 82.617665 6.4820916 111.23996 27.22914 86.228571 141.89197
1.046127 68.270471 -6.5739662 81.443488 4.5001725 109.49304 28.574891 89.113617 148.22554
1.0524034 67.477341 -6.2929007 80.308315 5.4527684 110.33905 33.965252 88.233432 147.92708
1.0586807 65.764141 -6.1610407 78.793478 7.6440666 102.68602 26.622365 82.381614 142.12527
1.0649643 66.132255 -6.0110467 77.281793 4.7423921 101.65567 29.974476 87.195921 132.57906
1.0712568 64.908632 -5.7856906 76.776622 7.7484798 101.29605 28.692049 76.641799 146.94821
1.077544 64.407621 -8.8612798 75.377423 6.5478062 99.630724 26.53899 78.67701 127.91296
1.0838248 62.77634 -7.965192 74.794351 5.221641 97.546699 21.867925 77.755083 130.91021
1.090108 62.511171 -6.2263229 75.126077 4.8546696 103.02521 31.315968 74.897565 140.18006
1.0963897 62.068976 -7.2095838 73.285968 3.6014123 98.183445 36.675105 75.209161 121.27203
1.1026811 61.114785 -7.8419649 73.492161 5.2900041 97.374829 25.651145 72.258342 123.58761
1.108963 60.32526 -7.5782421 71.750488 1.8359849 94.68463 24.687 67.311667 139.98288
1.1152254 59.525349 -8.2814011 72.809636 4.4540189 93.846791 31.688741 63.43287 132.00454
1.1215021 59.385401 -4.835846 70.824602 -0.45560273 92.685534 24.448487 64.328582 127.29368
1.1277926 58.615833 -7.629823 71.205523 1.7093616 90.599479 24.655126 62.724725 132.87395
1.1340896 57.342693 -6.3470319 68.334231 5.190538 88.893118 30.408506 54.577123 123.56275
1.140364 56.877837 -6.8158529 68.116878 5.2971369 86.912409 26.479776 61.240105 124.33788
1.1466392 55.833567 -6.4224335 66.717001 4.6603677 85.024864 22.582609 53.917322 116.41418
1.1529424 55.670633 -7.4508848 66.519363 2.4143978 87.804847 26.432055 52.773196 120.72575
1.1592289 54.780361 -6.9604614 65.87349 3.2726482 84.408762 29.448239 50.015204 120.01336
1.1655087 53.804968 -8.5024341 64.76568 2.3374649 83.427004 27.92167 46.225527 121.1567
1.1717931 54.036066 -7.1447595 64.261534 1.4953953 84.242135 26.930265 46.473461 116.47486
1.1780874 53.242687 -7.3113872 63.495496 4.4218627 80.910532 24.164451 49.284374 119.20123
1.1843677 53.088892 -6.5991569 62.171536 2.3049779 80.004086 19.231604 42.807142 113.55263
1.1906346 51.918635 -5.4909219 61.61576 3.4445668 79.027181 21.903113 34.725931 105.01679
1.1969122 51.808386 -6.751948 62.281778 5.1985753 79.379746 17.866592 35.825398 96.903176
1.2032016 51.209964 -7.0927828 61.262628 1.8368966 75.650997 24.24155 34.415171 92.251008
1.2094868 50.886364 -7.663458 60.531477 3.6668547 78.65828 19.393581 39.927768 104.855
1.2157639 49.413496 -8.1689102 59.875227 3.0394424 77.567757 21.745319 43.23002 107.02256
1.2220498 49.143814 -8.0089987 57.992118 1.8904274 74.165955 22.79582 36.077689 107.55165
1.2283406 48.472412 -8.384778 59.105979 0.99123885 74.220419 30.003968 38.178525 105.68005
1.234633 49.544641 -5.6988705 56.849132 3.1654936 72.409899 26.467859 32.854923 102.3845
1.2409022 47.878569 -6.4985405 57.426008 2.829996 73.830193 22.188406 32.498196 112.94066
1.2471748 47.129883 -6.817705 56.402504 3.2211271 72.660403 27.414067 29.278789 100.23581
1.2534655 46.511781 -6.838242 56.325802 0.21253794 67.322781 19.857129 27.84146 103.0847
1.25975 46.417995 -7.1151764 54.811954 2.1249921 70.903881 20.005665 29.271318 98.720754
1.2660321 45.092802 -5.8863934 54.779738 0.78932214 69.121226 22.089459 30.096673 109.11257
1.2723163 46.232635 -6.2374643 54.114968 2.1330698 69.717208 24.770294 27.770067 91.007747
1.2786042 44.895189 -5.8779023 55.128077 2.0019903 66.308017 22.06627 28.366796 99.319977
1.2848866 43.831964 -7.56166 53.5382 2.7167216 66.692939 17.309459 24.679421 91.437852
1.2911754 43.752943 -7.7691376 53.344455 1.8617079 64.920706 19.742735 21.984787 99.437643
1.2974657 44.052973 -6.8401191 53.102559 2.4517645 62.945234 25.405974 23.010124 102.11744
1.3037418 43.78425 -6.4548356 51.551846 3.8789985 64.113785 22.469214 21.913821 93.752671
1.3100173 42.735629 -6.6902789 51.625695 3.5638055 62.534934 21.609248 14.574981 89.801445
1.3163014 42.096749 -6.5350683 50.518885 0.12180095 61.519886 24.045987 17.275038 79.529188
1.3225868 42.307632 -7.4812303 49.874272 1.6742331 62.167078 21.231882 17.610213 91.978911
1.3288655 40.940837 -6.2265408 49.672758 2.0693765 61.085847 24.631354 17.424425 78.175261
1.3351448 41.137982 -6.2941595 49.893061 1.5325144 59.117773 21.77537 15.272055 93.967875
1.3414405 40.772551 -7.7573685 48.465153 3.5451085 57.718315 16.804622 16.054209 88.672973
1.3477309 40.636751 -6.6096126 48.541657 3.7630533 62.331009 16.173171 16.273154 76.355102
1.3540016 39.443678 -7.1908121 48.30299 1.7143589 56.840566 16.259353 10.724053 84.070073
1.3602826 40.051353 -6.4920201 48.07489 3.2276821 56.477431 21.345063 14.972112 89.793989
1.3665657 39.560815 -6.080721 46.882026 3.3016519 56.941031 18.348701 12.061721 83.738829
1.3728515 38.637152 -5.8530616 46.547704 1.4571655 55.432069 21.322097 15.2135 102.7003
1.3791354 38.868291 -5.7789054 45.976052 3.9533212 56.37303 18.081016 8.4530264 84.977057
1.3854096 38.119932 -6.6762096 46.671929 2.0067958 55.820794 25.009421 15.591205 82.83774
1.3916986 37.707877 -8.1631654 45.870262 2.7505008 54.484293 17.659901 10.403599 80.106934
1.3979845 37.48262 -6.8785843 45.136083 1.7840271 53.513931 15.052281 12.291867 84.979975
1.4042679 37.256934 -5.6248648 44.939501 1.0649014 53.1308 20.084249 10.065965 77.07842
1.4105548 36.471144 -5.6235968 43.12387 0.94666612 51.152961 19.778115 8.8534899 80.001641
1.4168378 36.786682 -5.8876243 44.503775 1.7562059 51.554015 17.67372 4.5343805 78.4529
1.4231182 35.968592 -6.6741273 43.457234 1.7464463 52.135105 18.708394 6.2267743 78.257131
1.4293978 35.821789 -4.7956025 42.704144 0.63396454 51.150567 16.759132 5.7662277 81.379547
1.4356869 34.975648 -7.6220554 41.532141 2.0940016 49.430925 15.045661 9.8280914 84.573556
1.4419771 35.351503 -6.5289158 42.679171 2.5105946 50.594264 19.937895 6.074822 70.621394
1.4482537 34.348648 -5.5932961 41.798619 0.901081 47.511985 20.137929 5.9369959 78.273363
1.4545323 34.705043 -6.8459676 40.912404 0.12929713 47.129193 20.203616 5.1288201 79.287265
1.4608193 35.006438 -5.2395614 39.707003 1.7797536 46.672364 20.35271 5.5712097 71.64405
1.4671104 33.713994 -6.7657206 40.057542 1.3224976 45.832282 19.390078 3.0382976 81.391816
1.4733929 33.979846 -5.2048339 40.499208 0.52158682 46.495419 19.347792 3.7143204 72.869354
1.47967 33.447156 -5.3466005 39.747594 2.1721406 46.945945 18.535932 1.4588284 74.731491
1.4859561 33.025773 -4.8214712 38.987585 0.89301908 44.690939 18.830692 -1.7303002 65.057593
1.4922336 33.193727 -6.7306401 39.345587 0.47860103 45.437074 18.741842 5.3149268 76.769255
1.4985025 32.994027 -4.7440856 38.314578 1.8324445 46.25333 15.696293 -0.22178355 72.714759
1.5047858 31.676405 -5.6613753 38.311507 2.7833808 42.781895 17.080419 -0.40363233 69.755539
1.511076 31.807628 -6.1359395 37.63036 2.7442774 44.276558 16.099708 -2.0637724 68.352405
1.5173616 31.836628 -4.1922329 38.464006 1.5790387 42.636665 21.559984 -1.0439765 66.203492
1.5236486 31.04738 -4.5280409 37.412972 -0.05297095 41.335932 18.001552 1.8268685 67.849911
1.529938 30.700591 -5.8391012 37.457432 -0.81942654 42.311352 20.314369 -2.1065409 64.155716
1.5362302 31.066704 -5.3821945 36.567127 1.2369286 43.096785 18.193116 -3.3621744 59.045485
1.5425107 31.214114 -3.9185496 36.425281 2.2258661 43.086383 19.699368 -1.8542079 62.156403
1.548784 30.23064 -5.4771211 35.996218 2.7348358 40.715642 17.745942 0.16048995 65.876782
1.5550731 30.356901 -6.49503 35.244112 0.74269758 40.756662 15.917553 -1.7513122 73.807967
1.5613573 30.044212 -5.447333 34.736329 2.2335416 39.287915 13.335914 -3.490769 61.68853
1.5676291 29.869746 -5.4754691 35.548741 -0.90056181 39.170929 17.950811 -3.8491658 62.082642
1.5739137 29.059298 -5.9300061 34.854262 2.0993291 38.963923 20.141794 -1.91017 51.289794
1.5802035 29.748465 -4.3311905 33.58431 2.7176683 39.205928 19.456076 -1.7183757 64.999825
1.5864854 28.909647 -5.7815576 34.017752 2.0450354 37.604576 17.915155 -2.5831969 66.868705
1.59276 28.862425 -4.9486127 34.039513 1.4157382 37.993612 18.468014 -0.70070553 66.222912
1.5990464 28.490211 -5.8610409 33.503574 1.9676782 36.45461 18.385958 -2.1911918 62.407485
1.6053421 28.387015 -4.6539592 33.960189 2.2884909 37.598925 22.111467 -1.9814204 64.829687
1.6116199 28.884532 -5.7476834 32.101257 0.28244118 37.005319 14.185896 -2.3612546 62.835963
1.6178976 27.817303 -4.698762 33.008398 2.0669515 36.434343 15.070839 -4.877439 52.752326
1.6241832 28.10508 -4.5777868 33.101856 1.1000494 36.804092 12.10444 -6.1464297 58.497396
1.6304646 26.935541 -4.5856399 32.40885 2.7332838 35.970369 15.476453 -6.1302242 61.868538
1.636749 27.698973 -5.3072436 32.141126 0.83619297 33.094983 14.307379 -3.6064628 59.498985
1.6430309 26.973142 -3.1688146 32.292621 0.52922079 34.546465 17.416216 -5.5013862 56.00771
1.6493092 26.918801 -4.3499699 31.126296 1.7614939 35.251477 19.038231 -5.4700105 58.569549
1.6555936 26.016348 -3.8105189 31.107173 2.3547259 35.484359 16.31078 -2.9328714 49.541736
1.6618796 26.445211 -3.8789175 30.942011 1.2946225 34.439066 16.682426 -6.6200433 51.179782
1.6681694 26.466005 -4.8334507 31.335172 -0.79713948 34.357635 20.069528 -3.5814166 64.481184
1.6744502 25.583407 -4.3408011 31.177047 1.3720079 33.240648 16.314944 -1.4187186 53.080445
1.6807227 26.531445 -4.6663428 30.994623 1.4258324 33.816949 12.862559 -4.4025309 47.938363
1.6870139 25.398978 -4.615612 30.135975 0.38682427 32.830764 13.605285 -6.8547286 49.174201
1.693309 25.690876 -4.6882582 30.012176 1.5776421 33.034518 12.872115 -4.6163373 56.519749
1.6995821 25.545379 -4.8504666 30.475544 0.48223847 34.302745 14.096588 -8.1905319 51.705346
1.7058637 25.433838 -4.3027658 29.355374 0.37823733 31.612967 13.9505 -2.8480713 57.938749
1.7121544 25.051003 -4.1382495 30.300639 1.4632857 32.935754 17.754813 -1.7239629 51.153433
1.7184384 24.674757 -3.4742046 29.008062 1.887513 29.40635 16.851397 -4.3996294 50.674574
1.7247213 24.48645 -3.1647847 28.809674 1.2890643 29.778254 13.738999 -7.1912284 48.306549
1.7309974 24.723818 -3.5727501 28.592974 2.1599015 31.803401 14.6797 -5.9488866 47.651459
1.7372871 24.488396 -3.3586557 29.15168 1.4482965 31.751568 14.832396 -7.9535348 53.57193
1.743568 24.320672 -3.0811434 28.947898 2.0900298 29.229641 13.651688 -5.0936799 38.535328
1.7498407 24.394572 -4.640667 28.394592 1.0951239 29.347145 15.121709 -2.0328015 43.932685
1.7561285 23.705307 -4.9391292 27.732 -0.18902164 28.328283 14.578138 -4.2357184 52.658957
1.7624135 23.752793 -3.3581827 27.509661 1.6378206 29.185915 14.686209 -5.5860409 47.627989
1.7686962 24.097704 -4.3780495 27.642844 2.4991558 30.417956 16.071563 -7.1832447 43.481515
1.7749794 23.484598 -3.9290122 27.04032 3.188425 28.785148 16.027124 -6.2025497 46.561827
1.7812656 23.422335 -1.7887069 27.647742 3.1373027 28.770036 13.896466 -5.9255745 46.441456
1.7875494 23.314961 -3.9312801 26.797941 2.3231849 27.668402 18.479929 -3.4840962 50.452879
